County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Chenango County, New York",9.6,38.7,19.0,11.8,9.3,8.2,86.9,36,017
"Jefferson County, New York",7.1,34.0,22.8,12.6,11.7,9.0,90.2,36,045
"Suffolk County, New York",5.3,28.9,17.7,9.0,18.8,15.6,90.0,36,103
"Kemper County, Mississippi",15.6,30.8,27.1,8.6,7.5,3.9,77.8,28,069
"Oswego County, New York",9.9,38.9,17.9,11.7,10.4,7.6,86.5,36,075
"Wayne County, New York",6.7,36.1,19.6,13.0,12.8,8.4,90.0,36,117
"Broome County, New York",7.2,31.9,18.2,12.4,15.4,12.4,90.2,36,007
"Erie County, New York",6.2,28.2,18.6,11.8,17.8,14.4,90.8,36,029
"Sullivan County, New York",9.6,33.3,19.9,10.5,12.3,10.1,86.2,36,105
"Orange County, New York",6.8,29.8,20.8,10.1,16.6,12.1,89.4,36,071
"Haywood County, North Carolina",9.4,28.6,22.2,12.4,14.5,9.2,87.0,37,087
"Forsyth County, North Carolina",7.2,25.3,21.1,7.9,21.2,12.4,87.9,37,067
"Bladen County, North Carolina",14.0,31.9,21.7,10.0,10.1,4.7,78.4,37,017
"Carteret County, North Carolina",6.8,26.6,26.1,11.3,15.5,10.4,90.0,37,031
"Bertie County, North Carolina",16.1,38.1,17.9,7.3,7.7,3.8,74.8,37,015
"Martin County, North Carolina",10.2,36.1,22.3,9.5,10.6,5.1,83.7,37,117
"Perquimans County, North Carolina",9.4,35.4,23.2,8.9,12.9,4.5,84.9,37,143
"Rockingham County, North Carolina",12.5,36.1,22.5,8.7,9.7,4.1,81.1,37,157
"Camden County, North Carolina",11.8,23.4,25.0,14.5,13.0,7.4,83.2,37,029
"Gaston County, North Carolina",11.1,30.0,24.1,9.3,14.2,5.7,83.2,37,071
"Moore County, North Carolina",6.8,24.2,20.6,10.6,20.6,13.6,89.6,37,125
"Stanly County, North Carolina",11.1,33.9,23.9,10.8,11.5,4.6,84.7,37,167
"Yancey County, North Carolina",10.7,34.4,19.1,9.7,13.3,6.8,83.4,37,199
"Chatham County, North Carolina",7.6,21.7,19.1,7.2,20.4,18.4,86.9,37,037
"Johnston County, North Carolina",8.7,30.2,22.1,11.4,15.5,5.7,85.0,37,101
"Person County, North Carolina",9.0,37.4,22.2,10.2,11.3,3.6,84.7,37,145
"Ashe County, North Carolina",10.2,31.5,22.3,10.0,13.8,5.7,83.3,37,009
"Lenoir County, North Carolina",11.1,31.5,24.2,10.9,9.0,4.6,80.3,37,107
"Onslow County, North Carolina",6.2,29.0,32.5,10.0,13.6,6.0,91.0,37,133
"Rutherford County, North Carolina",13.6,31.9,21.2,11.2,11.0,5.7,81.0,37,161
"Yadkin County, North Carolina",14.1,34.5,21.6,9.9,8.3,3.8,78.1,37,197
"Burke County, North Carolina",12.2,30.0,21.6,11.1,11.1,5.8,79.6,37,023
"Traill County, North Dakota",4.5,26.2,26.1,12.7,19.9,7.3,92.2,38,097
"Dickey County, North Dakota",6.1,27.3,20.6,11.8,21.4,6.6,87.7,38,021
"Ward County, North Dakota",4.0,29.9,26.4,10.6,19.8,6.6,93.3,38,101
"Pembina County, North Dakota",5.4,35.2,22.2,11.3,15.7,4.5,88.9,38,067
"Hettinger County, North Dakota",6.3,36.1,27.9,10.1,11.4,2.4,87.9,38,041
"Cass County, North Dakota",3.0,20.7,21.7,14.7,26.3,11.1,94.5,38,017
"Emmons County, North Dakota",5.3,36.6,22.6,10.4,13.7,1.5,84.8,38,029
"Richland County, North Dakota",4.8,29.1,22.5,18.0,16.9,5.0,91.4,38,077
"Barber County, Kansas",5.5,36.5,28.1,9.1,10.8,7.9,92.4,20,007
"Decatur County, Kansas",5.7,35.7,22.6,7.4,19.6,6.6,91.9,20,039
"Jefferson County, Kansas",5.1,39.7,24.4,7.6,14.5,6.0,92.3,20,087
"Greenup County, Kentucky",8.2,37.3,24.1,8.7,10.6,6.2,86.8,21,089
"Fleming County, Kentucky",12.6,38.4,19.1,6.7,6.9,5.8,76.8,21,069
"Carter County, Kentucky",11.0,40.6,20.7,5.1,7.6,5.6,79.5,21,043
"Elliott County, Kentucky",8.6,42.3,18.3,6.5,5.3,3.5,75.8,21,063
"Jefferson County, Kentucky",7.3,27.1,22.6,7.8,18.7,13.1,89.3,21,111
"Larue County, Kentucky",9.1,41.7,21.4,10.2,6.6,4.2,84.1,21,123
"Mason County, Kentucky",10.7,38.9,19.5,8.6,8.1,7.7,82.8,21,161
"Manistee County, Michigan",7.3,36.9,23.3,10.2,12.3,7.6,90.3,26,101
"Montmorency County, Michigan",8.9,42.2,24.3,8.8,7.5,4.3,87.1,26,119
"Gladwin County, Michigan",10.0,40.6,22.2,8.9,7.9,5.5,85.1,26,051
"Mecosta County, Michigan",7.7,35.2,23.1,9.8,13.1,8.1,89.3,26,107
"Marquette County, Michigan",3.6,31.7,23.7,9.0,20.1,10.0,94.5,26,103
"Osceola County, Michigan",8.4,44.9,21.3,8.3,8.5,4.6,87.5,26,133
"Otsego County, Michigan",6.5,37.6,24.3,9.1,13.1,7.3,91.5,26,137
"Cheboygan County, Michigan",8.8,38.3,24.1,8.1,11.6,6.7,88.8,26,031
"Luce County, Michigan",8.0,44.1,23.9,7.0,9.8,4.0,88.8,26,095
"Macomb County, Michigan",7.1,30.4,24.4,10.6,15.5,8.3,89.2,26,099
"Shiawassee County, Michigan",6.5,36.7,27.7,11.4,10.4,5.3,91.5,26,155
"Baraga County, Michigan",12.5,42.3,19.0,6.3,9.9,5.7,83.3,26,013
"Charlevoix County, Michigan",5.9,31.9,22.6,9.7,16.8,11.7,92.7,26,029
"Eaton County, Michigan",4.6,29.4,28.1,10.9,16.7,8.5,93.6,26,045
"Gogebic County, Michigan",5.7,38.9,26.0,10.4,11.7,5.8,92.7,26,053
"Emmet County, Michigan",4.8,25.8,24.5,10.8,20.6,12.3,94.0,26,047
"Meeker County, Minnesota",5.0,37.3,22.4,13.4,13.7,5.2,92.0,27,093
"Pennington County, Minnesota",5.4,36.0,24.7,13.4,13.1,4.3,91.5,27,113
"Rice County, Minnesota",5.9,31.2,20.5,11.2,16.9,10.3,90.1,27,131
"Wilkin County, Minnesota",4.4,29.4,22.1,19.5,16.8,4.5,92.3,27,167
"Red Lake County, Minnesota",5.1,40.9,22.2,13.9,11.4,3.6,92.1,27,125
"Clay County, Minnesota",3.4,26.5,21.6,13.4,24.1,8.9,94.4,27,027
"Faribault County, Minnesota",5.6,40.5,21.0,11.7,12.7,4.2,90.2,27,043
"Fillmore County, Minnesota",4.5,34.3,24.5,11.6,14.5,5.9,90.8,27,045
"Lake County, Minnesota",3.6,33.5,23.0,11.6,17.1,10.1,95.4,27,075
"Polk County, Minnesota",5.2,30.9,24.4,11.8,16.7,7.2,91.1,27,119
"Roseau County, Minnesota",5.1,36.0,25.5,11.1,13.7,4.9,91.2,27,135
"Sibley County, Minnesota",5.2,40.2,21.1,11.7,12.7,4.0,89.8,27,143
"Watonwan County, Minnesota",6.7,40.7,18.1,9.8,12.7,3.6,84.9,27,165
"Becker County, Minnesota",4.9,32.8,23.8,12.1,16.5,7.2,92.4,27,005
"Big Stone County, Minnesota",6.4,42.7,20.1,10.3,12.4,4.2,89.6,27,011
"Brown County, Minnesota",4.9,37.8,21.8,10.7,15.3,5.5,91.1,27,015
"Cass County, Minnesota",6.4,34.2,25.5,10.8,14.6,6.3,91.3,27,021
"Goodhue County, Minnesota",4.4,33.1,23.8,12.0,17.1,7.2,93.3,27,049
"Hubbard County, Minnesota",5.8,31.9,22.9,11.8,17.1,8.3,92.0,27,057
"Jackson County, Minnesota",5.0,33.0,25.8,12.2,15.9,5.3,92.2,27,063
"Martin County, Minnesota",6.3,38.8,20.8,12.1,14.3,4.1,90.1,27,091
"Nobles County, Minnesota",8.5,33.2,20.8,9.7,9.5,4.0,77.3,27,105
"Pine County, Minnesota",8.3,41.3,25.0,9.0,9.7,4.1,89.1,27,115
"Robertson County, Tennessee",9.0,39.1,21.7,7.6,12.2,5.9,86.5,47,147
"Franklin County, Tennessee",8.7,39.3,19.7,7.3,11.2,7.8,85.3,47,051
"Blount County, Tennessee",7.6,34.5,21.9,8.6,15.4,7.7,88.2,47,009
"Cheatham County, Tennessee",10.6,37.3,21.2,7.7,13.3,6.2,85.6,47,021
"Carter County, Tennessee",11.4,39.4,20.4,5.4,10.8,5.3,81.3,47,019
"Grainger County, Tennessee",9.3,44.8,16.8,7.2,8.2,3.5,80.4,47,057
"Giles County, Tennessee",10.4,44.2,19.3,5.8,9.3,4.7,83.3,47,055
"Lauderdale County, Tennessee",15.9,45.0,17.4,4.5,5.4,3.2,75.5,47,097
"Lawrence County, Tennessee",10.0,42.9,18.8,6.5,6.8,4.8,79.9,47,099
"Madison County, Tennessee",8.4,33.6,22.4,7.0,17.0,8.5,88.5,47,113
"Marion County, Tennessee",12.8,37.0,22.7,6.3,8.0,4.3,78.3,47,115
"Overton County, Tennessee",9.6,44.4,15.2,5.0,9.0,4.9,78.4,47,133
"Pickett County, Tennessee",10.1,42.1,20.1,5.9,4.0,5.3,77.3,47,137
"Wayne County, Tennessee",13.5,43.4,20.0,4.4,6.3,4.3,78.5,47,181
"Williamson County, Tennessee",2.7,15.6,17.0,6.4,36.3,20.3,95.6,47,187
"Bedford County, Tennessee",12.3,41.4,19.5,5.2,9.8,4.5,80.5,47,003
"Greene County, Tennessee",10.0,43.4,18.1,5.7,9.6,5.1,81.9,47,059
"Cumberland County, Tennessee",9.9,37.8,20.0,7.1,11.7,7.1,83.6,47,035
"Van Buren County, Tennessee",8.9,48.1,16.1,4.5,6.1,5.7,80.5,47,175
"Claiborne County, Tennessee",11.6,40.6,17.6,5.8,7.5,5.7,77.2,47,025
"Hickman County, Tennessee",14.5,41.9,17.9,5.9,7.7,3.7,77.2,47,081
"Humphreys County, Tennessee",11.8,42.5,21.9,5.9,7.3,5.6,83.2,47,085
"Putnam County, Tennessee",7.9,38.2,17.7,4.9,15.9,8.5,85.2,47,141
"Sevier County, Tennessee",9.9,37.1,21.5,7.4,11.0,6.6,83.5,47,155
"Stewart County, Tennessee",9.0,41.6,24.2,7.4,7.9,5.1,86.3,47,161
"Chester County, Tennessee",10.2,38.6,22.3,7.3,9.1,6.7,84.0,47,023
"Decatur County, Tennessee",11.2,46.3,19.3,5.4,7.3,4.0,82.3,47,039
"Jackson County, Tennessee",11.8,49.6,15.3,3.7,4.7,3.4,76.6,47,087
"McNairy County, Tennessee",10.7,44.7,18.9,6.1,7.6,3.4,80.7,47,109
"Roane County, Tennessee",8.2,37.4,21.2,8.4,11.4,7.3,85.8,47,145
"Bradley County, Tennessee",9.7,32.7,22.1,7.7,13.4,7.5,83.5,47,011
"Hamblen County, Tennessee",9.6,41.6,18.3,5.6,10.1,5.8,81.5,47,063
"Union County, Tennessee",12.8,44.7,16.3,6.0,6.5,3.4,76.9,47,173
"Hardin County, Tennessee",12.0,42.6,18.7,5.6,7.7,4.9,79.6,47,071
"Dickson County, Tennessee",10.8,44.1,20.3,5.1,9.3,4.9,83.6,47,043
"Morgan County, Tennessee",13.1,48.4,17.5,6.3,4.7,2.8,79.8,47,129
"Monroe County, Tennessee",10.7,43.0,17.0,7.0,8.0,4.1,79.1,47,123
"Henry County, Tennessee",9.9,47.3,18.0,4.3,8.3,6.4,84.3,47,079
"Crockett County, Tennessee",14.7,39.5,18.4,5.0,8.7,4.9,76.5,47,033
"Lake County, Tennessee",17.1,45.6,14.7,3.6,5.8,3.3,73.1,47,095
"Knox County, Tennessee",6.3,25.9,20.6,8.4,21.7,14.0,90.6,47,093
"McMinn County, Tennessee",10.5,43.8,18.0,7.7,8.9,4.8,83.2,47,107
"Marshall County, Tennessee",9.3,42.1,20.4,7.5,10.6,3.5,84.0,47,117
"Rhea County, Tennessee",14.2,36.9,20.2,5.7,8.1,5.0,75.9,47,143
"Scott County, Tennessee",14.3,46.7,15.7,6.0,4.6,4.4,77.3,47,151
"Anderson County, Tennessee",8.4,33.2,22.2,6.2,13.6,10.3,85.5,47,001
"Fentress County, Tennessee",11.3,45.2,15.6,4.0,7.9,4.6,77.3,47,049
"Gibson County, Tennessee",9.5,38.4,23.2,5.9,11.0,6.3,84.8,47,053
"Hardeman County, Tennessee",17.6,45.9,16.3,4.0,6.5,4.3,77.0,47,069
"Loudon County, Tennessee",7.9,32.7,19.9,7.3,15.6,9.8,85.3,47,105
"Rutherford County, Tennessee",6.0,30.2,22.9,7.4,21.3,8.9,90.8,47,149
"Smith County, Tennessee",9.3,46.8,19.1,6.0,6.3,4.4,82.7,47,159
"Wilson County, Tennessee",6.8,30.4,22.2,8.3,20.0,8.9,89.8,47,189
"Unicoi County, Tennessee",10.8,40.8,19.8,7.7,7.8,4.7,80.9,47,171
"Lincoln County, New Mexico",5.8,26.8,24.9,9.2,20.3,8.3,89.5,35,027
"Chaves County, New Mexico",11.0,26.7,23.8,8.3,13.0,6.3,78.1,35,005
"Lea County, New Mexico",15.1,30.3,21.1,7.3,8.1,4.9,71.8,35,025
"Santa Fe County, New Mexico",6.2,22.0,19.4,6.0,20.9,20.0,88.3,35,049
"Union County, New Mexico",13.2,36.5,20.7,5.3,9.9,6.0,78.4,35,059
"Platte County, Wyoming",5.7,32.3,28.9,9.3,14.6,5.1,90.3,56,031
"Sheridan County, Wyoming",5.1,24.9,28.2,10.7,18.9,11.2,93.9,56,033
"Big Horn County, Wyoming",6.9,29.9,32.0,8.4,14.3,5.0,89.6,56,003
"Crook County, Wyoming",3.8,32.6,29.4,10.6,15.1,6.3,93.9,56,011
"Park County, Wyoming",4.9,25.5,25.6,11.2,19.6,12.4,94.3,56,029
"Albany County, Wyoming",2.6,16.8,22.2,8.9,27.4,20.4,95.8,56,001
"Carbon County, Wyoming",6.0,34.8,24.9,10.4,14.1,6.2,90.4,56,007
"Goshen County, Wyoming",6.4,29.7,28.8,10.1,14.1,8.9,91.6,56,015
"Uinta County, Wyoming",7.4,36.6,26.1,8.8,13.3,5.0,89.6,56,041
"Washakie County, Wyoming",8.9,30.8,27.0,8.6,14.9,6.2,87.4,56,043
"Hot Springs County, Wyoming",6.3,27.6,27.3,14.3,13.7,8.6,91.6,56,017
"Fremont County, Wyoming",6.9,32.5,25.6,11.0,15.3,7.0,91.5,56,013
"Sublette County, Wyoming",3.0,37.5,24.8,8.7,18.4,5.9,95.3,56,035
"Weston County, Wyoming",7.1,32.7,30.9,9.0,12.4,6.4,91.4,56,045
"McIntosh County, Georgia",11.2,35.1,24.1,9.4,7.7,6.1,82.4,13,191
"Monroe County, Georgia",12.2,35.4,20.5,6.1,12.0,10.2,84.2,13,207
"Taliaferro County, Georgia",18.5,45.4,8.8,4.2,5.7,3.1,67.2,13,265
"Bryan County, Georgia",6.5,25.8,22.3,9.0,21.4,11.9,90.4,13,029
"Camden County, Georgia",6.7,32.5,25.9,10.0,14.3,8.3,91.0,13,039
"Crawford County, Georgia",13.7,37.6,23.7,6.2,7.1,6.0,80.5,13,079
"Coffee County, Georgia",14.1,39.5,17.9,8.2,8.0,5.1,78.7,13,069
"Gilmer County, Georgia",12.0,35.9,19.2,7.4,11.2,6.6,80.3,13,123
"Walton County, Georgia",10.1,36.6,23.4,8.1,12.8,5.8,86.7,13,297
"Dodge County, Georgia",14.2,42.4,17.6,8.0,7.6,6.0,81.5,13,091
"Cherokee County, Georgia",6.1,24.1,23.3,7.0,24.4,11.1,89.8,13,057
"Lee County, Georgia",8.9,28.8,23.8,11.7,13.7,10.4,88.5,13,177
"Pickens County, Georgia",11.0,29.7,21.0,7.7,15.8,9.0,83.2,13,227
"Cook County, Georgia",16.5,39.0,16.6,6.9,8.6,5.2,76.4,13,075
"Fulton County, Georgia",5.7,18.1,17.7,5.8,29.9,19.9,91.3,13,121
"Hawaii County, Hawaii",5.6,31.7,22.5,9.8,18.2,9.3,91.6,15,001
"Kauai County, Hawaii",3.8,31.1,20.5,12.5,18.6,9.2,91.9,15,007
"Cassia County, Idaho",9.2,28.4,26.2,8.7,13.0,5.6,81.9,16,031
"Lincoln County, Idaho",9.7,35.8,24.7,6.1,8.0,3.9,78.4,16,063
"Franklin County, Idaho",7.4,32.5,29.6,8.2,14.0,5.6,90.0,16,041
"Canyon County, Idaho",8.8,32.3,25.5,8.0,13.0,5.3,84.1,16,027
"Latah County, Idaho",2.6,20.1,21.5,8.5,27.7,18.3,96.0,16,057
"Benewah County, Idaho",9.5,38.7,26.4,7.9,8.8,4.8,86.5,16,009
"Clark County, Idaho",5.9,31.7,20.0,2.6,11.0,4.2,69.5,16,033
"Fremont County, Idaho",7.1,33.9,23.3,9.3,15.3,5.6,87.4,16,043
"Idaho County, Idaho",7.4,37.1,27.0,7.5,12.5,4.4,88.4,16,049
"Power County, Idaho",8.9,36.8,22.7,4.4,9.5,5.8,79.2,16,077
"Madison County, Illinois",5.2,31.7,25.2,9.9,16.4,9.2,92.6,17,119
"Mercer County, Illinois",6.2,41.5,24.3,8.6,12.3,5.2,91.9,17,131
"Sangamon County, Illinois",5.7,27.8,22.3,7.8,21.6,12.7,92.2,17,167
"Randolph County, Illinois",11.4,41.0,22.1,8.3,9.3,3.6,84.5,17,157
"Ogle County, Illinois",7.6,33.8,24.7,9.9,13.2,6.6,88.3,17,141
"Stephenson County, Illinois",6.6,35.2,27.5,10.2,11.5,6.3,90.7,17,177
"White County, Illinois",8.2,36.3,25.6,12.1,9.0,4.7,87.7,17,193
"Henderson County, Illinois",8.4,45.2,21.2,9.1,10.6,2.7,88.9,17,071
"McLean County, Illinois",2.8,25.5,18.4,7.2,29.7,14.8,95.6,17,113
"Pike County, Illinois",8.0,41.4,24.3,6.8,11.5,3.9,87.9,17,149
"Rock Island County, Illinois",7.5,31.2,25.8,9.6,14.6,7.5,88.6,17,161
"Wabash County, Illinois",6.3,32.4,22.8,17.1,12.6,4.6,89.4,17,185
"Cumberland County, Illinois",6.8,38.6,24.0,11.5,10.8,4.0,88.8,17,035
"Kane County, Illinois",7.9,23.2,20.5,7.4,20.7,11.4,83.1,17,089
"Brown County, Illinois",11.3,39.2,23.1,9.3,10.9,3.4,85.9,17,009
"Marshall County, Illinois",6.0,40.4,24.5,10.8,12.5,3.7,91.8,17,123
"Christian County, Illinois",8.6,43.3,21.5,8.1,10.6,4.5,88.0,17,021
"Jackson County, Illinois",4.5,24.8,22.8,8.8,17.6,18.3,92.3,17,077
"Union County, Illinois",7.4,32.6,22.9,8.9,12.8,8.5,85.6,17,181
"Saline County, Illinois",9.8,31.4,26.9,11.8,10.4,5.6,86.1,17,165
"Whiteside County, Illinois",6.9,36.2,25.7,9.6,11.1,6.1,88.7,17,195
"DeKalb County, Illinois",4.9,26.1,24.6,11.0,18.7,12.1,92.6,17,037
"Jasper County, Illinois",5.7,37.5,18.4,16.0,12.9,5.3,90.1,17,079
"Will County, Illinois",5.1,26.9,22.2,8.3,21.5,11.9,90.8,17,197
"Douglas County, Illinois",5.7,35.3,21.8,7.8,14.7,4.4,84.0,17,041
"Greene County, Illinois",9.8,42.3,23.6,9.1,8.3,2.8,86.1,17,061
"Hardin County, Illinois",12.0,34.9,25.4,11.5,7.6,3.7,83.2,17,069
"Knox County, Illinois",8.9,36.7,22.8,10.4,11.5,6.6,88.0,17,095
"Massac County, Illinois",9.7,34.0,26.8,10.9,9.9,3.4,85.0,17,127
"Tazewell County, Illinois",5.1,32.9,24.4,10.5,17.7,7.3,92.8,17,179
"Harrison County, Indiana",8.8,41.9,21.3,8.5,10.7,6.2,88.7,18,061
"Wabash County, Indiana",8.6,42.0,19.9,7.7,11.1,7.2,87.9,18,169
"Jay County, Indiana",11.0,47.7,17.6,7.9,6.9,4.0,84.1,18,075
"Adams County, North Dakota",2.7,34.0,25.1,9.3,19.0,8.6,96.0,38,001
"Eddy County, North Dakota",7.0,30.7,22.0,14.3,16.4,5.7,89.1,38,027
"Mercer County, North Dakota",3.4,29.2,23.5,17.2,15.3,5.3,90.6,38,057
"Ransom County, North Dakota",5.3,36.6,23.7,12.5,14.3,3.0,90.0,38,073
"Sioux County, North Dakota",10.8,32.2,23.9,13.1,13.2,3.4,85.7,38,085
"Golden Valley County, North Dakota",4.6,24.7,31.4,14.1,17.2,5.1,92.4,38,033
"Towner County, North Dakota",4.5,33.3,25.7,14.7,14.7,3.9,92.3,38,095
"Divide County, North Dakota",6.8,33.9,21.2,10.1,21.8,1.3,88.2,38,023
"Sargent County, North Dakota",4.1,31.3,24.9,16.5,16.1,2.8,91.7,38,081
"Sierra County, New Mexico",11.5,32.2,24.2,8.7,11.5,6.2,82.8,35,051
"Socorro County, New Mexico",12.5,32.9,22.2,5.0,12.2,7.4,79.7,35,053
"Roosevelt County, New Mexico",11.0,26.6,23.3,7.3,12.5,10.1,79.8,35,041
"Doña Ana County, New Mexico",8.8,22.3,21.2,7.9,16.0,11.5,79.0,35,013
"Los Alamos County, New Mexico",2.0,11.2,13.5,7.8,24.4,40.2,97.2,35,028
"Rio Arriba County, New Mexico",10.1,33.0,25.3,7.8,11.8,6.3,84.2,35,039
"San Miguel County, New Mexico",12.2,29.4,25.6,7.5,10.3,9.0,81.8,35,047
"Valencia County, New Mexico",11.4,32.7,23.8,8.0,11.2,5.9,81.7,35,061
"Torrance County, New Mexico",12.9,31.9,22.0,10.6,11.1,6.6,82.3,35,057
"Bernalillo County, New Mexico",6.7,23.6,23.8,7.9,18.1,14.7,88.1,35,001
"Otero County, New Mexico",9.1,28.6,27.7,9.8,9.6,8.0,83.7,35,035
"Cibola County, New Mexico",12.0,33.6,24.6,9.5,8.7,3.7,80.1,35,006
"De Baca County, New Mexico",8.9,38.6,34.7,3.0,5.6,4.0,85.9,35,011
"Guadalupe County, New Mexico",18.2,39.7,18.1,4.3,8.3,5.6,75.9,35,019
"Catron County, New Mexico",6.4,37.5,21.7,8.3,15.7,9.1,92.3,35,003
"Bronx County, New York",14.2,27.4,17.7,6.9,12.5,6.6,71.2,36,005
"Onondaga County, New York",6.5,25.9,18.5,11.8,19.3,15.0,90.5,36,067
"Clinton County, New York",8.9,35.5,18.4,10.2,11.6,10.6,86.4,36,019
"Seneca County, New York",10.2,35.6,17.8,12.1,11.4,8.6,85.5,36,099
"Putnam County, New York",3.4,27.0,17.5,9.3,22.6,16.4,92.7,36,079
"Herkimer County, New York",6.5,35.4,18.8,14.4,12.6,8.9,90.2,36,043
"Ontario County, New York",5.0,28.4,18.8,13.4,17.4,14.7,92.6,36,069
"Steuben County, New York",7.1,37.3,17.2,12.8,11.6,10.7,89.6,36,101
"Hamilton County, New York",8.8,30.7,20.5,13.4,10.8,10.8,86.3,36,041
"Chautauqua County, New York",7.7,35.8,18.7,12.9,11.3,9.5,88.2,36,013
"Kings County, New York",10.1,25.8,13.9,6.2,20.7,13.4,80.0,36,047
"Tioga County, New York",7.5,35.3,18.3,11.7,15.6,9.4,90.2,36,107
"Orleans County, New York",8.9,39.5,20.9,10.1,9.7,6.1,86.3,36,073
"Saratoga County, New York",4.3,25.4,17.5,11.5,23.4,16.3,94.0,36,091
"Columbia County, New York",7.4,31.1,17.2,11.1,15.1,14.4,88.9,36,021
"Lewis County, New York",7.8,44.8,16.4,12.4,8.4,7.1,89.1,36,049
"Westchester County, New York",5.6,19.7,14.5,6.1,23.9,23.4,87.6,36,119
"Delaware County, New York",9.1,38.1,16.0,12.3,12.3,9.0,87.8,36,025
"Montgomery County, New York",10.1,36.9,18.5,13.2,9.7,6.3,84.5,36,057
"Richmond County, New York",6.6,31.4,18.1,8.0,18.7,12.7,88.9,36,085
"St. Lawrence County, New York",7.8,36.0,18.0,11.3,11.4,11.4,88.1,36,089
"Tompkins County, New York",4.1,19.9,13.3,9.7,22.2,29.4,94.5,36,109
"Warren County, New York",6.1,33.4,18.4,10.9,15.5,12.9,91.2,36,113
"Cortland County, New York",6.8,33.7,18.3,13.6,14.1,10.6,90.4,36,023
"Dutchess County, New York",6.6,26.6,19.4,10.1,18.7,15.3,90.1,36,027
"Monroe County, New York",6.5,24.5,17.4,11.8,20.4,16.2,90.4,36,055
"Oneida County, New York",7.4,33.5,19.2,11.7,14.3,9.4,88.1,36,065
"Ulster County, New York",6.8,30.5,18.4,10.2,16.9,14.1,90.1,36,111
"Chemung County, New York",7.2,34.9,18.5,12.3,13.3,11.1,90.2,36,015
"Livingston County, New York",8.4,33.8,18.3,12.4,13.3,11.2,89.0,36,051
"Otsego County, New York",6.9,33.2,17.6,11.2,15.2,13.3,90.5,36,077
"Greene County, New York",10.8,36.6,17.8,11.1,11.8,8.4,85.9,36,039
"Albany County, New York",4.9,25.7,16.0,11.3,20.6,19.1,92.7,36,001
"Allegany County, New York",7.4,37.8,18.0,12.8,10.1,10.3,89.0,36,003
"Cattaraugus County, New York",7.6,40.3,17.5,12.2,10.4,7.7,88.2,36,009
"Madison County, New York",6.5,33.8,17.5,12.4,15.0,11.7,90.4,36,053
"Schenectady County, New York",6.0,29.7,17.9,12.1,16.7,13.8,90.2,36,093
"Genesee County, New York",6.8,35.9,19.4,14.4,12.5,8.7,90.9,36,037
"Yates County, New York",6.1,34.1,17.5,10.4,13.1,10.0,85.2,36,123
"Greene County, North Carolina",15.6,31.6,23.6,10.7,6.8,2.4,75.1,37,079
"Mitchell County, North Carolina",9.4,32.6,21.3,10.3,11.2,6.2,81.7,37,121
"Chowan County, North Carolina",11.4,34.3,21.6,8.2,11.8,8.3,84.2,37,041
"Alleghany County, North Carolina",13.7,32.3,20.3,9.8,12.0,6.6,81.0,37,005
"Aibonito Municipio, Puerto Rico",,,,,,,,72,009
"Guayanilla Municipio, Puerto Rico",,,,,,,,72,059
"Lajas Municipio, Puerto Rico",,,,,,,,72,079
"Sabana Grande Municipio, Puerto Rico",,,,,,,,72,121
"Camuy Municipio, Puerto Rico",,,,,,,,72,027
"Guánica Municipio, Puerto Rico",,,,,,,,72,055
"Manatí Municipio, Puerto Rico",,,,,,,,72,091
"Naguabo Municipio, Puerto Rico",,,,,,,,72,103
"San Germán Municipio, Puerto Rico",,,,,,,,72,125
"Utuado Municipio, Puerto Rico",,,,,,,,72,141
"Arroyo Municipio, Puerto Rico",,,,,,,,72,015
"Cataño Municipio, Puerto Rico",,,,,,,,72,033
"Quebradillas Municipio, Puerto Rico",,,,,,,,72,115
"Guayama Municipio, Puerto Rico",,,,,,,,72,057
"Culebra Municipio, Puerto Rico",,,,,,,,72,049
"Gurabo Municipio, Puerto Rico",,,,,,,,72,063
"Barceloneta Municipio, Puerto Rico",,,,,,,,72,017
"Loíza Municipio, Puerto Rico",,,,,,,,72,087
"Guaynabo Municipio, Puerto Rico",,,,,,,,72,061
"Aguadilla Municipio, Puerto Rico",,,,,,,,72,005
"Fajardo Municipio, Puerto Rico",,,,,,,,72,053
"Patillas Municipio, Puerto Rico",,,,,,,,72,109
"Rincón Municipio, Puerto Rico",,,,,,,,72,117
"Aguas Buenas Municipio, Puerto Rico",,,,,,,,72,007
"Bayamón Municipio, Puerto Rico",,,,,,,,72,021
"Carolina Municipio, Puerto Rico",,,,,,,,72,031
"Cayey Municipio, Puerto Rico",,,,,,,,72,035
"Hatillo Municipio, Puerto Rico",,,,,,,,72,065
"Humacao Municipio, Puerto Rico",,,,,,,,72,069
"Juana Díaz Municipio, Puerto Rico",,,,,,,,72,075
"Morovis Municipio, Puerto Rico",,,,,,,,72,101
"Mayagüez Municipio, Puerto Rico",,,,,,,,72,097
"Santa Isabel Municipio, Puerto Rico",,,,,,,,72,133
"Trujillo Alto Municipio, Puerto Rico",,,,,,,,72,139
"Corozal Municipio, Puerto Rico",,,,,,,,72,047
"Maunabo Municipio, Puerto Rico",,,,,,,,72,095
"Peñuelas Municipio, Puerto Rico",,,,,,,,72,111
"Ponce Municipio, Puerto Rico",,,,,,,,72,113
