County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Knox County, Missouri",7.4,41.9,19.5,7.2,11.0,4.2,83.7,29,103
"Montgomery County, Missouri",11.1,42.3,19.1,8.6,7.8,4.6,82.4,29,139
"Stoddard County, Missouri",13.0,39.9,20.1,6.6,8.9,4.8,80.4,29,207
"Audrain County, Missouri",10.8,46.9,19.1,6.4,7.4,4.2,84.0,29,007
"Greene County, Missouri",7.1,27.9,26.0,7.1,19.0,10.5,90.5,29,077
"St. Clair County, Missouri",11.0,45.7,18.4,6.5,6.1,4.7,81.4,29,185
"Schuyler County, Missouri",7.3,45.9,21.3,6.3,7.9,4.6,85.9,29,197
"Camden County, Missouri",8.0,36.0,22.7,7.9,13.6,7.5,87.7,29,029
"Jefferson County, Missouri",9.1,33.6,25.1,10.7,12.1,6.1,87.6,29,099
"New Madrid County, Missouri",15.4,41.3,18.5,4.8,6.8,4.9,76.3,29,143
"Ralls County, Missouri",9.1,48.5,18.8,7.8,8.2,4.1,87.4,29,173
"Custer County, Montana",5.9,29.3,28.8,13.3,14.7,5.3,91.4,30,017
"Powder River County, Montana",4.2,29.4,31.0,9.0,19.7,4.7,93.9,30,075
"Roosevelt County, Montana",11.6,38.8,21.7,9.4,10.0,3.5,83.3,30,085
"Liberty County, Montana",2.7,22.1,27.4,7.8,18.7,2.9,79.0,30,051
"Richland County, Montana",5.1,38.5,26.6,10.9,11.4,5.1,92.4,30,083
"Toole County, Montana",7.6,36.6,28.0,6.6,10.4,3.0,84.6,30,101
"Daniels County, Montana",3.2,31.2,28.0,12.4,17.6,4.6,93.8,30,019
"Judith Basin County, Montana",4.1,37.7,19.3,7.3,25.1,4.8,94.2,30,045
"Deer Lodge County, Montana",6.1,38.7,25.3,10.1,10.4,6.4,90.9,30,023
"McCone County, Montana",5.5,45.9,23.5,6.4,15.6,1.9,93.3,30,055
"Rosebud County, Montana",7.8,32.7,24.1,10.8,14.8,5.0,87.5,30,087
"Dawson County, Montana",6.0,35.6,23.0,14.6,14.2,4.6,92.0,30,021
"Broadwater County, Montana",5.5,39.1,22.1,7.7,15.7,8.2,92.8,30,007
"Phillips County, Montana",4.9,37.3,25.6,9.2,15.3,4.0,91.3,30,071
"Blaine County, Nebraska",1.6,39.6,24.8,15.4,14.0,4.3,98.1,31,009
"Deuel County, Nebraska",6.6,36.3,26.0,11.1,11.5,5.8,90.6,31,049
"Logan County, Nebraska",5.8,28.7,28.7,12.2,18.7,3.3,91.6,31,113
"Thayer County, Nebraska",5.8,37.0,23.4,12.0,14.8,4.5,91.7,31,169
"Adams County, Nebraska",4.4,32.0,24.1,11.6,14.9,8.0,90.7,31,001
"Henry County, Missouri",8.5,41.3,24.3,6.7,10.2,5.2,87.8,29,083
"Boone County, Nebraska",4.5,42.3,21.1,13.4,11.5,5.1,93.3,31,011
"Rock County, Nebraska",5.7,41.7,23.6,9.1,14.1,4.0,92.4,31,149
"Sherman County, Nebraska",5.3,42.3,23.1,10.4,10.0,4.7,90.5,31,163
"Howard County, Nebraska",3.8,41.6,22.6,8.6,14.9,4.3,91.9,31,093
"Gosper County, Nebraska",3.9,34.8,28.0,12.4,14.5,4.9,94.7,31,073
"Sarpy County, Nebraska",2.9,22.5,26.4,9.8,24.2,12.6,95.4,31,153
"Boyd County, Nebraska",3.5,41.5,24.6,9.5,14.5,3.6,93.6,31,015
"Fillmore County, Nebraska",4.3,39.1,21.0,14.3,13.5,5.0,92.8,31,059
"Hooker County, Nebraska",3.7,34.1,28.2,8.1,16.1,7.0,93.4,31,091
"Seward County, Nebraska",4.4,29.5,22.0,15.4,18.0,8.1,93.0,31,159
"Webster County, Nebraska",6.1,36.1,23.6,11.3,12.9,6.9,90.7,31,181
"Butler County, Nebraska",5.8,39.9,24.7,10.8,11.2,4.0,90.7,31,023
"Arthur County, Nebraska",2.4,24.1,25.5,14.3,27.2,5.4,96.6,31,005
"Gage County, Nebraska",6.1,34.6,22.6,12.5,14.1,5.5,89.4,31,067
"Kearney County, Nebraska",4.9,32.5,26.4,10.1,16.8,7.3,93.0,31,099
"Madison County, Nebraska",6.2,29.3,23.5,15.3,13.6,6.7,88.3,31,119
"Phelps County, Nebraska",5.1,33.0,26.3,10.7,16.9,5.8,92.7,31,137
"Wayne County, Nebraska",3.5,20.5,24.3,11.9,25.8,12.0,94.4,31,179
"Knox County, Nebraska",4.4,37.2,23.0,11.7,13.3,5.8,91.0,31,107
"Merrick County, Nebraska",5.8,34.5,29.6,11.3,12.1,4.7,92.2,31,121
"Pawnee County, Nebraska",2.5,45.3,20.4,10.7,10.8,5.5,92.8,31,133
"Escambia County, Florida",7.3,28.9,22.6,13.5,16.4,8.1,89.6,12,033
"Hernando County, Florida",9.4,37.5,23.4,10.5,10.6,5.1,87.1,12,053
"Hillsborough County, Florida",7.6,27.3,20.2,9.4,19.5,11.1,87.5,12,057
"Okaloosa County, Florida",5.8,26.2,25.8,10.4,17.8,11.0,91.2,12,091
"Taylor County, Florida",18.1,39.2,20.9,7.2,5.4,3.6,76.3,12,123
"Wakulla County, Florida",8.0,39.4,24.4,9.0,11.6,4.5,88.9,12,129
"Lumpkin County, Georgia",10.3,28.6,21.2,7.1,18.0,10.1,85.0,13,187
"McDuffie County, Georgia",16.2,38.6,18.2,6.0,9.2,5.0,76.9,13,189
"Miller County, Georgia",14.3,40.3,22.3,4.1,8.1,4.7,79.6,13,201
"Morgan County, Georgia",12.5,34.8,19.0,6.6,13.9,8.2,82.4,13,211
"Heard County, Georgia",16.6,43.2,17.6,5.6,6.7,3.5,76.5,13,149
"Oconee County, Georgia",5.0,21.3,19.8,7.2,22.2,22.7,93.2,13,219
"Dougherty County, Georgia",13.4,29.3,26.5,6.2,11.1,7.8,80.9,13,095
"Fannin County, Georgia",11.6,38.8,19.6,6.4,10.2,5.9,80.9,13,111
"Henry County, Georgia",7.3,30.5,23.6,8.5,17.9,9.1,89.6,13,151
"Houston County, Georgia",7.2,30.0,26.1,10.1,14.3,9.1,89.6,13,153
"Laurens County, Georgia",12.2,43.6,15.1,7.3,7.7,7.4,81.1,13,175
"Long County, Georgia",10.5,36.9,23.2,10.1,10.8,4.2,85.2,13,183
"Spalding County, Georgia",14.3,36.5,20.4,6.1,10.0,5.9,78.9,13,255
"Stephens County, Georgia",14.3,38.3,18.3,7.3,8.4,7.8,80.0,13,257
"Telfair County, Georgia",17.0,49.3,10.4,4.5,5.4,3.9,73.6,13,271
"Upson County, Georgia",16.5,35.4,22.3,6.8,6.9,5.2,76.6,13,293
"Washington County, Georgia",14.8,41.5,17.7,5.9,9.4,3.5,78.0,13,303
"Peach County, Georgia",9.0,30.1,27.5,6.5,13.2,7.7,85.1,13,225
"Pierce County, Georgia",13.9,39.3,20.4,5.9,7.7,6.5,79.9,13,229
"Pike County, Georgia",9.6,39.2,23.8,8.0,9.7,6.3,86.9,13,231
"Screven County, Georgia",12.2,42.2,18.7,6.8,9.1,4.2,81.0,13,251
"Tattnall County, Georgia",18.0,38.0,19.0,5.7,6.9,4.0,73.6,13,267
"Walker County, Georgia",12.8,37.2,21.0,7.1,9.7,5.0,80.0,13,295
"Gwinnett County, Georgia",6.6,23.4,20.1,9.1,23.3,11.4,87.2,13,135
"Charlton County, Georgia",14.9,41.8,17.0,5.8,5.9,4.1,74.6,13,049
"Bartow County, Georgia",12.1,35.0,21.7,7.2,11.6,6.2,81.7,13,015
"Douglas County, Georgia",7.9,31.2,23.5,7.0,16.7,9.3,87.8,13,097
"Jeff Davis County, Georgia",13.6,40.2,20.7,8.2,5.7,3.9,78.7,13,161
"Hancock County, Georgia",20.0,40.6,17.5,4.2,5.9,4.4,72.6,13,141
"Calhoun County, Georgia",17.7,38.6,20.1,4.2,6.0,3.9,72.8,13,037
"Troup County, Georgia",10.0,35.8,23.1,6.4,11.1,7.6,84.0,13,285
"Bibb County, Georgia",12.1,32.6,21.1,5.7,14.5,9.3,83.2,13,021
"Marion County, Georgia",18.9,37.5,22.9,3.0,7.0,5.2,75.6,13,197
"Schley County, Georgia",16.7,34.4,19.3,8.8,9.4,5.3,77.2,13,249
"Bleckley County, Georgia",11.3,44.8,16.2,6.6,9.7,6.8,84.1,13,023
"Evans County, Georgia",14.9,37.9,16.3,4.8,10.3,5.1,74.3,13,109
"Franklin County, Georgia",15.9,38.3,16.9,6.8,8.0,4.6,74.6,13,119
"Effingham County, Georgia",11.0,38.2,22.8,8.0,11.5,5.5,86.0,13,103
"Lamar County, Georgia",10.8,37.9,23.2,6.4,11.4,5.8,84.7,13,171
"Emanuel County, Georgia",16.3,40.2,19.5,6.0,6.1,4.7,76.5,13,107
"Quitman County, Georgia",18.9,40.7,22.5,3.2,6.3,0.4,73.1,13,239
"Jasper County, Georgia",14.4,40.2,19.5,7.1,7.3,4.6,78.7,13,159
"Lanier County, Georgia",14.2,30.5,23.9,9.4,7.7,5.0,76.4,13,173
"Liberty County, Georgia",6.7,31.5,31.2,8.6,12.7,6.1,90.0,13,179
"Mitchell County, Georgia",18.3,39.8,17.3,5.6,7.6,3.8,74.1,13,205
"Seminole County, Georgia",11.8,40.3,21.6,5.5,9.0,6.1,82.6,13,253
"Taylor County, Georgia",14.6,36.5,21.8,6.1,6.6,4.5,75.5,13,269
"Thomas County, Georgia",13.2,32.7,21.4,7.8,10.5,8.6,81.1,13,275
"Toombs County, Georgia",12.3,39.2,19.0,5.4,10.5,5.2,79.2,13,279
"Montgomery County, Georgia",11.7,42.3,17.0,6.7,8.2,6.4,80.5,13,209
"Oglethorpe County, Georgia",13.5,36.1,19.7,6.2,10.0,7.2,79.2,13,221
"Rockdale County, Georgia",9.1,31.2,22.0,7.4,17.4,8.1,86.1,13,247
"Wayne County, Georgia",10.4,42.1,20.4,6.4,7.8,5.3,82.1,13,305
"Wheeler County, Georgia",16.9,54.8,10.1,6.3,4.0,1.6,76.9,13,309
"Baldwin County, Georgia",12.6,39.0,19.6,6.2,9.2,8.6,82.6,13,009
"Oxford County, Maine",6.1,45.6,19.2,8.2,11.9,6.2,91.1,23,017
"Allegany County, Maryland",8.5,42.0,20.0,8.9,9.2,8.2,88.3,24,001
"Anne Arundel County, Maryland",5.9,25.0,20.8,7.5,22.5,15.8,91.6,24,003
"Calvert County, Maryland",5.0,31.5,25.3,7.3,17.4,11.7,93.3,24,009
"Montgomery County, Maryland",3.9,14.0,14.3,5.0,26.6,31.3,91.2,24,031
"St. Mary's County, Maryland",6.3,30.6,22.2,7.3,17.6,13.0,90.6,24,037
"Dorchester County, Maryland",11.0,38.3,20.1,6.3,12.1,8.1,85.0,24,019
"Cecil County, Maryland",8.6,37.8,21.0,7.0,13.9,8.1,87.9,24,015
"Barnstable County, Massachusetts",3.5,24.9,20.9,9.2,23.0,17.0,95.1,25,001
"Berkshire County, Massachusetts",6.2,31.7,18.3,9.1,17.8,13.8,90.7,25,003
"Plymouth County, Massachusetts",4.7,29.0,19.0,9.9,22.1,12.3,92.3,25,023
"Norfolk County, Massachusetts",3.4,21.0,14.5,7.8,28.0,22.6,93.9,25,021
"Nantucket County, Massachusetts",3.8,25.4,18.4,7.3,26.2,17.5,94.8,25,019
"Monroe County, Michigan",7.4,36.2,25.2,10.3,12.2,6.4,90.2,26,115
"Hillsdale County, Michigan",9.1,40.2,23.1,7.9,9.6,6.0,86.8,26,059
"Oceana County, Michigan",9.2,34.7,24.1,9.6,10.6,6.2,85.3,26,127
"Clare County, Michigan",11.1,39.3,25.6,7.7,7.7,3.9,84.2,26,035
"Keweenaw County, Michigan",5.5,32.6,23.7,13.3,13.5,9.3,92.4,26,083
"Ottawa County, Michigan",5.3,28.9,21.9,9.4,20.9,10.2,91.4,26,139
"Alpena County, Michigan",6.7,33.4,26.7,13.1,10.1,6.4,89.7,26,007
"Midland County, Michigan",4.7,29.6,21.3,10.2,19.4,13.1,93.5,26,111
"Ogemaw County, Michigan",11.6,40.9,24.2,8.3,7.5,4.1,85.0,26,129
"Crawford County, Michigan",9.9,35.4,24.7,10.2,11.1,6.0,87.5,26,039
"Gratiot County, Michigan",7.4,41.1,25.3,8.5,8.6,5.5,88.9,26,057
"Lenawee County, Michigan",7.0,36.7,25.0,8.8,12.7,6.5,89.8,26,091
"Mackinac County, Michigan",8.8,36.5,25.8,7.8,11.9,6.5,88.4,26,097
"Houghton County, Michigan",5.7,33.8,19.3,7.9,19.2,11.8,92.1,26,061
"Lake County, Michigan",12.3,41.5,23.6,7.4,5.6,3.8,81.9,26,085
"Presque Isle County, Michigan",8.1,40.6,21.9,8.7,10.6,6.3,88.1,26,141
"Kalamazoo County, Michigan",4.9,23.1,25.4,9.7,21.0,14.1,93.3,26,077
"Newaygo County, Michigan",9.9,41.1,22.7,8.3,9.3,4.5,86.0,26,123
"Twiggs County, Georgia",21.0,38.7,15.3,4.6,6.0,3.8,68.4,13,289
"Polk County, Georgia",14.8,38.1,19.4,4.7,6.9,6.3,75.2,13,233
"Calhoun County, Michigan",7.0,35.7,25.0,9.3,13.6,6.5,90.0,26,025
"Kent County, Michigan",6.4,25.5,22.2,8.6,21.8,11.5,89.5,26,081
"Saginaw County, Michigan",8.6,34.2,24.2,9.4,13.6,6.6,88.0,26,145
"Bay County, Michigan",7.7,35.6,24.2,11.3,12.5,5.8,89.3,26,017
"Delta County, Michigan",5.3,35.3,25.9,12.1,13.6,5.2,92.1,26,041
"Koochiching County, Minnesota",7.1,36.5,23.9,10.5,13.5,4.9,89.4,27,071
"Morrison County, Minnesota",6.2,38.6,21.9,12.0,11.6,5.3,89.5,27,097
"Steele County, Minnesota",4.8,35.5,21.7,9.3,18.7,6.7,91.8,27,147
"Aitkin County, Minnesota",7.0,39.9,24.2,11.0,10.8,4.7,90.6,27,001
"Murray County, Minnesota",5.3,36.5,22.7,11.8,13.0,5.1,89.1,27,101
"Kandiyohi County, Minnesota",6.5,27.9,25.0,13.6,15.1,7.1,88.8,27,067
"Rock County, Minnesota",4.6,38.5,19.0,11.9,15.0,5.4,89.8,27,133
"Traverse County, Minnesota",4.3,34.8,23.0,14.3,13.3,4.7,90.2,27,155
"Hennepin County, Minnesota",3.9,17.8,19.5,8.3,30.3,16.7,92.6,27,053
"Chippewa County, Minnesota",4.7,36.0,24.4,13.3,11.8,4.1,89.6,27,023
"Esmeralda County, Nevada",6.3,43.2,24.6,3.6,12.6,3.1,87.0,32,009
"Mineral County, Nevada",11.2,31.2,35.6,9.2,6.8,4.5,87.4,32,021
"Lincoln County, Nevada",7.9,32.1,28.5,9.2,15.9,4.4,90.1,32,017
"Washoe County, Nevada",7.5,24.0,26.2,7.8,18.2,10.5,86.7,32,031
"Carson City, Nevada",8.5,28.6,29.0,8.5,12.8,8.0,86.8,32,510
"Merrimack County, New Hampshire",5.4,28.4,19.2,10.9,21.5,12.9,92.8,33,013
"Belknap County, New Hampshire",6.2,31.5,20.1,10.5,19.1,10.5,91.7,33,001
"Strafford County, New Hampshire",5.7,28.0,20.2,9.6,21.1,13.0,91.9,33,017
"Monmouth County, New Jersey",4.5,25.6,17.4,7.1,26.1,16.4,92.7,34,025
"Sussex County, New Jersey",4.4,31.0,20.6,8.5,23.2,10.6,93.9,34,037
"Essex County, New Jersey",8.2,28.7,17.2,5.6,19.8,12.9,84.2,34,013
"Gloucester County, New Jersey",5.9,34.3,19.3,8.7,19.9,9.4,91.7,34,015
"Passaic County, New Jersey",8.0,34.8,16.0,5.4,17.1,8.9,82.3,34,031
"Bergen County, New Jersey",4.1,24.3,14.8,5.6,29.5,17.4,91.6,34,003
"Warren County, New Jersey",6.4,34.0,18.5,7.7,19.7,10.2,90.1,34,041
"Burlington County, New Jersey",5.0,29.5,19.3,8.1,23.3,12.4,92.7,34,005
"Luna County, New Mexico",12.3,31.6,18.6,6.4,6.9,5.2,68.7,35,029
"Taos County, New Mexico",7.3,25.4,24.7,8.7,16.9,11.7,87.4,35,055
"Colfax County, New Mexico",8.0,33.9,26.5,6.8,14.9,6.5,88.6,35,007
"Harding County, New Mexico",9.8,39.1,19.0,4.9,21.1,4.4,88.5,35,021
"Quay County, New Mexico",9.3,38.8,24.2,5.4,9.1,6.4,84.0,35,037
"Noxubee County, Mississippi",22.0,30.5,16.9,6.1,7.3,4.5,65.3,28,103
"Tate County, Mississippi",13.7,29.6,23.8,9.8,11.3,5.4,79.8,28,137
"Panola County, Mississippi",12.9,36.7,19.3,9.6,10.7,4.2,80.5,28,107
"Yalobusha County, Mississippi",12.6,38.5,20.1,7.4,5.5,6.9,78.3,28,161
"Copiah County, Mississippi",12.3,31.5,22.1,11.8,10.2,3.9,79.5,28,029
"Hinds County, Mississippi",10.1,24.9,25.3,8.0,16.1,11.5,85.8,28,049
"Union County, Mississippi",14.5,33.3,20.7,8.4,8.1,5.7,76.2,28,145
"Tippah County, Mississippi",15.4,32.0,22.3,7.8,7.4,5.5,75.1,28,139
"Forrest County, Mississippi",9.7,28.2,22.1,7.9,15.3,11.4,84.8,28,035
"Lafayette County, Mississippi",7.3,20.9,23.0,7.0,21.7,16.7,89.2,28,071
"Lowndes County, Mississippi",11.1,29.0,23.0,9.2,14.2,7.6,83.0,28,087
"Wilkinson County, Mississippi",18.0,36.1,15.9,4.3,10.0,4.5,70.9,28,157
"Jefferson Davis County, Mississippi",13.6,39.1,19.2,7.4,9.7,4.4,79.9,28,065
"Scott County, Mississippi",17.7,34.4,18.3,7.1,7.7,3.5,71.0,28,123
"Yazoo County, Mississippi",15.3,36.2,20.2,5.8,9.0,4.3,75.5,28,163
"Bolivar County, Mississippi",14.5,25.0,21.3,6.2,13.8,7.3,73.5,28,011
"Pike County, Mississippi",13.3,34.5,21.0,8.7,10.1,6.2,80.5,28,113
"Stone County, Mississippi",11.8,34.4,25.6,10.1,10.4,3.1,83.6,28,131
"Kemper County, Mississippi",15.6,31.1,25.8,8.5,7.9,3.6,76.8,28,069
"Sunflower County, Mississippi",18.1,28.3,22.3,6.5,9.5,4.9,71.4,28,133
"Adams County, Mississippi",10.7,35.9,19.7,7.3,11.1,6.7,80.7,28,001
"DeSoto County, Mississippi",7.9,29.9,27.2,9.2,15.7,6.7,88.7,28,033
"Delaware County, Pennsylvania",5.3,31.8,16.9,7.4,21.1,15.0,92.2,42,045
"Wheeler County, Nebraska",4.4,42.1,24.8,9.7,13.4,4.9,94.9,31,183
"Lander County, Nevada",10.7,37.5,27.2,8.8,4.7,2.8,81.0,32,015
"Schoharie County, New York",8.4,38.5,18.1,12.1,11.2,8.4,88.2,36,095
"Fulton County, New York",10.2,38.5,18.8,12.5,8.7,7.5,86.0,36,035
"Rensselaer County, New York",6.7,29.0,18.8,14.4,16.2,12.4,90.8,36,083
"Franklin County, New York",10.2,36.2,20.1,11.0,9.0,8.7,84.9,36,033
"Queens County, New York",8.9,27.3,14.9,7.8,19.3,11.1,80.4,36,081
"Washington County, New York",8.2,41.6,18.0,9.5,11.7,7.7,88.5,36,115
"New York County, New York",6.2,12.6,10.3,3.8,31.6,28.4,86.6,36,061
"Cayuga County, New York",9.6,34.1,19.0,13.3,12.5,8.8,87.7,36,011
"Rockland County, New York",7.0,23.0,16.2,7.8,22.2,18.1,87.3,36,087
"Niagara County, New York",6.9,35.1,20.2,11.9,13.6,9.7,90.5,36,063
"Essex County, New York",7.5,34.5,19.7,10.4,13.4,10.7,88.8,36,031
"Nassau County, New York",4.6,24.2,15.9,7.8,23.7,19.2,90.8,36,059
"Jefferson County, New York",8.1,33.5,22.9,12.3,11.8,9.0,89.4,36,045
"Suffolk County, New York",5.4,29.3,17.6,9.0,18.7,15.3,89.9,36,103
"Wyoming County, New York",8.9,40.8,18.6,12.6,9.7,5.4,87.2,36,121
"Oswego County, New York",9.8,39.9,17.6,11.3,10.3,7.3,86.4,36,075
"Wayne County, New York",7.3,37.0,19.0,13.0,12.3,8.3,89.6,36,117
"Broome County, New York",7.4,32.2,18.2,12.2,15.0,12.2,89.9,36,007
"Erie County, New York",6.5,28.4,18.8,11.7,17.3,14.2,90.4,36,029
"Sullivan County, New York",9.9,34.0,19.2,10.5,12.3,9.9,86.0,36,105
"Orange County, New York",6.9,29.3,21.0,9.6,17.2,11.9,89.1,36,071
"Haywood County, North Carolina",9.0,28.6,22.1,12.3,14.7,9.3,86.9,37,087
"Forsyth County, North Carolina",7.6,25.6,21.1,7.7,20.9,12.0,87.3,37,067
"Bladen County, North Carolina",12.9,33.2,22.6,9.6,9.4,4.3,79.2,37,017
"Carteret County, North Carolina",7.4,27.7,25.4,11.0,15.7,9.7,89.5,37,031
"Bertie County, North Carolina",14.9,40.3,18.1,6.9,7.4,2.6,75.3,37,015
"Martin County, North Carolina",9.9,37.6,21.9,9.5,9.9,3.7,82.6,37,117
"Perquimans County, North Carolina",10.4,35.0,23.0,9.6,12.3,4.0,83.9,37,143
"Rockingham County, North Carolina",12.9,36.5,21.6,8.6,9.8,4.0,80.4,37,157
"Camden County, North Carolina",11.2,23.2,26.1,14.6,14.5,7.8,86.3,37,029
"Gaston County, North Carolina",11.1,30.1,24.9,8.9,13.5,5.5,82.9,37,071
"Moore County, North Carolina",6.9,25.8,19.9,11.0,19.7,12.8,89.2,37,125
"Stanly County, North Carolina",12.4,34.3,22.5,9.8,11.4,4.9,82.8,37,167
"Yancey County, North Carolina",11.1,33.2,20.5,9.5,12.9,6.3,82.4,37,199
"Chatham County, North Carolina",8.1,23.3,19.2,7.2,19.1,17.7,86.5,37,037
"Johnston County, North Carolina",9.1,30.4,22.2,11.2,14.8,5.5,84.0,37,101
"Person County, North Carolina",10.0,35.5,22.9,9.9,11.3,3.5,83.0,37,145
"Ashe County, North Carolina",10.7,31.5,21.6,10.4,12.7,6.0,82.2,37,009
"Lenoir County, North Carolina",11.7,31.8,24.2,10.7,8.8,4.0,79.5,37,107
"Onslow County, North Carolina",6.4,28.9,32.5,10.0,13.5,5.8,90.8,37,133
"Rutherford County, North Carolina",12.8,31.8,22.2,11.0,10.4,5.7,81.1,37,161
"Yadkin County, North Carolina",13.3,34.3,20.7,10.5,8.4,3.5,77.5,37,197
"Burke County, North Carolina",12.3,29.8,21.7,10.5,10.7,6.5,79.1,37,023
"Traill County, North Dakota",4.6,25.2,26.7,13.5,19.5,6.9,91.9,38,097
"Dickey County, North Dakota",6.3,28.7,19.8,11.5,20.5,6.1,86.6,38,021
"Ward County, North Dakota",3.9,29.3,27.1,10.8,19.2,6.6,93.0,38,101
"Pembina County, North Dakota",5.0,38.6,22.1,9.9,15.2,3.8,89.6,38,067
"Hettinger County, North Dakota",5.0,37.1,27.3,9.5,12.2,2.7,88.8,38,041
"Cass County, North Dakota",2.7,20.6,22.8,14.7,25.8,11.0,94.9,38,017
"Emmons County, North Dakota",5.8,36.9,21.0,10.6,13.5,1.8,83.8,38,029
"Richland County, North Dakota",4.7,28.5,23.1,18.0,16.8,5.0,91.3,38,077
"Adams County, North Dakota",2.9,35.1,26.4,9.7,18.1,6.7,95.9,38,001
"Eddy County, North Dakota",6.2,28.7,23.8,14.0,18.1,3.9,88.4,38,027
"Mercer County, North Dakota",3.6,29.7,24.2,15.7,15.6,5.0,90.0,38,057
"Ransom County, North Dakota",5.8,36.4,23.5,11.9,14.6,3.5,89.9,38,073
