County,Less than 9th Grade,9th to 12th Grade,High School Graduate,Some College,Associates Degree,Bachelors Degree,Graduate or Professional Degree,State ID,County ID
"Loup County, Nebraska",5.3,42.0,24.5,13.8,10.2,2.4,93.0,31,115
"Perkins County, Nebraska",4.9,28.1,29.2,11.4,14.4,7.9,91.0,31,135
"Saunders County, Nebraska",3.4,34.9,21.5,12.5,17.1,7.4,93.3,31,155
"Scotts Bluff County, Nebraska",8.3,30.7,25.9,10.5,13.8,6.2,87.1,31,157
"Keya Paha County, Nebraska",4.3,41.2,25.6,8.0,15.7,1.6,92.0,31,103
"Kimball County, Nebraska",12.1,32.0,28.1,8.3,10.3,6.2,84.8,31,105
"Lincoln County, Nebraska",5.2,33.2,28.2,10.7,14.2,5.1,91.5,31,111
"Pierce County, Nebraska",3.1,39.4,21.5,13.3,15.0,3.8,93.1,31,139
"Sioux County, Nebraska",4.7,28.8,23.6,11.7,18.3,8.7,91.2,31,165
"Burt County, Nebraska",6.3,37.8,23.8,12.0,13.7,4.5,91.9,31,021
"Cass County, Nebraska",4.3,34.1,26.1,10.2,16.2,7.4,94.0,31,025
"Cuming County, Nebraska",4.4,39.8,19.1,12.4,12.9,4.6,88.7,31,039
"Dixon County, Nebraska",6.3,37.0,24.5,8.1,11.4,5.1,86.1,31,051
"Dundy County, Nebraska",3.3,35.2,23.8,12.5,16.7,5.5,93.7,31,057
"Grant County, Nebraska",0.2,37.3,28.3,10.3,13.0,4.7,93.6,31,075
"Greeley County, Nebraska",3.6,42.7,24.8,10.3,9.9,5.0,92.8,31,077
"Hall County, Nebraska",9.4,31.5,23.8,9.5,11.3,5.8,81.9,31,079
"Hayes County, Nebraska",6.4,27.6,24.7,16.3,16.2,3.7,88.4,31,085
"Otoe County, Nebraska",4.8,38.5,20.7,9.6,16.1,7.1,91.9,31,131
"Red Willow County, Nebraska",4.5,35.9,24.6,13.8,13.8,5.7,93.7,31,145
"Holt County, Nebraska",5.2,34.3,24.0,12.9,13.5,5.5,90.1,31,089
"Furnas County, Nebraska",7.5,35.0,26.0,11.1,13.2,3.6,88.9,31,065
"Cedar County, Nebraska",3.3,42.7,22.6,10.7,12.2,4.4,92.7,31,027
"Dawes County, Nebraska",4.4,22.9,23.1,6.9,26.7,13.8,93.5,31,045
"Johnson County, Nebraska",6.6,42.9,23.3,8.8,9.4,3.5,87.9,31,097
"Cheyenne County, Nebraska",4.7,27.7,30.0,10.2,18.9,6.5,93.3,31,033
"Dawson County, Nebraska",10.6,34.3,18.6,6.9,12.0,4.0,75.8,31,047
"Garfield County, Nebraska",3.2,49.1,23.9,7.2,11.1,2.7,94.0,31,071
"McPherson County, Nebraska",2.8,31.9,29.5,6.7,24.2,2.1,94.4,31,117
"Nance County, Nebraska",7.5,38.2,26.3,10.8,9.3,3.9,88.6,31,125
"Stanton County, Nebraska",4.1,33.0,25.2,15.9,13.5,4.2,91.8,31,167
"Valley County, Nebraska",2.9,42.6,24.6,9.0,13.2,4.6,93.9,31,175
"Churchill County, Nevada",7.3,34.3,31.5,6.6,10.5,6.3,89.2,32,001
"Douglas County, Nevada",4.8,25.9,31.6,9.5,16.8,8.9,92.7,32,005
"Pershing County, Nevada",14.3,36.7,26.1,5.6,6.8,3.6,78.9,32,027
"Eureka County, Nevada",7.0,34.8,23.1,6.7,17.0,7.6,89.2,32,011
"Humboldt County, Nevada",12.4,36.4,25.7,8.2,8.9,3.8,82.9,32,013
"White Pine County, Nevada",8.3,37.3,25.6,9.3,8.2,5.6,86.0,32,033
"Elko County, Nevada",10.3,28.1,28.6,10.1,11.1,5.3,83.2,32,007
"Nye County, Nevada",12.2,36.2,29.3,5.5,8.8,3.5,83.3,32,023
"Storey County, Nevada",5.3,30.9,32.7,8.9,14.3,7.1,93.9,32,029
"Sullivan County, New Hampshire",6.7,37.5,18.7,8.2,16.0,9.6,90.1,33,019
"Cheshire County, New Hampshire",5.9,34.2,19.5,7.4,19.1,11.3,91.4,33,005
"Grafton County, New Hampshire",5.7,28.9,17.9,7.1,21.2,16.5,91.6,33,009
"Rockingham County, New Hampshire",3.9,28.1,19.3,9.8,23.8,13.4,94.5,33,015
"Hillsborough County, New Hampshire",5.5,27.6,18.5,9.7,22.6,12.4,90.8,33,011
"Coos County, New Hampshire",9.6,37.9,20.0,10.2,11.1,6.3,85.5,33,007
"Carroll County, New Hampshire",5.4,30.7,19.2,10.9,19.4,11.8,91.9,33,003
"Mercer County, New Jersey",7.1,26.0,16.3,6.2,20.8,18.0,87.3,34,021
"Cumberland County, New Jersey",13.1,39.7,17.1,5.9,10.3,4.0,77.0,34,011
"Somerset County, New Jersey",3.6,22.0,14.3,5.7,28.5,22.7,93.2,34,035
"Ocean County, New Jersey",6.8,37.4,20.1,6.9,17.1,8.3,89.8,34,029
"Atlantic County, New Jersey",9.4,33.6,19.8,6.8,16.1,8.1,84.4,34,001
"Middlesex County, New Jersey",5.6,26.9,15.4,6.4,24.2,15.9,88.8,34,023
"Salem County, New Jersey",9.1,38.4,18.9,8.3,14.8,5.6,86.0,34,033
"Cape May County, New Jersey",7.4,35.6,18.1,6.7,18.7,10.0,89.1,34,009
"Camden County, New Jersey",8.1,31.5,19.5,7.1,18.7,10.3,87.1,34,007
"Union County, New Jersey",6.5,30.1,17.7,5.8,19.5,12.3,85.3,34,039
"Hudson County, New Jersey",8.0,25.9,15.3,4.5,22.9,13.3,81.9,34,017
"Hunterdon County, New Jersey",4.0,22.9,16.6,7.1,28.1,19.4,94.2,34,019
"Morris County, New Jersey",3.6,23.0,14.6,5.9,29.7,20.3,93.5,34,027
"Hidalgo County, New Mexico",13.1,33.1,25.6,5.1,9.5,4.6,78.0,35,023
"McKinley County, New Mexico",16.1,32.9,22.6,6.3,6.8,4.5,73.0,35,031
"Sandoval County, New Mexico",6.6,27.1,25.9,9.5,16.9,11.4,90.8,35,043
"Grant County, New Mexico",9.3,27.9,24.1,7.4,12.2,12.0,83.7,35,017
"Curry County, New Mexico",10.8,23.9,27.5,9.7,12.3,8.1,81.5,35,009
"Eddy County, New Mexico",11.9,31.7,24.4,8.0,9.9,6.7,80.9,35,015
"Mora County, New Mexico",7.1,44.4,20.7,9.5,3.8,5.8,84.1,35,033
"San Juan County, New Mexico",11.5,32.5,23.9,10.0,9.8,5.5,81.6,35,045
"Benton County, Mississippi",17.3,36.1,18.5,8.5,6.0,4.0,73.0,28,009
"Franklin County, Mississippi",14.3,41.1,22.4,6.3,8.3,3.0,81.1,28,037
"Coahoma County, Mississippi",14.4,26.8,23.8,8.5,12.7,4.8,76.6,28,027
"Jasper County, Mississippi",16.9,34.9,21.6,7.3,8.7,4.1,76.6,28,061
"Jones County, Mississippi",14.0,28.5,23.6,9.7,10.4,6.5,78.7,28,067
"Walthall County, Mississippi",16.5,37.0,16.5,8.8,8.3,4.3,74.8,28,147
"Monroe County, Mississippi",12.9,37.1,18.9,7.6,8.2,4.9,76.7,28,095
"Pontotoc County, Mississippi",14.7,36.5,18.7,9.3,8.7,3.3,76.4,28,115
"Holmes County, Mississippi",18.2,33.6,19.9,5.2,8.1,4.6,71.4,28,051
"Amite County, Mississippi",14.7,35.3,21.7,6.2,6.0,5.6,74.7,28,005
"Clark County, Nevada",9.5,29.2,25.2,7.4,14.8,7.3,83.9,32,003
"Lyon County, Nevada",10.2,30.1,28.9,8.6,10.5,6.2,84.3,32,019
"Madison County, Mississippi",6.8,16.5,20.6,6.4,27.2,18.6,89.2,28,089
"Calhoun County, Mississippi",18.7,32.1,21.0,5.7,6.6,2.9,68.2,28,013
"Marion County, Mississippi",17.1,35.1,17.7,8.3,9.2,4.1,74.3,28,091
"Tishomingo County, Mississippi",15.7,37.6,18.8,9.1,7.0,4.3,76.8,28,141
"Wayne County, Mississippi",19.4,37.2,19.9,5.5,5.8,4.4,72.7,28,153
"Greene County, Mississippi",16.6,40.9,19.9,7.2,4.7,3.0,75.7,28,041
"Marshall County, Mississippi",16.1,37.9,20.7,4.1,8.8,2.4,73.9,28,093
"Quitman County, Mississippi",19.8,25.5,19.7,9.2,10.2,3.5,68.0,28,119
"Pearl River County, Mississippi",10.0,34.7,24.7,10.6,9.1,4.1,83.2,28,109
"Leake County, Mississippi",15.3,36.5,19.8,7.9,8.1,2.6,74.9,28,079
"Neshoba County, Mississippi",15.3,31.5,24.0,9.1,7.8,4.8,77.2,28,099
"Rankin County, Mississippi",7.6,28.1,23.3,9.0,18.7,9.8,88.9,28,121
"Washington County, Mississippi",15.4,28.8,21.5,6.5,13.0,5.8,75.5,28,151
"Lawrence County, Mississippi",12.3,38.0,23.5,7.9,9.1,3.8,82.3,28,077
"Perry County, Mississippi",13.8,38.7,22.8,10.3,5.9,2.3,80.0,28,111
"Chickasaw County, Mississippi",17.0,36.6,20.1,5.2,7.2,2.7,72.0,28,017
"Carroll County, Mississippi",13.6,38.6,21.1,6.1,8.9,3.4,78.2,28,015
"George County, Mississippi",10.7,44.3,21.4,7.8,7.8,2.5,83.8,28,039
"Choctaw County, Mississippi",11.0,33.4,24.2,8.2,8.0,4.6,78.3,28,019
"Newton County, Mississippi",10.9,32.6,25.3,10.6,9.5,5.2,83.3,28,101
"Prentiss County, Mississippi",17.0,34.1,17.4,9.8,6.3,5.1,72.7,28,117
"Sharkey County, Mississippi",12.2,32.5,16.6,7.1,16.4,4.7,77.3,28,125
"Hancock County, Mississippi",9.8,30.6,24.9,7.8,14.0,8.0,85.4,28,045
"Itawamba County, Mississippi",14.8,32.0,22.3,8.9,8.3,5.2,76.7,28,057
"Issaquena County, Mississippi",24.8,33.0,14.5,3.5,3.2,2.2,56.4,28,055
"Jackson County, Mississippi",9.3,32.3,24.1,10.3,12.3,7.3,86.3,28,059
"Leflore County, Mississippi",15.2,29.1,20.2,4.8,12.4,6.6,73.2,28,083
"Tunica County, Mississippi",12.8,30.3,22.2,8.9,11.7,3.6,76.8,28,143
"Claiborne County, Mississippi",11.7,30.7,23.0,8.7,10.7,7.9,80.9,28,021
"Harrison County, Mississippi",9.7,29.1,26.3,9.5,12.7,8.0,85.6,28,047
"Lauderdale County, Mississippi",11.5,30.0,25.6,9.6,12.4,6.4,84.1,28,075
"Lincoln County, Mississippi",10.4,34.1,21.9,10.0,9.8,7.0,82.8,28,085
"Simpson County, Mississippi",15.0,35.9,20.0,7.6,10.0,4.7,78.3,28,127
"Winston County, Mississippi",13.3,33.7,20.5,9.4,10.9,5.0,79.5,28,159
"Attala County, Mississippi",17.4,28.5,20.8,8.0,9.6,6.4,73.2,28,007
"Lamar County, Mississippi",7.0,24.5,23.4,9.3,22.3,10.9,90.3,28,073
"Lee County, Mississippi",11.7,28.4,24.1,8.6,14.2,7.6,82.9,28,081
"Tallahatchie County, Mississippi",22.7,31.6,16.5,9.2,5.8,2.7,65.7,28,135
"Smith County, Mississippi",11.8,42.3,19.0,6.3,8.5,4.7,80.8,28,129
"Warren County, Mississippi",11.3,28.2,22.5,8.1,15.4,9.3,83.4,28,149
"Clarke County, Mississippi",15.4,35.4,22.5,7.4,8.8,2.9,77.0,28,023
"Montgomery County, Mississippi",18.0,34.1,20.0,5.6,9.7,3.4,72.7,28,097
"Oktibbeha County, Mississippi",8.7,19.3,17.9,6.6,21.6,21.0,86.4,28,105
"Webster County, Mississippi",11.9,30.7,23.9,7.6,12.0,7.0,81.3,28,155
"Alcorn County, Mississippi",13.4,34.6,17.8,8.7,12.2,5.2,78.5,28,003
"Clay County, Mississippi",14.9,31.8,22.8,6.5,12.5,5.4,79.1,28,025
"Covington County, Mississippi",17.1,34.4,21.0,7.0,9.0,5.2,76.5,28,031
"Humphreys County, Mississippi",20.8,28.0,20.8,4.3,7.5,3.4,64.1,28,053
"Dauphin County, Pennsylvania",7.8,35.6,17.2,7.8,17.3,11.1,89.0,42,043
"Franklin County, Pennsylvania",9.7,43.4,14.9,7.7,12.2,7.1,85.3,42,055
"Union County, Pennsylvania",9.9,41.8,15.7,6.1,13.2,8.0,84.8,42,119
"Wayne County, Pennsylvania",8.6,42.7,18.1,7.6,10.8,8.4,87.7,42,127
"Bedford County, Pennsylvania",10.1,50.8,14.3,7.5,9.0,3.5,85.2,42,009
"Monroe County, Pennsylvania",7.6,36.9,20.3,8.6,15.3,8.6,89.6,42,089
"Huntingdon County, Pennsylvania",8.7,52.4,15.0,6.8,8.4,5.1,87.7,42,061
"Washington County, Pennsylvania",6.6,40.3,15.8,8.7,16.9,8.7,90.4,42,125
"Grenada County, Mississippi",12.0,31.7,24.3,7.7,9.9,4.8,78.4,28,043
"Jefferson County, Mississippi",12.8,36.8,17.3,5.6,10.3,9.7,79.7,28,063
"Philadelphia County, Pennsylvania",12.7,34.5,17.7,5.1,13.8,10.1,81.2,42,101
"York County, Pennsylvania",8.1,41.6,16.6,7.9,14.5,7.6,88.1,42,133
"Indiana County, Pennsylvania",7.3,44.1,13.9,7.9,13.3,8.6,87.8,42,063
"Cumberland County, Pennsylvania",6.3,34.7,16.6,7.4,20.0,12.5,91.1,42,041
"Allegheny County, Pennsylvania",5.1,31.0,17.0,8.9,21.2,14.7,92.9,42,003
"Westmoreland County, Pennsylvania",5.5,39.8,17.0,9.9,16.6,8.7,92.1,42,129
"Forest County, Pennsylvania",11.6,50.4,17.7,5.7,5.3,2.6,81.6,42,053
"Blair County, Pennsylvania",6.5,49.4,15.1,8.0,12.4,5.9,90.9,42,013
"Lawrence County, Pennsylvania",8.4,44.8,15.5,8.5,13.6,6.1,88.3,42,073
"Bradford County, Pennsylvania",9.4,47.8,14.3,8.1,11.3,5.8,87.3,42,015
"Cambria County, Pennsylvania",7.7,46.8,14.8,8.9,12.1,6.2,88.8,42,021
"Chester County, Pennsylvania",4.2,23.7,14.6,6.1,29.3,19.1,92.8,42,029
"Berks County, Pennsylvania",9.8,39.1,15.6,7.4,14.5,7.7,84.3,42,011
"Mifflin County, Pennsylvania",11.4,49.3,13.5,7.2,7.8,3.7,81.5,42,087
"Mercer County, Missouri",5.4,50.0,17.7,7.0,8.4,4.4,87.7,29,129
"Wright County, Missouri",14.8,39.5,20.5,5.4,7.6,3.5,76.5,29,229
"Clay County, Missouri",6.0,27.7,25.5,8.0,20.6,10.0,91.8,29,047
"Lafayette County, Wisconsin",5.4,44.1,20.4,8.8,11.9,4.6,89.8,55,065
"Rock County, Wisconsin",9.0,36.9,22.0,9.3,13.0,6.4,87.7,55,105
"Waushara County, Wisconsin",8.8,42.1,22.8,7.8,9.9,4.4,87.0,55,137
"Bayfield County, Wisconsin",4.7,32.0,22.1,10.6,17.8,10.7,93.2,55,007
"Pierce County, Wisconsin",4.4,32.4,23.9,11.4,17.6,8.1,93.5,55,093
"Wood County, Wisconsin",6.1,39.5,21.0,11.5,12.1,6.7,90.8,55,141
"Calumet County, Wisconsin",4.7,36.4,17.3,10.8,19.6,7.9,92.1,55,015
"Florence County, Wisconsin",8.8,41.7,26.5,6.9,10.4,4.1,89.6,55,037
"Kenosha County, Wisconsin",7.9,33.7,22.3,9.6,15.7,7.6,88.8,55,059
"Lincoln County, Wyoming",5.7,32.0,29.4,10.6,14.6,6.4,93.0,56,023
"Johnson County, Wyoming",3.4,32.6,26.4,9.5,18.0,8.6,95.0,56,019
"Laramie County, Wyoming",5.1,27.4,28.1,12.6,15.9,9.2,93.3,56,021
"Converse County, Wyoming",5.6,36.8,25.0,11.5,13.5,5.3,92.1,56,009
"Teton County, Wyoming",1.8,22.4,20.4,5.3,33.9,14.8,96.8,56,039
"Warren County, Tennessee",13.6,43.2,16.1,5.1,7.5,4.6,76.5,47,177
"Washington County, Tennessee",8.0,29.8,21.8,5.6,17.7,11.7,86.5,47,179
"Weakley County, Tennessee",10.3,39.3,20.1,4.3,14.0,6.2,83.8,47,183
"Benton County, Tennessee",14.5,44.8,20.2,3.3,6.1,4.2,78.5,47,005
"Bledsoe County, Tennessee",12.7,43.1,18.3,4.9,6.0,3.3,75.6,47,007
"Campbell County, Tennessee",15.9,41.5,15.3,4.1,6.4,3.0,70.4,47,013
"Cannon County, Tennessee",16.7,41.9,17.0,4.5,10.1,2.9,76.4,47,015
"Houston County, Tennessee",11.5,46.8,20.0,3.8,7.4,2.3,80.4,47,083
"Maury County, Tennessee",8.7,37.9,22.6,7.6,11.9,5.5,85.6,47,119
"Polk County, Texas",14.0,35.2,25.5,4.9,7.4,3.9,76.9,48,373
"Refugio County, Texas",10.0,33.9,25.5,8.0,7.5,3.7,78.6,48,391
"Van Zandt County, Texas",12.8,37.5,23.8,6.3,9.0,4.5,81.2,48,467
"Caldwell County, Texas",11.7,37.6,20.1,5.6,11.5,4.2,79.0,48,055
"Wilbarger County, Texas",12.5,30.5,24.5,7.5,11.9,4.7,79.0,48,487
"Martin County, Texas",8.9,34.3,19.4,5.5,7.3,3.7,70.1,48,317
"Reagan County, Texas",14.2,33.7,15.7,1.2,8.2,2.3,61.2,48,383
"Yoakum County, Texas",8.4,27.9,21.4,6.0,10.5,4.4,70.3,48,501
"Hale County, Texas",15.6,32.0,20.6,4.5,8.1,5.0,70.2,48,189
"Shelby County, Texas",13.7,37.7,22.5,3.5,9.3,4.4,77.5,48,419
"Red River County, Texas",15.4,37.5,19.6,5.2,10.9,3.6,76.7,48,387
"Runnels County, Texas",11.6,39.6,20.6,2.5,11.2,3.8,77.6,48,399
"Sutton County, Texas",8.4,30.2,23.0,6.0,13.0,4.9,76.9,48,435
"Tom Green County, Texas",9.8,30.8,23.5,6.8,14.7,6.9,82.6,48,451
"Victoria County, Texas",10.3,31.5,25.8,8.2,11.4,4.9,81.8,48,469
"Wharton County, Texas",11.8,33.1,20.7,6.3,10.5,4.1,74.7,48,481
"Wichita County, Texas",9.7,32.8,25.2,7.0,13.1,7.0,85.2,48,485
"Borden County, Texas",6.2,36.0,17.4,6.7,23.6,8.6,92.1,48,033
"Marion County, Texas",12.0,37.9,25.0,6.0,6.8,5.4,81.0,48,315
"Maverick County, Texas",15.4,22.6,15.9,5.9,8.4,3.8,56.6,48,323
"Grayson County, Texas",8.7,31.5,26.7,8.6,12.9,6.7,86.3,48,181
"Live Oak County, Texas",12.1,34.8,24.5,5.9,9.3,5.0,79.6,48,297
"Palo Pinto County, Texas",11.1,35.6,24.2,4.5,9.8,5.3,79.4,48,363
"Karnes County, Texas",16.4,35.4,19.2,5.0,8.0,3.2,70.8,48,255
"DeWitt County, Texas",12.8,38.1,20.9,5.4,8.2,4.2,76.8,48,123
"Callahan County, Texas",10.1,34.9,30.4,6.0,11.0,3.7,86.1,48,059
"Cass County, Texas",10.5,41.2,24.1,6.1,9.2,3.8,84.3,48,067
"Gregg County, Texas",10.3,27.6,26.6,8.4,13.6,6.3,82.5,48,183
"Madison County, Texas",13.1,37.9,22.3,6.1,9.2,3.2,78.8,48,313
"Lubbock County, Texas",8.8,25.3,25.4,5.9,18.0,9.9,84.4,48,303
"Kaufman County, Texas",10.5,31.2,27.3,6.4,12.5,5.1,82.5,48,257
"Kendall County, Texas",4.6,20.3,22.4,7.7,24.4,15.2,90.0,48,259
"Floyd County, Texas",10.0,31.3,21.9,4.3,13.0,4.1,74.6,48,153
"Bailey County, Texas",13.3,29.5,18.7,6.1,7.3,3.9,65.4,48,017
"Chambers County, Texas",8.3,30.4,29.3,7.3,12.5,5.4,85.0,48,071
"Bell County, Texas",5.9,29.6,28.2,10.1,14.2,7.4,89.5,48,027
"Cameron County, Texas",13.8,24.1,18.7,5.5,10.9,4.5,63.7,48,061
"Terrell County, Texas",11.3,28.6,25.5,3.0,12.2,5.2,74.5,48,443
"Deaf Smith County, Texas",11.6,31.7,18.1,4.0,11.0,4.6,69.5,48,117
"El Paso County, Texas",9.9,23.9,22.6,6.8,14.0,6.7,74.0,48,141
"La Salle County, Texas",23.3,27.5,17.0,3.2,3.2,1.9,52.9,48,283
"Tyler County, Texas",11.4,40.5,24.0,6.5,7.8,4.0,82.8,48,457
"Wheeler County, Texas",13.0,31.3,23.1,7.8,14.2,4.2,80.5,48,483
"Archer County, Texas",8.3,35.4,24.7,6.4,15.2,4.9,86.5,48,009
"Brewster County, Texas",7.7,20.8,23.3,4.6,19.7,16.4,84.8,48,043
"Hidalgo County, Texas",14.1,24.0,17.6,4.3,11.4,4.5,61.8,48,215
"Smith County, Texas",8.1,26.5,24.9,9.3,17.1,7.4,85.2,48,423
"Crockett County, Texas",19.3,25.6,21.3,6.3,5.4,5.7,64.3,48,105
"Haskell County, Texas",13.3,37.3,21.0,3.8,8.9,3.3,74.3,48,207
"Howard County, Texas",15.0,29.1,24.7,8.2,8.5,3.6,74.1,48,227
"Mills County, Texas",10.2,30.1,22.5,7.0,15.3,6.7,81.5,48,333
"Montague County, Texas",11.1,31.7,27.8,5.9,12.5,4.2,82.0,48,337
"Panola County, Texas",10.5,36.6,27.2,7.8,8.9,2.9,83.5,48,365
"Sabine County, Texas",14.3,40.0,23.7,3.0,8.5,4.9,80.3,48,403
"Sherman County, Texas",9.8,28.8,22.9,5.3,14.9,5.1,77.0,48,421
"Swisher County, Texas",12.4,36.2,20.2,5.5,10.8,5.5,78.3,48,437
"Hunt County, Texas",11.5,34.4,23.9,6.9,10.9,5.8,81.8,48,231
"Camp County, Texas",10.2,31.4,23.2,6.4,9.6,5.6,76.2,48,063
"Hansford County, Texas",8.1,30.1,20.3,4.1,17.5,4.3,76.4,48,195
"Guadalupe County, Texas",8.0,28.7,24.3,8.5,16.2,8.4,86.0,48,187
"Clay County, Texas",7.0,37.8,26.7,5.8,12.3,5.9,88.5,48,077
"Hartley County, Texas",12.8,38.1,17.7,4.5,16.3,4.3,80.9,48,205
"Hill County, Texas",12.6,30.7,25.3,7.9,10.4,4.4,78.7,48,217
"Limestone County, Texas",11.2,37.7,22.4,6.8,9.2,3.2,79.3,48,293
"Nacogdoches County, Texas",11.4,28.8,22.7,4.8,15.0,9.2,80.5,48,347
"Parmer County, Texas",15.0,24.7,17.8,3.8,12.7,3.5,62.5,48,369
"Parker County, Texas",8.7,27.0,28.3,7.8,17.4,7.6,88.1,48,367
"Presidio County, Texas",14.1,18.5,12.0,0.6,15.5,8.1,54.7,48,377
"Val Verde County, Texas",10.4,28.4,17.2,6.1,11.4,4.0,67.0,48,465
"Culberson County, Texas",9.4,37.3,13.2,3.2,11.9,4.6,70.2,48,109
"Ector County, Texas",13.9,28.6,25.3,5.5,9.7,3.8,72.9,48,135
"Garza County, Texas",14.3,27.9,21.6,3.3,6.4,3.2,62.3,48,169
"Glasscock County, Texas",9.7,27.7,25.4,6.1,16.4,2.3,77.9,48,173
"Grimes County, Texas",13.0,37.3,23.5,6.6,7.4,3.7,78.5,48,185
"Collin County, Texas",3.5,15.7,21.1,7.4,32.7,16.6,93.4,48,085
"Angelina County, Texas",12.5,31.1,25.1,7.0,10.0,5.0,78.2,48,005
"Cottle County, Texas",8.8,30.3,26.3,3.5,12.4,3.7,76.2,48,101
"Hays County, Texas",5.8,21.4,24.3,6.9,25.8,10.9,89.3,48,209
"Brazoria County, Texas",8.5,25.4,24.3,8.1,17.6,9.9,85.3,48,039
"Donley County, Texas",7.6,34.1,26.3,8.8,9.8,6.9,85.9,48,129
"Atascosa County, Texas",13.4,35.0,19.8,4.8,9.2,4.9,73.6,48,013
"Nolan County, Texas",9.2,34.4,23.0,8.8,9.3,3.2,78.7,48,353
"Hudspeth County, Texas",20.0,25.1,15.7,3.1,6.3,3.8,54.0,48,229
"Ward County, Texas",13.2,33.2,21.5,4.7,8.9,3.7,71.9,48,475
"Harrison County, Texas",10.2,34.6,24.2,8.0,13.0,4.9,84.6,48,203
"Menard County, Texas",13.3,29.5,25.0,2.0,11.7,7.1,75.3,48,327
"Fayette County, Texas",10.6,36.6,21.1,5.7,12.7,4.1,80.2,48,149
"Williamson County, Texas",4.4,20.6,25.2,8.2,26.4,11.6,92.0,48,491
"Hutchinson County, Texas",11.2,34.3,28.9,6.6,9.4,4.1,83.4,48,233
"Morris County, Texas",11.3,34.9,23.0,11.1,9.0,4.1,82.0,48,343
"Orange County, Texas",9.5,40.2,25.9,7.1,9.4,3.6,86.2,48,361
"Winkler County, Texas",11.6,29.8,25.5,5.2,7.2,2.4,70.1,48,495
"Harris County, Texas",9.7,23.5,21.0,5.7,18.4,10.0,78.7,48,201
"Burnet County, Texas",8.6,31.6,25.3,5.3,15.1,6.9,84.2,48,053
"Gillespie County, Texas",5.5,27.7,23.0,6.6,19.1,10.1,86.5,48,171
"Dallas County, Texas",11.1,23.0,20.2,5.5,18.4,10.1,77.4,48,113
"McMullen County, Texas",12.5,20.7,33.6,5.9,6.8,0.0,67.0,48,311
"Young County, Texas",11.0,33.6,23.0,5.2,11.6,5.1,78.6,48,503
"Knox County, Texas",9.6,39.1,21.3,5.8,10.8,1.7,78.6,48,275
"Johnson County, Texas",10.6,33.1,26.5,6.9,11.9,4.8,83.1,48,251
"Hopkins County, Texas",11.5,35.6,22.4,6.5,10.0,5.7,80.2,48,223
"Ochiltree County, Texas",15.6,32.3,17.3,4.6,11.1,4.2,69.5,48,357
"McLennan County, Texas",10.3,28.3,23.0,9.3,14.3,7.5,82.3,48,309
"Concho County, Texas",11.0,40.5,18.1,1.9,7.0,3.7,71.2,48,095
"Edwards County, Texas",7.6,22.8,16.7,5.1,17.3,6.9,68.9,48,137
"Eastland County, Texas",10.3,35.6,23.7,6.6,12.4,3.7,82.0,48,133
"Jeff Davis County, Texas",5.5,19.4,22.1,4.3,20.7,14.6,81.1,48,243
"Jim Hogg County, Texas",15.8,33.2,19.2,2.8,7.2,3.7,66.1,48,247
"Montgomery County, Texas",8.3,24.9,23.9,6.7,21.2,9.5,86.3,48,339
"Dimmit County, Texas",14.1,26.0,23.4,3.0,5.9,3.3,61.6,48,127
"Webb County, Texas",14.3,21.9,19.0,6.1,12.4,4.8,64.2,48,479
"Armstrong County, Texas",7.8,23.3,32.9,8.0,18.9,5.8,88.8,48,011
"Castro County, Texas",12.4,34.8,18.0,2.6,10.3,2.6,68.2,48,069
"Kleberg County, Texas",9.3,22.1,22.5,5.8,15.6,8.0,74.1,48,273
"Cooke County, Texas",10.0,31.0,25.0,8.3,14.0,5.5,83.8,48,097
"Crosby County, Texas",14.5,30.9,20.0,4.9,10.3,3.5,69.5,48,107
"Fisher County, Texas",9.7,35.2,22.9,7.6,10.2,5.0,80.8,48,151
"Duval County, Texas",20.2,33.5,20.4,5.3,5.1,1.7,66.0,48,131
"Blanco County, Texas",5.8,30.6,25.2,4.4,18.7,8.0,87.0,48,031
"Jasper County, Texas",11.7,42.0,24.4,5.7,8.0,3.2,83.3,48,241
"Jefferson County, Texas",10.3,33.2,24.9,6.5,12.7,5.2,82.4,48,245
"Kinney County, Texas",9.6,26.1,23.4,4.8,11.7,2.9,68.9,48,271
"Oldham County, Texas",7.9,24.7,26.4,4.9,21.5,9.8,87.3,48,359
"Lamb County, Texas",15.2,30.2,22.0,4.0,9.7,4.3,70.2,48,279
"Lipscomb County, Texas",7.8,33.2,22.1,4.9,17.8,3.8,81.6,48,295
"McCulloch County, Texas",10.9,34.9,22.0,5.2,10.9,4.2,77.1,48,307
"Mason County, Texas",9.5,27.4,22.9,5.2,18.5,8.0,82.0,48,319
"Dickens County, Texas",13.9,32.1,27.2,4.6,9.7,3.8,77.4,48,125
"Lee County, Texas",7.8,37.4,21.8,6.7,10.8,5.0,81.6,48,287
"Tarrant County, Texas",8.4,23.9,24.5,6.7,20.3,9.1,84.5,48,439
"Anderson County, Texas",14.3,39.0,22.9,6.2,7.7,3.2,79.0,48,001
"Ellis County, Texas",9.5,30.0,25.9,7.1,14.4,6.3,83.6,48,139
"Jackson County, Texas",9.2,33.8,23.0,5.9,14.4,3.5,80.6,48,239
"Kerr County, Texas",7.9,28.7,25.2,5.3,19.0,9.3,87.4,48,265
"Milam County, Texas",11.2,39.5,21.5,5.8,10.5,3.9,81.2,48,331
