"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
10809,15.5,37809,White County,2007,05,145
1988,26.5,26550,Woodruff County,2007,05,147
3866,18.1,34169,Yell County,2007,05,149
158223,11.0,68263,Alameda County,2007,06,001
181,15.9,46136,Alpine County,2007,06,003
3432,10.1,54903,Amador County,2007,06,005
36435,17.1,39466,Butte County,2007,06,007
4786,10.3,51447,Calaveras County,2007,06,009
2656,12.7,43882,Colusa County,2007,06,011
88045,8.7,76317,Contra Costa County,2007,06,013
5565,22.3,35910,Del Norte County,2007,06,015
14273,8.2,64256,El Dorado County,2007,06,017
176300,20.0,46547,Fresno County,2007,06,019
4375,15.8,38521,Glenn County,2007,06,021
21180,16.9,37281,Humboldt County,2007,06,023
31532,21.0,33576,Imperial County,2007,06,025
1962,11.4,46865,Inyo County,2007,06,027
135992,18.1,46639,Kern County,2007,06,029
21461,17.2,45087,Kings County,2007,06,031
10440,16.4,38113,Lake County,2007,06,033
4240,17.2,47676,Lassen County,2007,06,035
1423245,14.6,53494,Los Angeles County,2007,06,037
23295,16.9,44259,Madera County,2007,06,039
16245,6.8,83910,Marin County,2007,06,041
2218,12.5,42757,Mariposa County,2007,06,043
13060,15.4,42329,Mendocino County,2007,06,045
46544,19.3,43789,Merced County,2007,06,047
1746,19.6,33713,Modoc County,2007,06,049
1220,9.6,54174,Mono County,2007,06,051
46646,12.1,56668,Monterey County,2007,06,053
11004,8.6,61988,Napa County,2007,06,055
8478,8.8,58658,Nevada County,2007,06,057
264467,8.9,73107,Orange County,2007,06,059
19949,6.0,69667,Placer County,2007,06,061
2340,11.5,45516,Plumas County,2007,06,063
238772,11.7,57736,Riverside County,2007,06,065
166451,12.2,56823,Sacramento County,2007,06,067
6318,11.7,66273,San Benito County,2007,06,069
236246,12.1,55995,San Bernardino County,2007,06,071
319404,11.1,61724,San Diego County,2007,06,073
80277,10.6,67333,San Francisco County,2007,06,075
93020,14.2,51874,San Joaquin County,2007,06,077
28597,11.5,55942,San Luis Obispo County,2007,06,079
42006,6.0,82913,San Mateo County,2007,06,081
47490,12.2,57741,Santa Barbara County,2007,06,083
143226,8.3,84265,Santa Clara County,2007,06,085
25672,10.6,62849,Santa Cruz County,2007,06,087
23676,13.4,41980,Shasta County,2007,06,089
385,11.7,44950,Sierra County,2007,06,091
7754,17.7,35692,Siskiyou County,2007,06,093
37744,9.6,66575,Solano County,2007,06,095
40534,8.9,62279,Sonoma County,2007,06,097
68649,13.6,50367,Stanislaus County,2007,06,099
11059,12.2,49104,Sutter County,2007,06,101
11627,19.3,36884,Tehama County,2007,06,103
2375,17.0,35439,Trinity County,2007,06,105
96712,23.2,40444,Tulare County,2007,06,107
6396,12.5,45478,Tuolumne County,2007,06,109
68653,8.7,72762,Ventura County,2007,06,111
27261,14.5,55988,Yolo County,2007,06,113
13551,19.2,40602,Yuba County,2007,06,115
53520,12.8,52544,Adams County,2007,08,001
3145,21.9,35988,Alamosa County,2007,08,003
59975,11.1,59299,Arapahoe County,2007,08,005
1295,10.4,53200,Archuleta County,2007,08,007
747,19.8,30397,Baca County,2007,08,009
1232,28.2,32043,Bent County,2007,08,011
34186,12.1,64299,Boulder County,2007,08,013
2978,5.6,70168,Broomfield County,2007,08,014
1903,12.3,42464,Chaffee County,2007,08,015
215,12.4,44053,Cheyenne County,2007,08,017
657,7.4,65137,Clear Creek County,2007,08,019
1772,22.1,30453,Conejos County,2007,08,021
836,25.3,25164,Costilla County,2007,08,023
1401,43.8,30896,Crowley County,2007,08,025
470,11.7,44193,Custer County,2007,08,027
3594,12.1,39082,Delta County,2007,08,029
100271,17.4,44881,Denver County,2007,08,031
245,12.8,36797,Dolores County,2007,08,033
6385,2.4,94042,Douglas County,2007,08,035
3470,6.8,73440,Eagle County,2007,08,037
1115,4.9,77037,Elbert County,2007,08,039
57204,10.0,55253,El Paso County,2007,08,041
7128,18.7,34630,Fremont County,2007,08,043
4091,7.8,64173,Garfield County,2007,08,045
314,6.2,62746,Gilpin County,2007,08,047
988,7.3,59118,Grand County,2007,08,049
1511,10.7,49333,Gunnison County,2007,08,051
71,8.5,47010,Hinsdale County,2007,08,053
1465,22.0,29783,Huerfano County,2007,08,055
195,14.2,39007,Jackson County,2007,08,057
42291,8.1,64548,Jefferson County,2007,08,059
192,14.7,34084,Kiowa County,2007,08,061
1004,14.5,37288,Kit Carson County,2007,08,063
992,12.7,41492,Lake County,2007,08,065
5385,11.3,53720,La Plata County,2007,08,067
34154,12.2,52968,Larimer County,2007,08,069
2609,17.2,36607,Las Animas County,2007,08,071
747,17.5,36252,Lincoln County,2007,08,073
2551,13.7,40874,Logan County,2007,08,075
16404,12.0,49926,Mesa County,2007,08,077
89,9.3,44031,Mineral County,2007,08,079
1437,10.6,54323,Moffat County,2007,08,081
3488,14.0,41425,Montezuma County,2007,08,083
4942,12.6,45254,Montrose County,2007,08,085
3333,12.3,43540,Morgan County,2007,08,087
4549,24.9,31996,Otero County,2007,08,089
322,7.4,55074,Ouray County,2007,08,091
1246,7.4,61987,Park County,2007,08,093
505,11.5,39430,Phillips County,2007,08,095
695,4.6,72727,Pitkin County,2007,08,097
2557,19.8,34581,Prowers County,2007,08,099
26815,17.8,40570,Pueblo County,2007,08,101
498,8.2,58841,Rio Blanco County,2007,08,103
2070,18.1,37350,Rio Grande County,2007,08,105
1374,6.2,63797,Routt County,2007,08,107
2109,30.6,30193,Saguache County,2007,08,109
79,14.3,38257,San Juan County,2007,08,111
646,8.6,59973,San Miguel County,2007,08,113
279,12.2,32086,Sedgwick County,2007,08,115
1845,7.0,68685,Summit County,2007,08,117
1598,7.4,59075,Teller County,2007,08,119
589,13.4,38149,Washington County,2007,08,121
27602,11.6,52228,Weld County,2007,08,123
1146,12.1,41570,Yuma County,2007,08,125
58661,6.7,80020,Fairfield County,2007,09,001
79020,9.3,61056,Hartford County,2007,09,003
9950,5.4,68142,Litchfield County,2007,09,005
8210,5.2,72155,Middlesex County,2007,09,007
77912,9.5,59640,New Haven County,2007,09,009
17326,6.9,60907,New London County,2007,09,011
8395,6.3,74700,Tolland County,2007,09,013
9571,8.5,57339,Windham County,2007,09,015
17831,12.1,47407,Kent County,2007,10,001
51305,10.1,59871,New Castle County,2007,10,003
17518,9.7,50132,Sussex County,2007,10,005
95441,17.1,54812,District of Columbia,2007,11,001
51984,22.8,38075,Alachua County,2007,12,001
3350,14.4,45783,Baker County,2007,12,003
19151,12.0,47495,Bay County,2007,12,005
4027,16.9,40542,Bradford County,2007,12,007
45501,8.6,50261,Brevard County,2007,12,009
197760,11.4,52504,Broward County,2007,12,011
2761,23.3,28186,Calhoun County,2007,12,013
13755,9.2,46328,Charlotte County,2007,12,015
16661,12.1,36979,Citrus County,2007,12,017
14398,8.0,58696,Clay County,2007,12,019
30996,9.9,58519,Collier County,2007,12,021
8837,13.9,40422,Columbia County,2007,12,023
6915,21.4,35988,DeSoto County,2007,12,027
2921,21.6,31018,Dixie County,2007,12,029
103204,12.4,49175,Duval County,2007,12,031
42311,15.0,41772,Escambia County,2007,12,033
8838,10.1,45639,Flagler County,2007,12,035
1764,18.6,35182,Franklin County,2007,12,037
11079,25.4,35322,Gadsden County,2007,12,039
2407,15.4,39383,Gilchrist County,2007,12,041
1686,16.4,37220,Glades County,2007,12,043
2054,16.7,38160,Gulf County,2007,12,045
3100,27.7,30971,Hamilton County,2007,12,047
6403,24.0,36590,Hardee County,2007,12,049
7609,20.0,38270,Hendry County,2007,12,051
14821,8.9,43208,Hernando County,2007,12,053
17039,17.4,34098,Highlands County,2007,12,055
133550,11.6,50485,Hillsborough County,2007,12,057
3452,19.8,33321,Holmes County,2007,12,059
12603,9.7,47563,Indian River County,2007,12,061
11646,27.3,35897,Jackson County,2007,12,063
2228,17.8,40217,Jefferson County,2007,12,065
1350,22.0,36855,Lafayette County,2007,12,067
26695,9.0,46557,Lake County,2007,12,069
58907,10.1,50750,Lee County,2007,12,071
42427,17.0,48739,Leon County,2007,12,073
7098,18.5,34499,Levy County,2007,12,075
1152,18.4,36758,Liberty County,2007,12,077
3573,21.0,39394,Madison County,2007,12,079
32732,10.6,48940,Manatee County,2007,12,081
41002,13.0,39354,Marion County,2007,12,083
11543,8.5,55229,Martin County,2007,12,085
357194,15.3,43495,Miami-Dade County,2007,12,086
7584,10.5,55054,Monroe County,2007,12,087
6029,8.9,56500,Nassau County,2007,12,089
16645,9.4,54633,Okaloosa County,2007,12,091
6173,16.4,36989,Okeechobee County,2007,12,093
121248,11.6,50988,Orange County,2007,12,095
28382,11.2,46599,Osceola County,2007,12,097
127311,10.2,53500,Palm Beach County,2007,12,099
54338,11.9,44233,Pasco County,2007,12,101
101215,11.3,44325,Pinellas County,2007,12,103
71881,12.8,44216,Polk County,2007,12,105
14650,20.2,33282,Putnam County,2007,12,107
11635,6.7,63728,St. Johns County,2007,12,109
27776,10.8,46127,St. Lucie County,2007,12,111
15391,10.7,50935,Santa Rosa County,2007,12,113
29677,8.1,50031,Sarasota County,2007,12,115
36822,9.1,56315,Seminole County,2007,12,117
7980,12.9,42828,Sumter County,2007,12,119
6930,17.8,36054,Suwannee County,2007,12,121
3391,18.5,38056,Taylor County,2007,12,123
2070,21.5,41124,Union County,2007,12,125
68393,14.1,42268,Volusia County,2007,12,127
3169,11.3,46997,Wakulla County,2007,12,129
5974,11.8,45288,Walton County,2007,12,131
3968,18.9,34535,Washington County,2007,12,133
3525,20.1,33275,Appling County,2007,13,001
1716,21.0,30431,Atkinson County,2007,13,003
2155,21.3,31424,Bacon County,2007,13,005
1009,26.8,41795,Baker County,2007,13,007
7281,19.3,39180,Baldwin County,2007,13,009
2254,13.7,43813,Banks County,2007,13,011
7478,11.2,51283,Barrow County,2007,13,013
10638,11.6,48366,Bartow County,2007,13,015
3640,21.1,31781,Ben Hill County,2007,13,017
3112,18.9,34460,Berrien County,2007,13,019
36034,24.2,36954,Bibb County,2007,13,021
1996,18.0,38711,Bleckley County,2007,13,023
2585,16.9,38316,Brantley County,2007,13,025
3736,23.4,32302,Brooks County,2007,13,027
2903,9.7,60879,Bryan County,2007,13,029
14486,23.4,34861,Bulloch County,2007,13,031
5338,23.7,33142,Burke County,2007,13,033
2821,13.2,46610,Butts County,2007,13,035
1458,31.0,28348,Calhoun County,2007,13,037
5600,12.1,46583,Camden County,2007,13,039
2243,22.2,31239,Candler County,2007,13,043
18721,17.3,43196,Carroll County,2007,13,045
7293,11.8,47022,Catoosa County,2007,13,047
1902,20.6,39270,Charlton County,2007,13,049
38678,16.3,45124,Chatham County,2007,13,051
1147,12.9,45308,Chattahoochee County,2007,13,053
4510,18.0,33356,Chattooga County,2007,13,055
12107,6.0,63518,Cherokee County,2007,13,057
29953,28.6,36158,Clarke County,2007,13,059
995,31.7,26051,Clay County,2007,13,061
34798,13.0,43674,Clayton County,2007,13,063
1604,24.0,30119,Clinch County,2007,13,065
64305,9.4,64665,Cobb County,2007,13,067
8240,21.9,33666,Coffee County,2007,13,069
9721,22.2,33024,Colquitt County,2007,13,071
7386,6.8,68224,Columbia County,2007,13,073
3715,22.9,30607,Cook County,2007,13,075
11896,10.1,58627,Coweta County,2007,13,077
2453,19.9,42626,Crawford County,2007,13,079
5546,25.8,30385,Crisp County,2007,13,081
2028,13.4,40654,Dade County,2007,13,083
1920,9.1,56964,Dawson County,2007,13,085
6208,22.5,32650,Decatur County,2007,13,087
103552,14.4,51753,DeKalb County,2007,13,089
3972,21.8,32393,Dodge County,2007,13,091
2675,26.7,30266,Dooly County,2007,13,093
23310,25.3,33073,Dougherty County,2007,13,095
12946,10.5,55659,Douglas County,2007,13,097
3346,28.9,28703,Early County,2007,13,099
1102,27.1,32430,Echols County,2007,13,101
4968,9.9,54132,Effingham County,2007,13,103
3431,16.9,33344,Elbert County,2007,13,105
5875,27.0,26223,Emanuel County,2007,13,107
2517,23.1,34526,Evans County,2007,13,109
3427,15.3,35710,Fannin County,2007,13,111
5630,5.3,79166,Fayette County,2007,13,113
15177,16.6,42685,Floyd County,2007,13,115
8257,5.2,85318,Forsyth County,2007,13,117
3354,15.9,36616,Franklin County,2007,13,119
137071,14.2,58052,Fulton County,2007,13,121
4123,14.7,39902,Gilmer County,2007,13,123
443,16.0,36994,Glascock County,2007,13,125
9744,13.2,46260,Glynn County,2007,13,127
7340,14.3,42769,Gordon County,2007,13,129
5491,22.2,33060,Grady County,2007,13,131
3214,20.9,38835,Greene County,2007,13,133
64724,8.4,64005,Gwinnett County,2007,13,135
5757,14.4,41696,Habersham County,2007,13,137
21361,12.0,51764,Hall County,2007,13,139
2142,26.8,27426,Hancock County,2007,13,141
4481,15.9,38722,Haralson County,2007,13,143
2703,9.4,61783,Harris County,2007,13,145
4205,17.8,36667,Hart County,2007,13,147
1837,16.4,42076,Heard County,2007,13,149
13663,7.4,63395,Henry County,2007,13,151
14497,11.3,52911,Houston County,2007,13,153
3387,36.2,33902,Irwin County,2007,13,155
7099,12.2,49820,Jackson County,2007,13,157
2187,16.2,44695,Jasper County,2007,13,159
2737,20.8,32530,Jeff Davis County,2007,13,161
3784,23.6,30967,Jefferson County,2007,13,163
2175,25.4,28152,Jenkins County,2007,13,165
2482,31.9,28310,Johnson County,2007,13,167
3267,12.2,50652,Jones County,2007,13,169
2682,16.7,40923,Lamar County,2007,13,171
1552,20.3,34041,Lanier County,2007,13,173
10565,23.0,36092,Laurens County,2007,13,175
3069,9.6,55446,Lee County,2007,13,177
9978,17.7,40993,Liberty County,2007,13,179
1458,18.2,36260,Lincoln County,2007,13,181
2368,21.2,37334,Long County,2007,13,183
19261,20.5,38666,Lowndes County,2007,13,185
3304,13.3,46582,Lumpkin County,2007,13,187
4143,19.4,36645,McDuffie County,2007,13,189
2064,18.3,36026,McIntosh County,2007,13,191
3512,28.3,27742,Macon County,2007,13,193
3386,12.2,42627,Madison County,2007,13,195
1460,21.1,34453,Marion County,2007,13,197
4654,20.9,35093,Meriwether County,2007,13,199
1282,21.4,31895,Miller County,2007,13,201
5570,25.3,30732,Mitchell County,2007,13,205
2704,11.4,50423,Monroe County,2007,13,207
1769,21.8,34961,Montgomery County,2007,13,209
2326,13.0,47245,Morgan County,2007,13,211
6287,15.6,35817,Murray County,2007,13,213
33439,18.6,41095,Muscogee County,2007,13,215
10503,11.2,49995,Newton County,2007,13,217
2218,7.1,70872,Oconee County,2007,13,219
1987,14.3,43514,Oglethorpe County,2007,13,221
8764,6.9,59828,Paulding County,2007,13,223
5110,20.8,39506,Peach County,2007,13,225
3392,11.3,50617,Pickens County,2007,13,227
3178,17.9,37173,Pierce County,2007,13,229
1869,11.1,51043,Pike County,2007,13,231
7125,17.6,37814,Polk County,2007,13,233
1576,18.3,39076,Pulaski County,2007,13,235
3001,14.9,44128,Putnam County,2007,13,237
627,23.6,28877,Quitman County,2007,13,239
2244,14.0,39188,Rabun County,2007,13,241
1783,25.6,26487,Randolph County,2007,13,243
45275,23.9,36944,Richmond County,2007,13,245
9106,11.3,55642,Rockdale County,2007,13,247
731,17.8,37613,Schley County,2007,13,249
3025,20.6,32638,Screven County,2007,13,251
1955,22.0,31094,Seminole County,2007,13,253
11948,19.4,39310,Spalding County,2007,13,255
4418,18.1,33965,Stephens County,2007,13,257
1217,27.8,27687,Stewart County,2007,13,259
7674,25.0,34882,Sumter County,2007,13,261
1603,24.4,31515,Talbot County,2007,13,263
517,27.8,27021,Taliaferro County,2007,13,265
5024,25.8,33003,Tattnall County,2007,13,267
2038,24.3,29657,Taylor County,2007,13,269
3011,30.4,28950,Telfair County,2007,13,271
3405,34.5,30394,Terrell County,2007,13,273
7510,17.1,39665,Thomas County,2007,13,275
11612,28.9,37335,Tift County,2007,13,277
6247,22.8,32480,Toombs County,2007,13,279
1268,12.3,40383,Towns County,2007,13,281
1765,27.2,29442,Treutlen County,2007,13,283
10014,16.4,40867,Troup County,2007,13,285
2236,24.6,30582,Turner County,2007,13,287
1965,19.5,36096,Twiggs County,2007,13,289
2370,11.6,42302,Union County,2007,13,291
4855,18.0,35046,Upson County,2007,13,293
10150,16.1,37568,Walker County,2007,13,295
9986,12.2,53022,Walton County,2007,13,297
6823,20.4,34286,Ware County,2007,13,299
1350,23.3,31964,Warren County,2007,13,301
4238,21.8,34760,Washington County,2007,13,303
4672,17.5,38773,Wayne County,2007,13,305
462,20.6,33287,Webster County,2007,13,307
1569,31.0,31707,Wheeler County,2007,13,309
3578,14.6,41325,White County,2007,13,311
15210,16.5,43408,Whitfield County,2007,13,313
1844,26.9,31697,Wilcox County,2007,13,315
2034,20.1,32461,Wilkes County,2007,13,317
1783,17.9,35367,Wilkinson County,2007,13,319
3875,18.3,37643,Worth County,2007,13,321
22394,13.1,55779,Hawaii County,2007,15,001
68696,7.8,64849,Honolulu County,2007,15,003
,,,Kalawao County,2007,15,005
5632,9.0,55786,Kauai County,2007,15,007
9509,6.8,60435,Maui County,2007,15,009
28734,7.9,55121,Ada County,2007,16,001
440,12.6,37796,Adams County,2007,16,003
11894,15.3,44150,Bannock County,2007,16,005
645,11.1,42360,Bear Lake County,2007,16,007
1384,15.2,38402,Benewah County,2007,16,009
5522,12.8,42714,Bingham County,2007,16,011
1383,6.5,65857,Blaine County,2007,16,013
904,12.0,48991,Boise County,2007,16,015
5992,14.7,42420,Bonner County,2007,16,017
10323,10.8,51260,Bonneville County,2007,16,019
1670,15.6,37653,Boundary County,2007,16,021
439,16.0,38084,Butte County,2007,16,023
88,8.0,49016,Camas County,2007,16,025
25592,14.5,43132,Canyon County,2007,16,027
718,10.6,48066,Caribou County,2007,16,029
3674,17.8,37837,Cassia County,2007,16,031
135,15.0,37845,Clark County,2007,16,033
1138,15.0,38785,Clearwater County,2007,16,035
514,12.4,41042,Custer County,2007,16,037
3005,12.0,50920,Elmore County,2007,16,039
1211,10.0,45370,Franklin County,2007,16,041
1593,13.2,40571,Fremont County,2007,16,043
2120,13.0,41392,Gem County,2007,16,045
1847,13.2,39039,Gooding County,2007,16,047
2320,15.7,36952,Idaho County,2007,16,049
2736,12.0,47726,Jefferson County,2007,16,051
2531,12.7,41790,Jerome County,2007,16,053
14944,11.3,46724,Kootenai County,2007,16,055
5426,17.0,42031,Latah County,2007,16,057
1040,13.5,37523,Lemhi County,2007,16,059
463,13.0,36089,Lewis County,2007,16,061
669,15.1,40271,Lincoln County,2007,16,063
7618,21.5,39543,Madison County,2007,16,065
2963,16.1,39490,Minidoka County,2007,16,067
4831,12.7,40726,Nez Perce County,2007,16,069
467,11.5,41439,Oneida County,2007,16,071
1883,17.5,35683,Owyhee County,2007,16,073
3276,14.5,42754,Payette County,2007,16,075
1223,16.1,38259,Power County,2007,16,077
2206,17.5,35095,Shoshone County,2007,16,079
721,8.7,51900,Teton County,2007,16,081
9179,12.8,39977,Twin Falls County,2007,16,083
826,9.3,50868,Valley County,2007,16,085
1541,15.4,37009,Washington County,2007,16,087
7562,11.8,43602,Adams County,2007,17,001
2195,27.7,28443,Alexander County,2007,17,003
1867,11.9,46974,Bond County,2007,17,005
5213,9.8,59405,Boone County,2007,17,007
736,16.1,42205,Brown County,2007,17,009
