County,Unemployment Rate Percentage,State ID,County ID
"Richland County, South Carolina",10.4,45,079
"Fairfield County, South Carolina",14.8,45,039
"Hampton County, South Carolina",12.6,45,049
"Greenville County, South Carolina",8.4,45,045
"Lancaster County, South Carolina",12.0,45,057
"Dorchester County, South Carolina",9.6,45,035
"Florence County, South Carolina",13.2,45,041
"Laurens County, South Carolina",11.7,45,059
"McCormick County, South Carolina",16.5,45,065
"Pickens County, South Carolina",10.9,45,077
"Union County, South Carolina",14.0,45,087
"Williamsburg County, South Carolina",11.9,45,089
"Aurora County, South Dakota",1.4,46,003
"Grant County, South Dakota",3.9,46,051
"Tripp County, South Dakota",4.0,46,123
"Shannon County, South Dakota",27.1,46,113
"Ziebach County, South Dakota",29.6,46,137
"Spink County, South Dakota",1.1,46,115
"Brule County, South Dakota",3.8,46,015
"Tioga County, Pennsylvania",7.9,42,117
"Newport County, Rhode Island",7.5,44,005
"Brookings County, South Dakota",3.8,46,011
"Gregory County, South Dakota",3.6,46,053
"Hamlin County, South Dakota",3.1,46,057
"Minnehaha County, South Dakota",4.7,46,099
"Custer County, South Dakota",5.1,46,033
"Clark County, South Dakota",3.6,46,025
"Faulk County, South Dakota",2.1,46,049
"Kingsbury County, South Dakota",2.1,46,077
"Walworth County, South Dakota",5.2,46,129
"Benton County, Mississippi",16.2,28,009
"Franklin County, Mississippi",11.8,28,037
"Coahoma County, Mississippi",19.4,28,027
"Jasper County, Mississippi",6.4,28,061
"Jones County, Mississippi",7.8,28,067
"Walthall County, Mississippi",10.3,28,147
"Monroe County, Mississippi",12.3,28,095
"Pontotoc County, Mississippi",7.6,28,115
"Holmes County, Mississippi",20.0,28,051
"Amite County, Mississippi",14.5,28,005
"Madison County, Mississippi",5.3,28,089
"Calhoun County, Mississippi",10.4,28,013
"Marion County, Mississippi",11.2,28,091
"Tishomingo County, Mississippi",12.5,28,141
"Wayne County, Mississippi",11.0,28,153
"Greene County, Mississippi",13.7,28,041
"Marshall County, Mississippi",10.9,28,093
"Quitman County, Mississippi",19.0,28,119
"Pearl River County, Mississippi",11.9,28,109
"Leake County, Mississippi",12.4,28,079
"Neshoba County, Mississippi",11.2,28,099
"Rankin County, Mississippi",5.9,28,121
"Washington County, Mississippi",22.5,28,151
"Lawrence County, Mississippi",10.4,28,077
"Perry County, Mississippi",13.1,28,111
"Chickasaw County, Mississippi",12.6,28,017
"Carroll County, Mississippi",12.8,28,015
"George County, Mississippi",10.1,28,039
"Grenada County, Mississippi",11.1,28,043
"Jefferson County, Mississippi",17.3,28,063
"Newton County, Mississippi",9.4,28,101
"Prentiss County, Mississippi",11.1,28,117
"Sharkey County, Mississippi",22.4,28,125
"Choctaw County, Mississippi",15.3,28,019
"Hancock County, Mississippi",11.1,28,045
"Itawamba County, Mississippi",10.0,28,057
"Issaquena County, Mississippi",16.7,28,055
"Jackson County, Mississippi",10.3,28,059
"Leflore County, Mississippi",17.4,28,083
"Tunica County, Mississippi",11.8,28,143
"Claiborne County, Mississippi",17.7,28,021
"Harrison County, Mississippi",9.7,28,047
"Lauderdale County, Mississippi",10.8,28,075
"Lincoln County, Mississippi",6.8,28,085
"Simpson County, Mississippi",10.9,28,127
"Winston County, Mississippi",15.6,28,159
"Attala County, Mississippi",13.9,28,007
"Lamar County, Mississippi",7.2,28,073
"Lee County, Mississippi",7.0,28,081
"Tallahatchie County, Mississippi",13.0,28,135
"Smith County, Mississippi",4.8,28,129
"Warren County, Mississippi",9.6,28,149
"Clarke County, Mississippi",12.4,28,023
"Montgomery County, Mississippi",9.6,28,097
"Oktibbeha County, Mississippi",14.0,28,105
"Clay County, Mississippi",17.5,28,025
"Covington County, Mississippi",12.6,28,031
"Humphreys County, Mississippi",29.0,28,053
"Dauphin County, Pennsylvania",7.5,42,043
"Franklin County, Pennsylvania",7.2,42,055
"Union County, Pennsylvania",6.5,42,119
"Wayne County, Pennsylvania",8.2,42,127
"Bedford County, Pennsylvania",7.3,42,009
"Monroe County, Pennsylvania",13.7,42,089
"Huntingdon County, Pennsylvania",8.1,42,061
"Washington County, Pennsylvania",7.1,42,125
"Philadelphia County, Pennsylvania",14.9,42,101
"York County, Pennsylvania",8.3,42,133
"Indiana County, Pennsylvania",8.5,42,063
"Cumberland County, Pennsylvania",5.9,42,041
"Allegheny County, Pennsylvania",7.6,42,003
"Westmoreland County, Pennsylvania",6.5,42,129
"Forest County, Pennsylvania",6.5,42,053
"Blair County, Pennsylvania",6.7,42,013
"Lawrence County, Pennsylvania",7.4,42,073
"Bradford County, Pennsylvania",6.0,42,015
"Cambria County, Pennsylvania",8.8,42,021
"Chester County, Pennsylvania",6.3,42,029
"Berks County, Pennsylvania",9.4,42,011
"Mifflin County, Pennsylvania",7.8,42,087
"Mercer County, Missouri",8.0,29,129
"Wright County, Missouri",9.7,29,229
"Clay County, Missouri",6.7,29,047
"Dent County, Missouri",9.6,29,065
"Saline County, Missouri",6.3,29,195
"Worth County, Missouri",5.3,29,227
"Grundy County, Missouri",5.4,29,079
"Morgan County, Missouri",13.9,29,141
"Reynolds County, Missouri",13.5,29,179
"St. Louis County, Missouri",8.2,29,189
"Stone County, Missouri",10.7,29,209
"Barry County, Missouri",12.1,29,009
"Boone County, Missouri",5.6,29,019
"Cole County, Missouri",4.9,29,051
"Crawford County, Missouri",11.3,29,055
"Iron County, Missouri",12.2,29,093
"Livingston County, Missouri",5.5,29,117
"Webster County, Mississippi",13.8,28,155
"Alcorn County, Mississippi",10.7,28,003
"Moniteau County, Missouri",7.2,29,135
"Pemiscot County, Missouri",10.7,29,155
"Pettis County, Missouri",6.3,29,159
"Shannon County, Missouri",10.0,29,203
"Randolph County, Missouri",8.7,29,175
"Dunklin County, Missouri",9.8,29,069
"Franklin County, Missouri",8.6,29,071
"Howard County, Missouri",7.3,29,089
"Jackson County, Missouri",8.8,29,095
"Miller County, Missouri",10.0,29,131
"Putnam County, Missouri",3.4,29,171
"Taney County, Missouri",11.6,29,213
"Buchanan County, Missouri",8.6,29,021
"Caldwell County, Missouri",6.4,29,025
"Dallas County, Missouri",14.4,29,059
"Hickory County, Missouri",13.1,29,085
"Lincoln County, Missouri",12.3,29,113
"Monroe County, Missouri",6.3,29,137
"Newton County, Missouri",6.9,29,145
"Pike County, Missouri",7.3,29,163
"St. Charles County, Missouri",6.2,29,183
"Cape Girardeau County, Missouri",7.3,29,031
"Pondera County, Montana",7.1,30,073
"Yellowstone County, Montana",4.5,30,111
"Missoula County, Montana",9.1,30,063
"Ravalli County, Montana",9.3,30,081
"Valley County, Montana",4.1,30,105
"Cascade County, Montana",5.5,30,013
"Fergus County, Montana",3.4,30,027
"Garfield County, Montana",0.2,30,033
"Mineral County, Montana",15.1,30,061
"Petroleum County, Montana",5.9,30,069
"Powell County, Montana",2.8,30,077
"Sanders County, Montana",10.4,30,089
"Wibaux County, Montana",2.2,30,109
"Gallatin County, Montana",6.4,30,031
"Meagher County, Montana",4.0,30,059
"Carbon County, Montana",3.9,30,009
"Beaverhead County, Montana",6.3,30,001
"Flathead County, Montana",8.3,30,029
"Musselshell County, Montana",4.3,30,065
"Harlan County, Nebraska",2.9,31,083
"York County, Nebraska",2.4,31,185
"Buffalo County, Nebraska",4.1,31,019
"Colfax County, Nebraska",7.6,31,037
"Hitchcock County, Nebraska",4.1,31,087
"Platte County, Nebraska",5.0,31,141
"Polk County, Nebraska",2.9,31,143
"Box Butte County, Nebraska",4.6,31,013
"Brown County, Nebraska",0.8,31,017
"Sheridan County, Nebraska",2.2,31,161
"Lancaster County, Nebraska",6.0,31,109
"Nuckolls County, Nebraska",3.2,31,129
"Banner County, Nebraska",6.7,31,007
"Frontier County, Nebraska",3.0,31,063
"Douglas County, Nebraska",6.5,31,055
"Richardson County, Nebraska",5.7,31,147
"Cass County, Missouri",7.5,29,037
"Clinton County, Missouri",7.6,29,049
"Holt County, Nebraska",1.4,31,089
"Furnas County, Nebraska",4.3,31,065
"Saline County, Nebraska",5.3,31,151
"Thurston County, Nebraska",15.3,31,173
"Washington County, Nebraska",1.8,31,177
"Cherry County, Nebraska",4.0,31,031
"Dodge County, Nebraska",6.8,31,053
"Garden County, Nebraska",3.7,31,069
"Morrill County, Nebraska",5.1,31,123
"Nemaha County, Nebraska",8.8,31,127
"Thomas County, Nebraska",0.5,31,171
"Dakota County, Nebraska",7.2,31,043
"Antelope County, Nebraska",1.9,31,003
"Chase County, Nebraska",1.0,31,029
"Pendleton County, Kentucky",7.6,21,191
"Robertson County, Kentucky",13.2,21,201
"Russell County, Kentucky",12.3,21,207
"Spencer County, Kentucky",6.8,21,215
"Washington County, Kentucky",7.9,21,229
"Bath County, Kentucky",14.2,21,011
"Ballard County, Kentucky",6.8,21,007
"Barren County, Kentucky",8.3,21,009
"Boyle County, Kentucky",8.7,21,021
"Green County, Kentucky",9.3,21,087
"Hancock County, Kentucky",6.1,21,091
"Harlan County, Kentucky",9.9,21,095
"Martin County, Kentucky",19.9,21,159
"Hardin County, Kentucky",9.1,21,093
"Lincoln County, Kentucky",12.7,21,137
"McLean County, Kentucky",7.4,21,149
"Monroe County, Kentucky",9.2,21,171
"Ohio County, Kentucky",9.0,21,183
"Powell County, Kentucky",10.6,21,197
"Webster County, Kentucky",7.6,21,233
"Caldwell County, Kentucky",10.6,21,033
"Casey County, Kentucky",10.8,21,045
"Christian County, Kentucky",13.8,21,047
"Grayson County, Kentucky",10.8,21,085
"Henry County, Kentucky",8.6,21,103
"Hopkins County, Kentucky",8.3,21,107
"Laurel County, Kentucky",12.9,21,125
"Marshall County, Kentucky",7.9,21,157
"Montgomery County, Kentucky",13.2,21,173
"Nicholas County, Kentucky",6.3,21,181
"Owen County, Kentucky",9.2,21,187
"Scott County, Kentucky",7.7,21,209
"Warren County, Kentucky",9.1,21,227
"Bourbon County, Kentucky",10.8,21,017
"Boyd County, Kentucky",11.4,21,019
"Crittenden County, Kentucky",9.0,21,055
"Fayette County, Kentucky",8.0,21,067
"Johnson County, Kentucky",9.6,21,115
"Menifee County, Kentucky",16.6,21,165
"Morgan County, Kentucky",9.7,21,175
"Perry County, Kentucky",13.6,21,193
"Pulaski County, Kentucky",9.4,21,199
"Clay County, Kentucky",16.8,21,051
"Adair County, Kentucky",10.6,21,001
"Breathitt County, Kentucky",11.5,21,025
"Graves County, Kentucky",8.5,21,083
"Hart County, Kentucky",10.2,21,099
"Butler County, Kentucky",10.7,21,031
"Trimble County, Kentucky",12.7,21,223
"Harrison County, Kentucky",8.5,21,097
"Hickman County, Kentucky",12.8,21,105
"Lyon County, Kentucky",7.9,21,143
"Wayne County, Kentucky",15.4,21,231
"Lewis County, Kentucky",11.5,21,135
"Trigg County, Kentucky",7.5,21,221
"Woodford County, Kentucky",6.2,21,239
"Leslie County, Kentucky",9.4,21,131
"Jessamine County, Kentucky",9.1,21,113
"Lawrence County, Kentucky",7.9,21,127
"Livingston County, Kentucky",7.9,21,139
"McCracken County, Kentucky",7.2,21,145
"Shelby County, Kentucky",7.5,21,211
"Whitley County, Kentucky",12.1,21,235
"Marion County, Kansas",5.7,20,115
"Brown County, Kansas",5.7,20,013
"Riley County, Kansas",5.3,20,161
"Dickinson County, Kansas",6.8,20,041
"Garrard County, Kentucky",12.2,21,079
"Campbell County, Kentucky",8.2,21,037
"Grant County, Kentucky",10.1,21,081
"Logan County, Kentucky",8.8,21,141
"Mercer County, Kentucky",13.4,21,167
"Union County, Kentucky",8.0,21,225
"Calloway County, Kentucky",10.6,21,035
"Daviess County, Kentucky",6.8,21,059
"Henderson County, Kentucky",9.3,21,101
"Jackson County, Kentucky",10.0,21,109
"Meade County, Kentucky",11.2,21,163
"Oldham County, Kentucky",5.1,21,185
"Anderson County, Kentucky",7.6,21,005
"Breckinridge County, Kentucky",12.4,21,027
"Floyd County, Kentucky",8.5,21,071
"Rockcastle County, Kentucky",10.5,21,203
"Allen County, Kentucky",12.1,21,003
"Bullitt County, Kentucky",8.6,21,029
"Fulton County, Kentucky",11.3,21,075
"Knott County, Kentucky",14.6,21,119
"Muhlenberg County, Kentucky",9.5,21,177
"Wolfe County, Kentucky",9.4,21,237
"Bell County, Kentucky",11.8,21,013
"Cumberland County, Kentucky",11.9,21,057
"Lee County, Kentucky",11.1,21,129
"Edmonson County, Kentucky",9.9,21,061
"Bracken County, Kentucky",7.2,21,023
