"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
4991,11.4,39702,Autauga County,1999,01,001
14668,10.5,39194,Baldwin County,1999,01,003
5903,22.3,25837,Barbour County,1999,01,005
3399,17.1,30594,Bibb County,1999,01,007
6271,12.3,35304,Blount County,1999,01,009
2724,26.6,21183,Bullock County,1999,01,011
4650,21.9,24715,Butler County,1999,01,013
18035,16.3,31389,Calhoun County,1999,01,015
6036,16.6,29203,Chambers County,1999,01,017
3665,15.4,30182,Cherokee County,1999,01,019
6076,15.4,32256,Chilton County,1999,01,021
3177,20.0,25647,Choctaw County,1999,01,023
5732,20.7,27685,Clarke County,1999,01,025
2070,14.7,27792,Clay County,1999,01,027
2034,14.4,30502,Cleburne County,1999,01,029
6275,14.6,33251,Coffee County,1999,01,031
7430,13.6,31930,Colbert County,1999,01,033
3408,24.2,23069,Conecuh County,1999,01,035
1779,15.0,28261,Coosa County,1999,01,037
6906,18.5,26636,Covington County,1999,01,039
2742,20.2,25931,Crenshaw County,1999,01,041
9948,12.9,32336,Cullman County,1999,01,043
7830,16.4,31267,Dale County,1999,01,045
12139,26.3,23989,Dallas County,1999,01,047
9814,15.3,29648,DeKalb County,1999,01,049
7163,11.8,39029,Elmore County,1999,01,051
6883,18.7,27750,Escambia County,1999,01,053
16265,15.9,29999,Etowah County,1999,01,055
2956,16.2,29214,Fayette County,1999,01,057
5251,16.9,27505,Franklin County,1999,01,059
4747,18.5,26536,Geneva County,1999,01,061
2834,28.5,20185,Greene County,1999,01,063
3902,23.0,24706,Hale County,1999,01,065
2743,16.9,29695,Henry County,1999,01,067
13968,15.8,33486,Houston County,1999,01,069
7510,14.0,31989,Jackson County,1999,01,071
89661,13.7,35885,Jefferson County,1999,01,073
2616,16.5,28273,Lamar County,1999,01,075
11391,13.1,32968,Lauderdale County,1999,01,077
5120,14.7,32579,Lawrence County,1999,01,079
15817,14.2,31942,Lee County,1999,01,081
8329,13.1,37427,Limestone County,1999,01,083
3483,25.8,22696,Lowndes County,1999,01,085
5947,27.1,21558,Macon County,1999,01,087
30056,11.1,43718,Madison County,1999,01,089
4912,21.8,26926,Marengo County,1999,01,091
4744,15.6,27643,Marion County,1999,01,093
12273,15.0,31274,Marshall County,1999,01,095
72372,18.3,32396,Mobile County,1999,01,097
4852,20.0,28650,Monroe County,1999,01,099
36039,16.9,35249,Montgomery County,1999,01,101
12883,11.7,37491,Morgan County,1999,01,103
3528,30.8,20167,Perry County,1999,01,105
4445,21.3,25847,Pickens County,1999,01,107
6014,21.0,25318,Pike County,1999,01,109
3683,16.8,27966,Randolph County,1999,01,111
8835,17.9,27755,Russell County,1999,01,113
8358,13.2,36198,St. Clair County,1999,01,115
9735,6.8,56634,Shelby County,1999,01,117
4171,28.5,20150,Sumter County,1999,01,119
13603,17.6,29713,Talladega County,1999,01,121
6617,16.2,29467,Tallapoosa County,1999,01,123
24512,15.6,34032,Tuscaloosa County,1999,01,125
10195,14.5,29047,Walker County,1999,01,127
3275,18.1,30304,Washington County,1999,01,129
4097,31.6,18421,Wilcox County,1999,01,131
3983,16.1,27548,Winston County,1999,01,133
240,8.9,39386,Aleutians East Borough,1999,02,013
290,5.3,50749,Aleutians West Census Area,1999,02,016
18397,7.2,52959,Anchorage Borough,1999,02,020
3520,22.3,30489,Bethel Census Area,1999,02,050
69,5.5,51223,Bristol Bay Borough,1999,02,060
73,4.0,51335,Denali Borough,1999,02,068
889,18.1,38439,Dillingham Census Area,1999,02,070
5929,7.4,46713,Fairbanks North Star Borough,1999,02,090
236,9.8,38082,Haines Borough,1999,02,100
1760,5.8,57164,Juneau Borough,1999,02,110
4619,9.5,43856,Kenai Peninsula Borough,1999,02,122
1017,7.3,48479,Ketchikan Gateway Borough,1999,02,130
928,6.7,48285,Kodiak Island Borough,1999,02,150
300,16.5,33264,Lake and Peninsula Borough,1999,02,164
5517,9.4,47056,Matanuska-Susitna Borough,1999,02,170
1527,16.9,36056,Nome Census Area,1999,02,180
510,6.9,55708,North Slope Borough,1999,02,185
1107,15.4,40083,Northwest Arctic Borough,1999,02,188
741,12.1,36983,Prince of Wales-Outer Ketchikan Census Area,1999,02,201
596,6.9,48108,Sitka Borough,1999,02,220
221,6.4,38220,Skagway-Hoonah-Angoon Census Area,1999,02,232
1007,16.6,35237,Southeast Fairbanks Census Area,1999,02,240
807,8.0,46840,Valdez-Cordova Census Area,1999,02,261
1940,27.6,25172,Wade Hampton Census Area,1999,02,270
538,8.1,43734,Wrangell-Petersburg Census Area,1999,02,280
41,5.1,42229,Yakutat Borough,1999,02,282
1144,17.5,26673,Yukon-Koyukuk Census Area,1999,02,290
20815,30.5,23366,Apache County,1999,04,001
19021,17.0,31411,Cochise County,1999,04,003
18066,15.9,35975,Coconino County,1999,04,005
8998,17.9,29929,Gila County,1999,04,007
5911,19.6,28937,Graham County,1999,04,009
855,10.1,40734,Greenlee County,1999,04,011
3353,17.3,24954,La Paz County,1999,04,012
323288,10.7,44054,Maricopa County,1999,04,013
23194,15.1,29863,Mohave County,1999,04,015
22465,23.6,27614,Navajo County,1999,04,017
110933,13.5,34835,Pima County,1999,04,019
24399,14.8,33289,Pinal County,1999,04,021
8834,23.1,29043,Santa Cruz County,1999,04,023
19040,11.6,33208,Yavapai County,1999,04,025
33874,21.9,29332,Yuma County,1999,04,027
3516,17.1,30457,Arkansas County,1999,05,001
4129,17.2,31814,Ashley County,1999,05,003
4755,12.5,28892,Baxter County,1999,05,005
14281,9.4,39541,Benton County,1999,05,007
5141,15.3,29912,Boone County,1999,05,009
2488,20.2,25161,Bradley County,1999,05,011
836,14.8,28264,Calhoun County,1999,05,013
3732,14.8,27306,Carroll County,1999,05,015
3591,26.6,21853,Chicot County,1999,05,017
3451,16.1,28213,Clark County,1999,05,019
2722,15.5,25918,Clay County,1999,05,021
3499,14.6,30492,Cleburne County,1999,05,023
1225,14.2,32393,Cleveland County,1999,05,025
4743,19.3,28215,Columbia County,1999,05,027
3182,15.8,30794,Conway County,1999,05,029
11477,14.3,32967,Craighead County,1999,05,031
7635,14.4,32425,Crawford County,1999,05,033
11100,22.0,28926,Crittenden County,1999,05,035
3712,19.2,28504,Cross County,1999,05,037
1533,17.4,26159,Dallas County,1999,05,039
3464,22.7,24639,Desha County,1999,05,041
2877,15.7,28626,Drew County,1999,05,043
8731,10.5,37896,Faulkner County,1999,05,045
2592,14.7,29235,Franklin County,1999,05,047
2112,18.2,24630,Fulton County,1999,05,049
12861,14.8,30655,Garland County,1999,05,051
1726,10.6,37259,Grant County,1999,05,053
4866,13.2,31122,Greene County,1999,05,055
4293,18.4,27387,Hempstead County,1999,05,057
4145,13.7,30475,Hot Spring County,1999,05,059
2162,15.4,28257,Howard County,1999,05,061
4780,14.3,31488,Independence County,1999,05,063
2136,17.0,25311,Izard County,1999,05,065
3348,19.9,25109,Jackson County,1999,05,067
15642,19.7,29800,Jefferson County,1999,05,069
3596,16.1,27403,Johnson County,1999,05,071
1818,21.5,24248,Lafayette County,1999,05,073
3130,18.1,26797,Lawrence County,1999,05,075
2982,27.4,21002,Lee County,1999,05,077
2214,19.7,28141,Lincoln County,1999,05,079
2129,15.7,28854,Little River County,1999,05,081
3600,16.3,27732,Logan County,1999,05,083
5675,10.8,39194,Lonoke County,1999,05,085
2418,17.0,27960,Madison County,1999,05,087
2650,16.5,25959,Marion County,1999,05,089
7390,18.6,29744,Miller County,1999,05,091
10693,20.8,27164,Mississippi County,1999,05,093
2483,24.4,22742,Monroe County,1999,05,095
1540,16.8,27249,Montgomery County,1999,05,097
1753,17.9,26895,Nevada County,1999,05,099
1792,20.9,24206,Newton County,1999,05,101
5291,18.4,28054,Ouachita County,1999,05,103
1358,13.4,30650,Perry County,1999,05,105
7409,28.2,21877,Phillips County,1999,05,107
1575,14.1,27792,Pike County,1999,05,109
4837,19.1,26535,Poinsett County,1999,05,111
3800,18.9,25302,Polk County,1999,05,113
7840,14.7,31976,Pope County,1999,05,115
1429,15.1,29493,Prairie County,1999,05,117
46412,13.0,36624,Pulaski County,1999,05,119
3068,17.1,26893,Randolph County,1999,05,121
6697,25.0,25054,St. Francis County,1999,05,123
6389,7.7,41158,Saline County,1999,05,125
2042,18.7,26318,Scott County,1999,05,127
1824,22.1,21211,Searcy County,1999,05,129
15558,13.7,33765,Sebastian County,1999,05,131
2698,17.2,28583,Sevier County,1999,05,133
3020,17.8,24145,Sharp County,1999,05,135
2096,18.4,22867,Stone County,1999,05,137
7600,16.9,30172,Union County,1999,05,139
2596,16.2,26436,Van Buren County,1999,05,141
19694,12.9,34105,Washington County,1999,05,143
9216,14.4,31639,White County,1999,05,145
1959,22.7,22312,Woodruff County,1999,05,147
3096,14.8,27729,Yell County,1999,05,149
142281,10.0,51298,Alameda County,1999,06,001
184,15.3,35654,Alpine County,1999,06,003
3029,9.9,40177,Amador County,1999,06,005
35786,18.0,30536,Butte County,1999,06,007
4543,11.3,38971,Calaveras County,1999,06,009
2975,16.1,33409,Colusa County,1999,06,011
70684,7.5,60368,Contra Costa County,1999,06,013
4633,19.5,29206,Del Norte County,1999,06,015
12024,7.7,49214,El Dorado County,1999,06,017
170870,21.7,32576,Fresno County,1999,06,019
4663,17.8,30626,Glenn County,1999,06,021
20312,16.4,30669,Humboldt County,1999,06,023
37445,28.3,28712,Imperial County,1999,06,025
2236,12.5,34553,Inyo County,1999,06,027
122251,19.3,33723,Kern County,1999,06,029
21895,19.9,32787,Kings County,1999,06,031
9495,16.5,28841,Lake County,1999,06,033
3879,15.5,36484,Lassen County,1999,06,035
1616840,17.2,38900,Los Angeles County,1999,06,037
23769,20.6,33103,Madera County,1999,06,039
14805,6.2,67785,Marin County,1999,06,041
2239,13.2,33286,Mariposa County,1999,06,043
13306,15.6,33974,Mendocino County,1999,06,045
44868,21.4,32113,Merced County,1999,06,047
1746,19.0,27872,Modoc County,1999,06,049
1142,9.0,41002,Mono County,1999,06,051
51051,13.3,43263,Monterey County,1999,06,053
9479,7.9,48896,Napa County,1999,06,055
7762,8.5,43914,Nevada County,1999,06,057
276298,9.8,52129,Orange County,1999,06,059
15743,6.4,55539,Placer County,1999,06,061
2338,11.3,36682,Plumas County,1999,06,063
200301,13.2,40229,Riverside County,1999,06,065
175104,14.5,41794,Sacramento County,1999,06,067
5453,10.3,51751,San Benito County,1999,06,069
266866,16.0,38497,San Bernardino County,1999,06,071
333102,12.2,44009,San Diego County,1999,06,073
76067,9.9,51291,San Francisco County,1999,06,075
90951,16.5,38152,San Joaquin County,1999,06,077
25362,10.9,40407,San Luis Obispo County,1999,06,079
38108,5.4,64694,San Mateo County,1999,06,081
50535,13.1,43211,Santa Barbara County,1999,06,083
128567,7.7,68619,Santa Clara County,1999,06,085
27038,10.9,49095,Santa Cruz County,1999,06,087
24814,15.4,33346,Shasta County,1999,06,089
382,10.9,36329,Sierra County,1999,06,091
7458,17.0,29281,Siskiyou County,1999,06,093
36100,9.5,49663,Solano County,1999,06,095
34918,7.7,49481,Sonoma County,1999,06,097
70444,15.9,37173,Stanislaus County,1999,06,099
11258,14.4,36541,Sutter County,1999,06,101
9373,16.9,29955,Tehama County,1999,06,103
2067,16.1,27692,Trinity County,1999,06,105
88257,24.2,30273,Tulare County,1999,06,107
6371,12.8,36481,Tuolumne County,1999,06,109
70406,9.4,53676,Ventura County,1999,06,111
20615,12.7,40422,Yolo County,1999,06,113
11598,19.6,29007,Yuba County,1999,06,115
32040,8.9,45595,Adams County,1999,08,001
2768,19.6,29220,Alamosa County,1999,08,003
29173,6.0,53107,Arapahoe County,1999,08,005
1254,12.7,35949,Archuleta County,1999,08,007
712,16.0,28592,Baca County,1999,08,009
1011,19.8,27258,Bent County,1999,08,011
21500,7.6,56091,Boulder County,1999,08,013
1656,11.1,34159,Chaffee County,1999,08,015
247,11.2,37003,Cheyenne County,1999,08,017
580,6.2,52386,Clear Creek County,1999,08,019
1909,22.8,24058,Conejos County,1999,08,021
984,26.8,20116,Costilla County,1999,08,023
908,25.7,25968,Crowley County,1999,08,025
444,12.7,34768,Custer County,1999,08,027
3714,13.6,31422,Delta County,1999,08,029
73764,13.5,39093,Denver County,1999,08,031
239,12.9,31046,Dolores County,1999,08,033
3386,1.9,87335,Douglas County,1999,08,035
2247,5.4,58146,Eagle County,1999,08,037
1008,5.1,63241,Elbert County,1999,08,039
43709,8.7,45638,El Paso County,1999,08,041
5115,13.8,33077,Fremont County,1999,08,043
3309,7.7,46048,Garfield County,1999,08,045
251,5.3,51030,Gilpin County,1999,08,047
856,6.9,44831,Grand County,1999,08,049
1362,10.4,35648,Gunnison County,1999,08,051
79,10.0,34884,Hinsdale County,1999,08,053
1397,20.1,24915,Huerfano County,1999,08,055
230,14.6,31223,Jackson County,1999,08,057
26310,5.0,57044,Jefferson County,1999,08,059
200,12.5,31840,Kiowa County,1999,08,061
898,11.9,33972,Kit Carson County,1999,08,063
771,10.0,36515,Lake County,1999,08,065
4407,10.4,39313,La Plata County,1999,08,067
18007,7.3,47709,Larimer County,1999,08,069
2672,17.9,27140,Las Animas County,1999,08,071
658,13.0,31337,Lincoln County,1999,08,073
2317,12.5,33389,Logan County,1999,08,075
12917,11.3,35676,Mesa County,1999,08,077
91,10.9,34243,Mineral County,1999,08,079
1313,10.0,41654,Moffat County,1999,08,081
3661,15.5,31898,Montezuma County,1999,08,083
4104,12.3,34644,Montrose County,1999,08,085
3336,12.5,33945,Morgan County,1999,08,087
3741,18.8,28276,Otero County,1999,08,089
281,7.5,41911,Ouray County,1999,08,091
876,6.1,51831,Park County,1999,08,093
422,9.6,33144,Phillips County,1999,08,095
563,3.8,58082,Pitkin County,1999,08,097
2485,17.4,29668,Prowers County,1999,08,099
20475,14.8,31789,Pueblo County,1999,08,101
579,9.9,38904,Rio Blanco County,1999,08,103
2456,20.0,30353,Rio Grande County,1999,08,105
1215,6.2,50439,Routt County,1999,08,107
1313,22.2,24119,Saguache County,1999,08,109
96,17.2,29207,San Juan County,1999,08,111
550,8.3,46133,San Miguel County,1999,08,113
316,11.7,28887,Sedgwick County,1999,08,115
1301,5.6,52259,Summit County,1999,08,117
1343,6.6,49848,Teller County,1999,08,119
536,10.9,32279,Washington County,1999,08,121
17958,10.2,39983,Weld County,1999,08,123
1179,12.1,32980,Yuma County,1999,08,125
57154,6.5,60053,Fairfield County,1999,09,001
73286,8.7,47320,Hartford County,1999,09,003
8706,4.8,53945,Litchfield County,1999,09,005
6903,4.6,57168,Middlesex County,1999,09,007
72328,8.9,46576,New Haven County,1999,09,009
16811,6.7,47374,New London County,1999,09,011
5793,4.6,57397,Tolland County,1999,09,013
8902,8.3,42586,Windham County,1999,09,015
14943,12.1,38437,Kent County,1999,10,001
40249,8.3,50850,New Castle County,1999,10,003
16696,10.8,36604,Sussex County,1999,10,005
95123,17.3,38654,District of Columbia,1999,11,001
31993,15.4,31889,Alachua County,1999,12,001
2835,14.0,36321,Baker County,1999,12,003
19716,13.6,34125,Bay County,1999,12,005
3593,16.3,31380,Bradford County,1999,12,007
45718,9.7,38310,Brevard County,1999,12,009
170962,10.6,40328,Broward County,1999,12,011
2204,19.4,26311,Calhoun County,1999,12,013
12044,8.6,34245,Charlotte County,1999,12,015
14398,12.3,29746,Citrus County,1999,12,017
10155,7.3,46181,Clay County,1999,12,019
23252,9.3,45037,Collier County,1999,12,021
8741,16.2,29820,Columbia County,1999,12,023
5566,18.6,28195,DeSoto County,1999,12,027
2544,20.0,25183,Dixie County,1999,12,029
87877,11.5,38719,Duval County,1999,12,031
41433,15.2,32733,Escambia County,1999,12,033
4822,9.7,38038,Flagler County,1999,12,035
1575,16.8,26045,Franklin County,1999,12,037
8357,19.5,28707,Gadsden County,1999,12,039
1962,14.9,29463,Gilchrist County,1999,12,041
1440,14.6,28844,Glades County,1999,12,043
1973,16.5,29058,Gulf County,1999,12,045
2432,22.4,25117,Hamilton County,1999,12,047
5499,21.6,27897,Hardee County,1999,12,049
6849,19.8,31104,Hendry County,1999,12,051
14409,11.1,31102,Hernando County,1999,12,053
12289,14.2,28630,Highlands County,1999,12,055
124286,12.6,38639,Hillsborough County,1999,12,057
3537,20.9,26781,Holmes County,1999,12,059
11116,10.0,37947,Indian River County,1999,12,061
6862,16.7,28369,Jackson County,1999,12,063
2113,17.7,31194,Jefferson County,1999,12,065
978,17.0,29338,Lafayette County,1999,12,067
22456,10.8,35170,Lake County,1999,12,069
42279,9.7,37403,Lee County,1999,12,071
28608,12.6,37517,Leon County,1999,12,073
5885,17.3,26443,Levy County,1999,12,075
1006,17.8,28526,Liberty County,1999,12,077
3215,18.9,25795,Madison County,1999,12,079
25683,9.9,37119,Manatee County,1999,12,081
35004,13.8,30537,Marion County,1999,12,083
11725,9.4,41660,Martin County,1999,12,085
409371,18.4,32287,Miami-Dade County,1999,12,086
7777,9.9,39814,Monroe County,1999,12,087
5327,9.3,44021,Nassau County,1999,12,089
16535,10.0,39501,Okaloosa County,1999,12,091
5260,15.5,28319,Okeechobee County,1999,12,093
103102,11.7,39401,Orange County,1999,12,095
20827,12.2,35185,Osceola County,1999,12,097
111575,10.0,40967,Palm Beach County,1999,12,099
38569,11.3,32048,Pasco County,1999,12,101
93040,10.2,35436,Pinellas County,1999,12,103
65969,13.9,33371,Polk County,1999,12,105
13381,19.2,26869,Putnam County,1999,12,107
9926,8.2,48732,St. Johns County,1999,12,109
25728,13.5,33427,St. Lucie County,1999,12,111
12157,10.5,40646,Santa Rosa County,1999,12,113
23991,7.5,40501,Sarasota County,1999,12,115
29178,8.0,46559,Seminole County,1999,12,117
6789,14.4,30090,Sumter County,1999,12,119
5392,15.7,28476,Suwannee County,1999,12,121
3205,17.8,29165,Taylor County,1999,12,123
1571,16.8,32242,Union County,1999,12,125
49698,11.5,33016,Volusia County,1999,12,127
2581,11.8,36071,Wakulla County,1999,12,129
5621,14.5,30084,Walton County,1999,12,131
3585,18.2,27371,Washington County,1999,12,133
2951,17.2,29067,Appling County,1999,13,001
1605,21.1,25999,Atkinson County,1999,13,003
1970,19.8,27024,Bacon County,1999,13,005
854,20.9,27549,Baker County,1999,13,007
5909,15.9,32407,Baldwin County,1999,13,009
1851,12.8,36725,Banks County,1999,13,011
