County,Unemployment Rate Percentage,State ID,County ID
"Sawyer County, Wisconsin",9.4,55,113
"Green Lake County, Wisconsin",6.9,55,047
"Price County, Wisconsin",6.7,55,099
"Marquette County, Wisconsin",9.8,55,077
"Marinette County, Wisconsin",9.1,55,075
"Milwaukee County, Wisconsin",10.6,55,079
"Racine County, Wisconsin",9.7,55,101
"Dunn County, Wisconsin",6.8,55,033
"Forest County, Wisconsin",8.2,55,041
"Grant County, Wisconsin",4.5,55,043
"Rusk County, Wisconsin",8.9,55,107
"Sheboygan County, Wisconsin",6.9,55,117
"Menominee County, Wisconsin",19.5,55,078
"Outagamie County, Wisconsin",5.5,55,087
"Buffalo County, Wisconsin",4.4,55,011
"Columbia County, Wisconsin",5.9,55,021
"La Crosse County, Wisconsin",5.7,55,063
"Brown County, Wisconsin",6.9,55,009
"Marathon County, Wisconsin",7.3,55,073
"Oneida County, Wisconsin",7.2,55,085
"Trempealeau County, Wisconsin",5.7,55,121
"Waukesha County, Wisconsin",5.5,55,133
"Dodge County, Wisconsin",7.2,55,027
"Vilas County, Wisconsin",9.4,55,125
"Crawford County, Wisconsin",6.9,55,023
"Manitowoc County, Wisconsin",7.5,55,071
"Sauk County, Wisconsin",6.4,55,111
"Burnett County, Wisconsin",10.9,55,013
"Chippewa County, Wisconsin",7.3,55,017
"Door County, Wisconsin",6.9,55,029
"Fond du Lac County, Wisconsin",7.1,55,039
"Jackson County, Wisconsin",5.9,55,053
"Pepin County, Wisconsin",6.4,55,091
"Ozaukee County, Wisconsin",6.0,55,089
"Richland County, Wisconsin",5.2,55,103
"Rock County, Wisconsin",10.1,55,105
"Waushara County, Wisconsin",9.1,55,137
"Bayfield County, Wisconsin",8.9,55,007
"Lafayette County, Wisconsin",4.1,55,065
"Pierce County, Wisconsin",5.4,55,093
"Wood County, Wisconsin",6.9,55,141
"Calumet County, Wisconsin",5.2,55,015
"Florence County, Wisconsin",5.7,55,037
"Kenosha County, Wisconsin",10.2,55,059
"Lincoln County, Wyoming",5.8,56,023
"Johnson County, Wyoming",2.0,56,019
"Laramie County, Wyoming",5.1,56,021
"Converse County, Wyoming",4.3,56,009
"Teton County, Wyoming",5.3,56,039
"Warren County, Tennessee",9.9,47,177
"Washington County, Tennessee",7.2,47,179
"Weakley County, Tennessee",12.9,47,183
"Benton County, Tennessee",15.2,47,005
"Bledsoe County, Tennessee",14.4,47,007
"Campbell County, Tennessee",12.9,47,013
"Cannon County, Tennessee",11.5,47,015
"Houston County, Tennessee",10.7,47,083
"Guayanilla Municipio, Puerto Rico",27.1,72,059
"Sabana Grande Municipio, Puerto Rico",28.8,72,121
"Guánica Municipio, Puerto Rico",33.0,72,055
"Naguabo Municipio, Puerto Rico",17.9,72,103
"Utuado Municipio, Puerto Rico",30.9,72,141
"Cataño Municipio, Puerto Rico",27.2,72,033
"Guayama Municipio, Puerto Rico",21.4,72,057
"Gurabo Municipio, Puerto Rico",13.1,72,063
"Barceloneta Municipio, Puerto Rico",17.7,72,017
"Guaynabo Municipio, Puerto Rico",15.2,72,061
"Fajardo Municipio, Puerto Rico",19.2,72,053
"Rincón Municipio, Puerto Rico",24.3,72,117
"Yabucoa Municipio, Puerto Rico",23.3,72,151
"Canóvanas Municipio, Puerto Rico",18.0,72,029
"Dorado Municipio, Puerto Rico",15.4,72,051
"Orocovis Municipio, Puerto Rico",29.0,72,107
"Ceiba Municipio, Puerto Rico",12.8,72,037
"Comerío Municipio, Puerto Rico",10.1,72,045
"Lares Municipio, Puerto Rico",25.5,72,081
"San Juan Municipio, Puerto Rico",16.0,72,127
"Maricao Municipio, Puerto Rico",8.4,72,093
"Lincoln County, Maine",6.0,23,015
"Waldo County, Maine",8.3,23,027
"Penobscot County, Maine",7.5,23,019
"Piscataquis County, Maine",8.4,23,021
"Androscoggin County, Maine",8.9,23,001
"Aroostook County, Maine",7.5,23,003
"Washington County, Maine",10.9,23,029
"Cumberland County, Maine",5.9,23,005
"Knox County, Maine",5.3,23,013
"Sagadahoc County, Maine",5.7,23,023
"York County, Maine",7.0,23,031
"Kennebec County, Maine",8.2,23,011
"Franklin County, Maine",8.9,23,007
"Somerset County, Maine",9.1,23,025
"Hancock County, Maine",8.1,23,009
"Worcester County, Maryland",8.8,24,047
"Baltimore city, Maryland",13.7,24,510
"Somerset County, Maryland",7.0,24,039
"Talbot County, Maryland",8.2,24,041
"Harford County, Maryland",7.1,24,025
"Howard County, Maryland",4.9,24,027
"Prince George's County, Maryland",9.2,24,033
"Baltimore County, Maryland",7.3,24,005
"Frederick County, Maryland",6.1,24,021
"Garrett County, Maryland",6.0,24,023
"Kent County, Maryland",6.7,24,029
"Carroll County, Maryland",4.8,24,013
"Queen Anne's County, Maryland",7.0,24,035
"Charles County, Maryland",7.0,24,017
"Washington County, Maryland",8.1,24,043
"Wicomico County, Maryland",10.3,24,045
"Caroline County, Maryland",8.9,24,011
"Suffolk County, Massachusetts",10.3,25,025
"Dukes County, Massachusetts",4.8,25,007
"Middlesex County, Massachusetts",6.8,25,017
"Bristol County, Massachusetts",10.4,25,005
"Hampden County, Massachusetts",10.4,25,013
"Juneau City and Borough, Alaska",5.1,02,110
"Lake and Peninsula Borough, Alaska",8.9,02,164
"Yukon-Koyukuk Census Area, Alaska",22.6,02,290
"Anchorage Municipality, Alaska",7.3,02,020
"Denali Borough, Alaska",2.8,02,068
"Valdez-Cordova Census Area, Alaska",7.4,02,261
"Hoonah-Angoon Census Area, Alaska",12.7,02,105
"Skagway Municipality, Alaska",7.6,02,230
"Prince of Wales-Hyder Census Area, Alaska",11.4,02,198
"Pima County, Arizona",10.1,04,019
"Maricopa County, Arizona",9.0,04,013
"Graham County, Arizona",11.4,04,009
"Santa Cruz County, Arizona",14.0,04,023
"La Paz County, Arizona",8.6,04,012
"Mohave County, Arizona",14.2,04,015
"Coconino County, Arizona",8.4,04,005
"Yavapai County, Arizona",10.2,04,025
"Greenlee County, Arizona",10.8,04,011
"Pinal County, Arizona",11.5,04,021
"Nevada County, Arkansas",14.7,05,099
"Cross County, Arkansas",8.6,05,037
"Dallas County, Arkansas",10.3,05,039
"Columbia County, Arkansas",12.5,05,027
"Saline County, Arkansas",6.3,05,125
"Van Buren County, Arkansas",12.8,05,141
"Izard County, Arkansas",11.2,05,065
"Midland County, Michigan",8.3,26,111
"Ogemaw County, Michigan",16.1,26,129
"Crawford County, Michigan",16.3,26,039
"Gratiot County, Michigan",12.1,26,057
"Lenawee County, Michigan",11.9,26,091
"Haines Borough, Alaska",9.0,02,100
"Bullitt County, Kentucky",9.3,21,029
"Independence County, Arkansas",8.5,05,063
"Lincoln County, Arkansas",11.7,05,079
"Logan County, Arkansas",8.5,05,083
"Grant County, Arkansas",7.6,05,053
"Crittenden County, Arkansas",12.8,05,035
"Franklin County, Arkansas",10.5,05,047
"Faulkner County, Arkansas",7.8,05,045
"Pike County, Arkansas",10.2,05,109
"Jefferson County, Arkansas",13.3,05,069
"Marion County, Arkansas",9.7,05,089
"Montgomery County, Arkansas",7.5,05,097
"Scott County, Arkansas",9.3,05,127
"Searcy County, Arkansas",5.6,05,129
"Sebastian County, Arkansas",6.7,05,131
"Crawford County, Arkansas",7.6,05,033
"Benton County, Arkansas",5.2,05,007
"Chicot County, Arkansas",11.8,05,017
"Hot Spring County, Arkansas",9.7,05,059
"Johnson County, Arkansas",7.2,05,071
"Lee County, Arkansas",18.1,05,077
"Madison County, Arkansas",8.9,05,087
"Fulton County, Arkansas",11.3,05,049
"Howard County, Arkansas",7.9,05,061
"Mississippi County, Arkansas",12.2,05,093
"Prairie County, Arkansas",4.0,05,117
"Union County, Arkansas",8.7,05,139
"Cleveland County, Arkansas",11.8,05,025
"Hempstead County, Arkansas",8.8,05,057
"Sharp County, Arkansas",10.0,05,135
"Washington County, Arkansas",7.3,05,143
"Ashley County, Arkansas",9.8,05,003
"Craighead County, Arkansas",8.7,05,031
"Lafayette County, Arkansas",14.6,05,073
"Perry County, Arkansas",7.3,05,105
"Poinsett County, Arkansas",14.4,05,111
"Sevier County, Arkansas",9.0,05,133
"Calhoun County, Arkansas",7.9,05,013
"Bradley County, Arkansas",7.5,05,011
"Lawrence County, Arkansas",9.2,05,075
"Polk County, Arkansas",6.8,05,113
"Conway County, Arkansas",9.2,05,029
"Newton County, Arkansas",5.7,05,101
"Little River County, Arkansas",7.1,05,081
"Lonoke County, Arkansas",7.8,05,085
"Miller County, Arkansas",8.9,05,091
"St. Francis County, Arkansas",12.8,05,123
"White County, Arkansas",7.3,05,145
"Merced County, California",16.1,06,047
"Mariposa County, California",14.7,06,043
"Yuba County, California",18.1,06,115
"Contra Costa County, California",10.1,06,013
"Lassen County, California",11.2,06,035
"Stanislaus County, California",15.6,06,099
"Sonoma County, California",9.6,06,097
"Tehama County, California",15.1,06,103
"Mono County, California",10.7,06,051
"San Benito County, California",13.1,06,069
"Sacramento County, California",13.0,06,067
"El Dorado County, California",10.9,06,017
"Monterey County, California",11.1,06,053
"Sierra County, California",9.1,06,091
"Cleburne County, Arkansas",10.4,05,023
"Butte County, California",14.4,06,007
"Plumas County, California",17.2,06,063
"San Luis Obispo County, California",8.7,06,079
"Kern County, California",13.1,06,029
"Ventura County, California",9.3,06,111
"Calaveras County, California",11.8,06,009
"San Mateo County, California",7.8,06,081
"Tuolumne County, California",16.2,06,109
"Amador County, California",17.3,06,005
"Phillips County, Colorado",5.5,08,095
"Denver County, Colorado",8.6,08,031
"Kiowa County, Colorado",3.2,08,061
"Baca County, Colorado",2.6,08,009
"Gilpin County, Colorado",5.9,08,047
"Kit Carson County, Colorado",4.5,08,063
"Gunnison County, Colorado",7.1,08,051
"Jefferson County, Colorado",7.6,08,059
"Ouray County, Colorado",10.1,08,091
"Rio Blanco County, Colorado",4.5,08,103
"Weld County, Colorado",7.2,08,123
"Conejos County, Colorado",8.5,08,021
"Costilla County, Colorado",14.5,08,023
"Douglas County, Colorado",5.4,08,035
"Eagle County, Colorado",5.4,08,037
"La Plata County, Colorado",6.2,08,067
"Moffat County, Colorado",7.4,08,081
"Rio Grande County, Colorado",8.3,08,105
"Bent County, Colorado",15.8,08,011
"Crowley County, Colorado",20.1,08,025
"San Juan County, Colorado",12.6,08,111
"Jackson County, Colorado",2.5,08,057
"Logan County, Colorado",10.0,08,075
"Montezuma County, Colorado",11.3,08,083
"Teller County, Colorado",9.3,08,119
"Boulder County, Colorado",6.9,08,013
"Las Animas County, Colorado",8.8,08,071
"Lincoln County, Colorado",5.8,08,073
"Routt County, Colorado",6.2,08,107
"Alamosa County, Colorado",10.1,08,003
"Clear Creek County, Colorado",7.3,08,019
"Fremont County, Colorado",7.5,08,043
"Fulton County, Kentucky",15.6,21,075
"Knott County, Kentucky",8.5,21,119
"Muhlenberg County, Kentucky",7.8,21,177
"Wolfe County, Kentucky",9.8,21,237
"Bell County, Kentucky",13.5,21,013
"Cumberland County, Kentucky",12.2,21,057
"Lee County, Kentucky",10.3,21,129
"Edmonson County, Kentucky",10.2,21,061
"Bracken County, Kentucky",7.4,21,023
"Nelson County, Kentucky",10.6,21,179
"Marion County, Kentucky",7.7,21,155
"Boone County, Kentucky",6.4,21,015
"Knox County, Kentucky",18.1,21,121
"Letcher County, Kentucky",10.4,21,133
"Pike County, Kentucky",8.7,21,195
"Gallatin County, Kentucky",10.6,21,077
"Vernon Parish, Louisiana",7.4,22,115
"Sabine Parish, Louisiana",11.3,22,085
"Franklin County, Florida",10.2,12,037
"Hamilton County, Florida",14.3,12,047
"Liberty County, Florida",22.8,12,077
"Sumter County, Florida",11.7,12,119
"Gadsden County, Florida",13.9,12,039
"Holmes County, Florida",10.8,12,059
"Lee County, Florida",13.2,12,071
"Marion County, Florida",13.4,12,083
"Collier County, Florida",9.9,12,021
"Okeechobee County, Florida",13.7,12,093
"Pasco County, Florida",12.1,12,101
"Highlands County, Florida",14.9,12,055
"Suwannee County, Florida",9.8,12,121
"DeSoto County, Florida",12.8,12,027
"Calhoun County, Florida",11.5,12,013
"Columbia County, Florida",18.9,12,023
"Dixie County, Florida",8.4,12,029
"Putnam County, Florida",13.9,12,107
"Union County, Florida",10.6,12,125
"Manatee County, Florida",11.6,12,081
"Levy County, Florida",13.0,12,075
"Baker County, Florida",10.5,12,003
"Volusia County, Florida",10.2,12,127
"Leon County, Florida",10.3,12,073
"Madison County, Florida",12.3,12,079
"Ford County, Illinois",9.1,17,053
"Jo Daviess County, Illinois",5.8,17,085
"Kendall County, Illinois",7.0,17,093
"Lawrence County, Illinois",5.6,17,101
"Marion County, Illinois",10.9,17,121
"Mason County, Illinois",10.9,17,125
"Iroquois County, Illinois",8.5,17,075
"Clay County, Illinois",11.1,17,025
"Gallatin County, Illinois",8.9,17,059
"Monroe County, Illinois",6.2,17,133
"Peoria County, Illinois",8.4,17,143
"Orange County, California",9.0,06,059
"Sutter County, California",14.8,06,101
"San Joaquin County, California",15.7,06,077
"Archuleta County, Colorado",11.1,08,007
"Huerfano County, Colorado",11.8,08,055
"Chaffee County, Colorado",7.6,08,015
"Garfield County, Colorado",7.8,08,045
"Mineral County, Colorado",5.4,08,079
"Sedgwick County, Colorado",7.7,08,115
"Custer County, Colorado",15.2,08,027
"Adams County, Colorado",9.5,08,001
"Lake County, Colorado",7.1,08,065
"Pitkin County, Colorado",6.8,08,097
"Cheyenne County, Colorado",2.4,08,017
"Dolores County, Colorado",9.1,08,033
"Larimer County, Colorado",7.9,08,069
"San Miguel County, Colorado",5.2,08,113
"Elbert County, Colorado",8.0,08,039
"Yuma County, Colorado",2.9,08,125
"Summit County, Colorado",6.0,08,117
"Delta County, Colorado",10.9,08,029
"Windham County, Connecticut",10.6,09,015
"Middlesex County, Connecticut",6.8,09,007
"Washington County, Florida",12.7,12,133
"Brevard County, Florida",11.8,12,009
"Lake County, Florida",11.3,12,069
"Calhoun County, Illinois",9.1,17,013
"Polk County, Florida",11.9,12,105
"Glades County, Florida",14.5,12,043
"Jackson County, Florida",10.6,12,063
"Seminole County, Florida",9.8,12,117
"Bay County, Florida",9.5,12,005
"Gulf County, Florida",13.2,12,045
"Osceola County, Florida",12.4,12,097
"Walton County, Florida",10.0,12,131
"Jefferson County, Florida",14.2,12,065
"Hardee County, Florida",13.7,12,049
"Orange County, Florida",11.2,12,095
"Gilchrist County, Florida",16.7,12,041
"Alachua County, Florida",7.9,12,001
"Charlotte County, Florida",13.7,12,015
"Martin County, Florida",12.5,12,085
"Sarasota County, Florida",11.6,12,115
"Citrus County, Florida",15.7,12,017
"Santa Rosa County, Florida",10.1,12,113
"Broward County, Florida",11.4,12,011
"Monroe County, Florida",7.2,12,087
"Union County, Georgia",14.3,13,291
"Putnam County, Indiana",8.5,18,133
"Union County, Indiana",9.1,18,161
"Washington County, Indiana",10.5,18,175
"Daviess County, Indiana",4.5,18,027
"Dearborn County, Indiana",8.2,18,029
"Henry County, Indiana",12.4,18,065
"Knox County, Indiana",7.1,18,083
"Lawrence County, Indiana",9.8,18,093
"Madison County, Indiana",11.4,18,095
"Perry County, Indiana",7.4,18,123
"Pike County, Indiana",6.7,18,125
"Pulaski County, Indiana",9.6,18,131
"Steuben County, Indiana",10.6,18,151
"Warren County, Indiana",6.6,18,171
"Wells County, Indiana",8.3,18,179
"Decatur County, Indiana",9.5,18,031
"Delaware County, Indiana",13.2,18,035
"Jefferson County, Indiana",9.4,18,077
"Jennings County, Indiana",13.0,18,079
"Miami County, Indiana",13.5,18,103
"Morgan County, Indiana",9.2,18,109
"Newton County, Indiana",9.6,18,111
"St. Joseph County, Indiana",11.1,18,141
"Kosciusko County, Indiana",10.1,18,085
"Switzerland County, Indiana",10.9,18,155
"Vanderburgh County, Indiana",6.4,18,163
"Carroll County, Indiana",9.2,18,015
"Monroe County, Indiana",7.6,18,105
"Fountain County, Indiana",10.0,18,045
"Starke County, Indiana",13.3,18,149
"Crawford County, Indiana",10.8,18,025
"Greene County, Indiana",9.6,18,055
"Marion County, Indiana",11.2,18,097
"Benton County, Iowa",4.9,19,011
"Dubuque County, Iowa",4.9,19,061
"Fremont County, Iowa",4.5,19,071
"Pocahontas County, Iowa",5.1,19,151
"Taylor County, Iowa",5.1,19,173
"Van Buren County, Iowa",9.1,19,177
"Ringgold County, Iowa",5.6,19,159
"Adams County, Iowa",4.3,19,003
"Audubon County, Iowa",2.6,19,009
"Clarke County, Iowa",4.4,19,039
"Davis County, Iowa",6.9,19,051
"Ida County, Iowa",4.3,19,093
"Johnson County, Iowa",4.3,19,103
"Monroe County, Iowa",6.3,19,135
"Wapello County, Iowa",9.0,19,179
"Sioux County, Iowa",2.6,19,167
"Calhoun County, Iowa",3.8,19,025
"Carroll County, Iowa",2.7,19,027
"Cerro Gordo County, Iowa",5.8,19,033
"Greene County, Iowa",5.5,19,073
"Hardin County, Iowa",6.0,19,083
"Lucas County, Iowa",10.7,19,117
"Lyon County, Iowa",3.6,19,119
"Cassia County, Idaho",8.3,16,031
"Lincoln County, Idaho",8.0,16,063
"Franklin County, Idaho",6.6,16,041
"Canyon County, Idaho",12.0,16,027
"Nemaha County, Kansas",1.8,20,131
"Wyandotte County, Kansas",13.0,20,209
"Cherokee County, Kansas",5.7,20,021
"Clay County, Kansas",1.7,20,027
"Lincoln County, Kansas",5.5,20,105
"Sumner County, Kansas",6.7,20,191
"Trego County, Kansas",1.2,20,195
"Wilson County, Kansas",7.7,20,205
"Mitchell County, Kansas",1.6,20,123
"Ness County, Kansas",2.1,20,135
"Atchison County, Kansas",8.2,20,005
"Bourbon County, Kansas",5.5,20,011
"Hamilton County, Kansas",2.9,20,075
"Leavenworth County, Kansas",8.1,20,103
"Shawnee County, Kansas",7.3,20,177
"Wichita County, Kansas",4.0,20,203
"Chautauqua County, Kansas",5.7,20,019
"Norton County, Kansas",1.4,20,137
"Reno County, Kansas",5.8,20,155
"Cloud County, Kansas",5.8,20,029
"Edwards County, Kansas",4.0,20,047
"Haskell County, Kansas",4.2,20,081
"Rush County, Kansas",6.8,20,165
"Scott County, Kansas",1.8,20,171
"Neosho County, Kansas",9.8,20,133
"Ottawa County, Kansas",5.4,20,143
"Phillips County, Kansas",4.0,20,147
"Barber County, Kansas",1.8,20,007
"Decatur County, Kansas",4.1,20,039
"Jefferson County, Kansas",5.6,20,087
"Greenup County, Kentucky",10.3,21,089
"Fleming County, Kentucky",9.1,21,069
"Carter County, Kentucky",9.7,21,043
"Elliott County, Kentucky",14.7,21,063
"Jefferson County, Kentucky",10.0,21,111
"Larue County, Kentucky",10.2,21,123
"Mason County, Kentucky",7.9,21,161
"Kingman County, Kansas",4.3,20,095
"Valley County, Montana",3.2,30,105
"Cascade County, Montana",6.1,30,013
"Fergus County, Montana",4.8,30,027
"Garfield County, Montana",0.2,30,033
"Mineral County, Montana",10.1,30,061
"Petroleum County, Montana",2.2,30,069
"Powell County, Montana",3.7,30,077
"Sanders County, Montana",11.1,30,089
"Wibaux County, Montana",0.4,30,109
"Gallatin County, Montana",6.4,30,031
"Meagher County, Montana",3.7,30,059
"Carbon County, Montana",3.4,30,009
"Beaverhead County, Montana",4.8,30,001
"Flathead County, Montana",8.7,30,029
"Musselshell County, Montana",4.9,30,065
"Harlan County, Nebraska",2.2,31,083
"York County, Nebraska",1.9,31,185
"Buffalo County, Nebraska",3.9,31,019
"Colfax County, Nebraska",7.9,31,037
"Hitchcock County, Nebraska",3.5,31,087
"Platte County, Nebraska",5.3,31,141
"Polk County, Nebraska",3.5,31,143
"Box Butte County, Nebraska",4.5,31,013
"Brown County, Nebraska",1.9,31,017
"Sheridan County, Nebraska",4.3,31,161
"Lancaster County, Nebraska",6.1,31,109
"Nuckolls County, Nebraska",3.3,31,129
"Banner County, Nebraska",3.6,31,007
"Frontier County, Nebraska",3.8,31,063
"Douglas County, Nebraska",6.8,31,055
"Richardson County, Nebraska",7.0,31,147
"Holt County, Nebraska",1.2,31,089
"Furnas County, Nebraska",4.7,31,065
"Saline County, Nebraska",7.0,31,151
"Thurston County, Nebraska",14.9,31,173
"Washington County, Nebraska",2.6,31,177
"Cherry County, Nebraska",1.1,31,031
"Dodge County, Nebraska",6.4,31,053
"Garden County, Nebraska",6.0,31,069
"Morrill County, Nebraska",6.6,31,123
"Nemaha County, Nebraska",7.6,31,127
"Thomas County, Nebraska",1.7,31,171
"Dakota County, Nebraska",5.2,31,043
"Antelope County, Nebraska",2.8,31,003
"Chase County, Nebraska",4.1,31,029
"Ravalli County, Montana",8.5,30,081
"Clay County, Nebraska",4.2,31,035
"Custer County, Nebraska",3.2,31,041
"Franklin County, Nebraska",3.9,31,061
"Hamilton County, Nebraska",3.3,31,081
"Jefferson County, Nebraska",7.0,31,095
"Keith County, Nebraska",3.5,31,101
"Loup County, Nebraska",0.0,31,115
"Perkins County, Nebraska",2.8,31,135
"Saunders County, Nebraska",3.2,31,155
"Scotts Bluff County, Nebraska",6.5,31,157
"Keya Paha County, Nebraska",0.0,31,103
"Kimball County, Nebraska",5.3,31,105
"Lincoln County, Nebraska",5.8,31,111
"Maury County, Tennessee",8.7,47,119
"Polk County, Texas",12.5,48,373
"Refugio County, Texas",6.9,48,391
"Van Zandt County, Texas",7.2,48,467
"Caldwell County, Texas",10.8,48,055
"Wilbarger County, Texas",4.6,48,487
"Martin County, Texas",6.3,48,317
"Reagan County, Texas",1.2,48,383
"Yoakum County, Texas",9.5,48,501
"Hale County, Texas",7.1,48,189
"Shelby County, Texas",8.1,48,419
"Red River County, Texas",9.0,48,387
"Runnels County, Texas",2.4,48,399
"Sutton County, Texas",1.5,48,435
"Tom Green County, Texas",7.1,48,451
"Victoria County, Texas",7.4,48,469
"Wharton County, Texas",7.1,48,481
"Wichita County, Texas",6.1,48,485
"Borden County, Texas",3.5,48,033
"Marion County, Texas",8.6,48,315
"Maverick County, Texas",10.8,48,323
"Grayson County, Texas",9.0,48,181
"Live Oak County, Texas",4.7,48,297
"Palo Pinto County, Texas",7.5,48,363
"Karnes County, Texas",5.7,48,255
"DeWitt County, Texas",5.3,48,123
"Callahan County, Texas",6.6,48,059
"Cass County, Texas",11.1,48,067
"Gregg County, Texas",7.4,48,183
"Madison County, Texas",6.3,48,313
"Lubbock County, Texas",6.5,48,303
"Kaufman County, Texas",9.0,48,257
"Kendall County, Texas",4.0,48,259
"Floyd County, Texas",4.0,48,153
"Bailey County, Texas",10.5,48,017
"Chambers County, Texas",6.9,48,071
"Bell County, Texas",8.7,48,027
"Cameron County, Texas",9.3,48,061
"Deaf Smith County, Texas",5.7,48,117
"El Paso County, Texas",8.2,48,141
"La Salle County, Texas",9.4,48,283
"Terrell County, Texas",0.0,48,443
"Tyler County, Texas",11.3,48,457
"Wheeler County, Texas",4.6,48,483
"Archer County, Texas",2.8,48,009
"Brewster County, Texas",2.3,48,043
"Hidalgo County, Texas",10.6,48,215
"Smith County, Texas",7.8,48,423
"Crockett County, Texas",7.4,48,105
"Haskell County, Texas",8.3,48,207
"Howard County, Texas",7.0,48,227
"Mills County, Texas",7.6,48,333
"Montague County, Texas",6.7,48,337
"Panola County, Texas",6.7,48,365
"Sabine County, Texas",12.2,48,403
"Sherman County, Texas",6.8,48,421
"Swisher County, Texas",10.7,48,437
"Hunt County, Texas",11.8,48,231
"Camp County, Texas",9.2,48,063
"Hansford County, Texas",2.6,48,195
"Essex County, Massachusetts",8.3,25,009
"Franklin County, Massachusetts",8.0,25,011
"Worcester County, Massachusetts",8.7,25,027
"Hampshire County, Massachusetts",7.9,25,015
"Chippewa County, Michigan",14.2,26,033
"Allegan County, Michigan",8.7,26,005
"Oakland County, Michigan",10.2,26,125
"Alger County, Michigan",13.4,26,003
"Muskegon County, Michigan",15.8,26,121
"Leelanau County, Michigan",8.2,26,089
"Lapeer County, Michigan",14.1,26,087
"Sanilac County, Michigan",15.2,26,151
"Isabella County, Michigan",14.0,26,073
"Ontonagon County, Michigan",13.5,26,131
"Tuscola County, Michigan",14.2,26,157
"Alcona County, Michigan",14.6,26,001
"Ionia County, Michigan",12.2,26,067
"Kalkaska County, Michigan",15.5,26,079
"Berrien County, Michigan",11.5,26,021
"Oscoda County, Michigan",16.5,26,135
"Wexford County, Michigan",15.0,26,165
"Clinton County, Michigan",7.6,26,037
"Dickinson County, Michigan",9.4,26,043
"Huron County, Michigan",9.6,26,063
"Ingham County, Michigan",10.1,26,065
"Jefferson Davis Parish, Louisiana",8.8,22,053
"West Feliciana Parish, Louisiana",8.2,22,125
"Bienville Parish, Louisiana",9.9,22,013
"Cameron Parish, Louisiana",5.7,22,023
"Plaquemines Parish, Louisiana",5.8,22,075
"Washington Parish, Louisiana",15.9,22,117
"Acadia Parish, Louisiana",8.6,22,001
"St. Tammany Parish, Louisiana",7.0,22,103
"Caddo Parish, Louisiana",8.6,22,017
"Ascension Parish, Louisiana",6.2,22,005
"Iberia Parish, Louisiana",8.5,22,045
"St. Helena Parish, Louisiana",12.5,22,091
"De Soto Parish, Louisiana",9.2,22,031
"Livingston Parish, Louisiana",6.6,22,063
"Natchitoches Parish, Louisiana",9.4,22,069
"Catahoula Parish, Louisiana",11.0,22,025
"Franklin Parish, Louisiana",13.2,22,041
"Jackson Parish, Louisiana",6.6,22,049
"St. Charles Parish, Louisiana",7.0,22,089
"Tensas Parish, Louisiana",8.6,22,107
"Oxford County, Maine",10.9,23,017
"Banks County, Georgia",10.4,13,011
"Bulloch County, Georgia",8.5,13,031
"Clarke County, Georgia",7.7,13,059
