"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
3864,25.1,32427,Jackson County,2014,05,067
18042,26.8,35927,Jefferson County,2014,05,069
4991,19.7,34923,Johnson County,2014,05,071
1916,27.5,32225,Lafayette County,2014,05,073
3742,23.0,34916,Lawrence County,2014,05,075
3181,39.3,28006,Lee County,2014,05,077
2958,29.0,37644,Lincoln County,2014,05,079
2256,18.2,37691,Little River County,2014,05,081
4532,21.1,36391,Logan County,2014,05,083
8704,12.3,54459,Lonoke County,2014,05,085
2803,18.0,39158,Madison County,2014,05,087
3292,20.3,33181,Marion County,2014,05,089
8756,20.8,40877,Miller County,2014,05,091
11744,27.1,33577,Mississippi County,2014,05,093
2103,28.1,30682,Monroe County,2014,05,095
1801,20.1,34597,Montgomery County,2014,05,097
2147,25.1,30935,Nevada County,2014,05,099
1574,20.1,35895,Newton County,2014,05,101
5617,23.0,34971,Ouachita County,2014,05,103
1751,17.3,40556,Perry County,2014,05,105
6950,35.3,28171,Phillips County,2014,05,107
2161,20.0,36893,Pike County,2014,05,109
5239,21.9,35851,Poinsett County,2014,05,111
4399,22.0,33127,Polk County,2014,05,113
10868,18.3,39909,Pope County,2014,05,115
1526,18.7,39896,Prairie County,2014,05,117
61892,16.1,45698,Pulaski County,2014,05,119
3141,18.3,37761,Randolph County,2014,05,121
7607,33.4,30489,St. Francis County,2014,05,123
9909,8.7,55915,Saline County,2014,05,125
2501,23.7,33202,Scott County,2014,05,127
1828,23.3,31765,Searcy County,2014,05,129
27549,22.1,39907,Sebastian County,2014,05,131
3514,20.4,37014,Sevier County,2014,05,133
3603,21.6,32101,Sharp County,2014,05,135
3010,24.4,30010,Stone County,2014,05,137
9184,23.1,40841,Union County,2014,05,139
3647,22.0,32975,Van Buren County,2014,05,141
41097,19.3,45589,Washington County,2014,05,143
14506,19.4,42044,White County,2014,05,145
1707,25.1,29969,Woodruff County,2014,05,147
3749,17.4,37080,Yell County,2014,05,149
197984,12.5,76996,Alameda County,2014,06,001
211,19.0,53003,Alpine County,2014,06,003
4313,12.9,54610,Amador County,2014,06,005
48151,21.9,42302,Butte County,2014,06,007
6057,13.7,53321,Calaveras County,2014,06,009
3030,14.3,48006,Colusa County,2014,06,011
115466,10.5,80338,Contra Costa County,2014,06,013
5388,22.4,41419,Del Norte County,2014,06,015
20715,11.4,70235,El Dorado County,2014,06,017
261387,27.5,43338,Fresno County,2014,06,019
4723,17.1,43755,Glenn County,2014,06,021
27609,21.0,40581,Humboldt County,2014,06,023
40162,23.6,38737,Imperial County,2014,06,025
2533,14.0,49267,Inyo County,2014,06,027
206604,24.5,47451,Kern County,2014,06,029
33174,24.9,44490,Kings County,2014,06,031
15387,24.3,36333,Lake County,2014,06,033
4473,19.4,49995,Lassen County,2014,06,035
1863025,18.7,55686,Los Angeles County,2014,06,037
32542,22.3,43171,Madera County,2014,06,039
22272,8.8,94549,Marin County,2014,06,041
2830,16.2,47781,Mariposa County,2014,06,043
16256,18.8,42840,Mendocino County,2014,06,045
64585,24.8,43818,Merced County,2014,06,047
1770,20.2,39172,Modoc County,2014,06,049
1558,11.3,59181,Mono County,2014,06,051
70259,17.0,57428,Monterey County,2014,06,053
12317,9.0,71063,Napa County,2014,06,055
11193,11.4,57118,Nevada County,2014,06,057
400252,12.9,76061,Orange County,2014,06,059
30490,8.3,75689,Placer County,2014,06,061
2556,14.0,47964,Plumas County,2014,06,063
392706,17.1,56877,Riverside County,2014,06,065
264955,18.1,55803,Sacramento County,2014,06,067
8162,14.1,68166,San Benito County,2014,06,069
422405,20.4,51951,San Bernardino County,2014,06,071
467248,14.7,66034,San Diego County,2014,06,073
101313,12.1,83788,San Francisco County,2014,06,075
145167,20.7,51527,San Joaquin County,2014,06,077
38048,14.5,61775,San Luis Obispo County,2014,06,079
56580,7.5,100806,San Mateo County,2014,06,081
73600,17.4,62116,Santa Barbara County,2014,06,083
159553,8.5,97219,Santa Clara County,2014,06,085
42076,16.1,64257,Santa Cruz County,2014,06,087
26016,14.7,43661,Shasta County,2014,06,089
409,13.8,47293,Sierra County,2014,06,091
9076,21.1,38641,Siskiyou County,2014,06,093
51638,12.3,67106,Solano County,2014,06,095
55742,11.3,66949,Sonoma County,2014,06,097
95456,18.1,50917,Stanislaus County,2014,06,099
14485,15.2,51827,Sutter County,2014,06,101
11358,18.2,40782,Tehama County,2014,06,103
2577,19.9,34961,Trinity County,2014,06,105
127305,28.1,42360,Tulare County,2014,06,107
7177,14.3,49476,Tuolumne County,2014,06,109
95912,11.5,74967,Ventura County,2014,06,111
39493,19.5,54509,Yolo County,2014,06,113
15693,21.6,41403,Yuba County,2014,06,115
61384,12.9,59316,Adams County,2014,08,001
3385,22.5,38140,Alamosa County,2014,08,003
68849,11.2,65359,Arapahoe County,2014,08,005
1782,14.7,44508,Archuleta County,2014,08,007
711,20.0,36294,Baca County,2014,08,009
1278,32.3,35424,Bent County,2014,08,011
40299,13.3,71546,Boulder County,2014,08,013
2464,4.0,85885,Broomfield County,2014,08,014
2114,12.4,48840,Chaffee County,2014,08,015
243,13.4,52273,Cheyenne County,2014,08,017
769,8.5,69115,Clear Creek County,2014,08,019
1888,22.9,33998,Conejos County,2014,08,021
1015,28.5,27882,Costilla County,2014,08,023
1244,40.5,32570,Crowley County,2014,08,025
624,14.9,48368,Custer County,2014,08,027
4574,15.6,45283,Delta County,2014,08,029
103412,15.9,54872,Denver County,2014,08,031
304,15.4,44235,Dolores County,2014,08,033
11740,3.7,107250,Douglas County,2014,08,035
4116,7.8,76661,Eagle County,2014,08,037
1408,5.9,83603,Elbert County,2014,08,039
78363,12.2,59286,El Paso County,2014,08,041
7282,19.1,41385,Fremont County,2014,08,043
5777,10.2,62529,Garfield County,2014,08,045
459,7.9,64752,Gilpin County,2014,08,047
1511,10.4,59379,Grand County,2014,08,049
2216,14.9,48940,Gunnison County,2014,08,051
78,10.1,51241,Hinsdale County,2014,08,053
1385,22.0,32750,Huerfano County,2014,08,055
232,16.6,45073,Jackson County,2014,08,057
45482,8.3,70687,Jefferson County,2014,08,059
187,13.5,42310,Kiowa County,2014,08,061
1080,14.9,46394,Kit Carson County,2014,08,063
1158,16.0,46765,Lake County,2014,08,065
5549,10.7,60658,La Plata County,2014,08,067
40447,12.8,57659,Larimer County,2014,08,069
2314,17.4,39625,Las Animas County,2014,08,071
814,18.3,41248,Lincoln County,2014,08,073
3296,17.7,45439,Logan County,2014,08,075
22155,15.4,50106,Mesa County,2014,08,077
62,8.9,51257,Mineral County,2014,08,079
1439,11.2,56193,Moffat County,2014,08,081
4157,16.3,44163,Montezuma County,2014,08,083
6257,15.5,46336,Montrose County,2014,08,085
3718,13.4,47631,Morgan County,2014,08,087
4686,26.0,33043,Otero County,2014,08,089
444,9.6,57242,Ouray County,2014,08,091
1525,9.4,58487,Park County,2014,08,093
494,11.5,47006,Phillips County,2014,08,095
1228,7.0,73274,Pitkin County,2014,08,097
2444,20.9,39184,Prowers County,2014,08,099
29845,19.0,41382,Pueblo County,2014,08,101
700,10.9,63184,Rio Blanco County,2014,08,103
2087,18.3,40593,Rio Grande County,2014,08,105
1997,8.4,66846,Routt County,2014,08,107
1842,29.9,31227,Saguache County,2014,08,109
111,15.5,40006,San Juan County,2014,08,111
774,9.9,59603,San Miguel County,2014,08,113
323,13.9,44562,Sedgwick County,2014,08,115
2831,9.7,68352,Summit County,2014,08,117
2202,9.5,62380,Teller County,2014,08,119
524,11.4,45784,Washington County,2014,08,121
28515,10.5,61501,Weld County,2014,08,123
1394,14.0,46838,Yuma County,2014,08,125
83132,9.0,85336,Fairfield County,2014,09,001
106078,12.2,65809,Hartford County,2014,09,003
14015,7.7,73413,Litchfield County,2014,09,005
12636,7.9,76365,Middlesex County,2014,09,007
108729,13.0,60387,New Haven County,2014,09,009
28868,11.1,65813,New London County,2014,09,011
10253,7.5,78653,Tolland County,2014,09,013
11570,10.3,57547,Windham County,2014,09,015
23484,14.1,54271,Kent County,2014,10,001
65642,12.3,64632,New Castle County,2014,10,003
28907,13.9,53316,Sussex County,2014,10,005
114790,18.4,69992,District of Columbia,2014,11,001
52756,21.6,44325,Alachua County,2014,12,001
4826,19.6,47121,Baker County,2014,12,003
27165,15.6,44800,Bay County,2014,12,005
5287,22.6,39980,Bradford County,2014,12,007
79657,14.5,47973,Brevard County,2014,12,009
268418,14.5,51485,Broward County,2014,12,011
2800,22.3,35256,Calhoun County,2014,12,013
19704,11.9,43242,Charlotte County,2014,12,015
27449,20.1,36383,Citrus County,2014,12,017
21658,10.9,58539,Clay County,2014,12,019
49211,14.3,58403,Collier County,2014,12,021
13604,21.7,38484,Columbia County,2014,12,023
9434,29.7,36945,DeSoto County,2014,12,027
3911,27.1,32121,Dixie County,2014,12,029
159748,18.2,46013,Duval County,2014,12,031
44320,15.3,46139,Escambia County,2014,12,033
11775,11.6,51556,Flagler County,2014,12,035
2507,25.3,36788,Franklin County,2014,12,037
11119,25.6,35849,Gadsden County,2014,12,039
3139,19.8,40788,Gilchrist County,2014,12,041
2559,21.1,38783,Glades County,2014,12,043
2836,23.1,38419,Gulf County,2014,12,045
3653,31.7,31734,Hamilton County,2014,12,047
7642,29.9,35371,Hardee County,2014,12,049
9581,25.3,38494,Hendry County,2014,12,051
26629,15.3,40094,Hernando County,2014,12,053
18898,19.5,35787,Highlands County,2014,12,055
217968,16.8,50758,Hillsborough County,2014,12,057
4743,26.7,35651,Holmes County,2014,12,059
21098,14.7,47548,Indian River County,2014,12,061
9787,24.3,36876,Jackson County,2014,12,063
2285,18.0,40205,Jefferson County,2014,12,065
1791,25.6,38071,Lafayette County,2014,12,067
42954,13.8,46895,Lake County,2014,12,069
107493,16.0,49147,Lee County,2014,12,071
62734,23.3,45463,Leon County,2014,12,073
8323,21.2,37433,Levy County,2014,12,075
1544,24.7,38473,Liberty County,2014,12,077
4567,27.7,33017,Madison County,2014,12,079
49017,14.1,51673,Manatee County,2014,12,081
58576,17.8,39860,Marion County,2014,12,083
18091,12.1,55472,Martin County,2014,12,085
535148,20.4,42754,Miami-Dade County,2014,12,086
10626,14.0,57411,Monroe County,2014,12,087
8859,11.7,56728,Nassau County,2014,12,089
23680,12.4,55952,Okaloosa County,2014,12,091
9472,25.9,37065,Okeechobee County,2014,12,093
222654,18.2,47069,Orange County,2014,12,095
59222,19.3,42945,Osceola County,2014,12,097
204862,14.9,52225,Palm Beach County,2014,12,099
70125,14.7,45219,Pasco County,2014,12,101
139881,15.2,45162,Pinellas County,2014,12,103
112539,18.1,42768,Polk County,2014,12,105
20167,28.5,32054,Putnam County,2014,12,107
17572,8.2,66560,St. Johns County,2014,12,109
49752,17.3,42722,St. Lucie County,2014,12,111
17564,11.2,58587,Santa Rosa County,2014,12,113
42343,10.8,52109,Sarasota County,2014,12,115
51782,11.8,56443,Seminole County,2014,12,117
11528,10.9,51907,Sumter County,2014,12,119
9559,23.7,38177,Suwannee County,2014,12,121
4475,23.4,36374,Taylor County,2014,12,123
2515,24.3,40207,Union County,2014,12,125
87670,17.7,40881,Volusia County,2014,12,127
4185,15.1,51642,Wakulla County,2014,12,129
9357,15.8,46867,Walton County,2014,12,131
4348,20.0,36482,Washington County,2014,12,133
4495,24.9,36642,Appling County,2014,13,001
2163,26.5,31740,Atkinson County,2014,13,003
2837,25.9,34201,Bacon County,2014,13,005
886,27.3,43115,Baker County,2014,13,007
11809,29.5,37008,Baldwin County,2014,13,009
3077,16.9,46018,Banks County,2014,13,011
9440,13.0,49698,Barrow County,2014,13,013
14398,14.3,51440,Bartow County,2014,13,015
4881,28.5,31081,Ben Hill County,2014,13,017
4923,26.7,35078,Berrien County,2014,13,019
41742,28.2,36014,Bibb County,2014,13,021
2668,23.2,40454,Bleckley County,2014,13,023
3973,21.7,36865,Brantley County,2014,13,025
4410,28.8,32903,Brooks County,2014,13,027
4012,11.9,66556,Bryan County,2014,13,029
20890,31.4,36315,Bulloch County,2014,13,031
6968,31.1,35055,Burke County,2014,13,033
4474,21.3,41505,Butts County,2014,13,035
1838,38.5,30760,Calhoun County,2014,13,037
5980,12.0,51793,Camden County,2014,13,039
3069,29.1,31829,Candler County,2014,13,043
24983,22.9,43442,Carroll County,2014,13,045
8217,12.6,50728,Catoosa County,2014,13,047
2946,29.5,34312,Charlton County,2014,13,049
48234,17.9,50154,Chatham County,2014,13,051
1606,18.8,45933,Chattahoochee County,2014,13,053
4944,21.1,34830,Chattooga County,2014,13,055
21331,9.3,71168,Cherokee County,2014,13,057
41889,37.8,31487,Clarke County,2014,13,059
1132,37.3,27512,Clay County,2014,13,061
60123,22.9,42985,Clayton County,2014,13,063
1919,28.5,31577,Clinch County,2014,13,065
93604,13.0,66970,Cobb County,2014,13,067
11140,28.1,33125,Coffee County,2014,13,069
11982,26.5,33509,Colquitt County,2014,13,071
13098,9.5,68067,Columbia County,2014,13,073
4438,26.1,32408,Cook County,2014,13,075
16804,12.5,60809,Coweta County,2014,13,077
2437,19.9,43111,Crawford County,2014,13,079
7327,32.5,31176,Crisp County,2014,13,081
2519,16.4,42953,Dade County,2014,13,083
2671,11.8,57491,Dawson County,2014,13,085
7244,27.7,33968,Decatur County,2014,13,087
144818,20.4,50597,DeKalb County,2014,13,089
4952,25.9,32293,Dodge County,2014,13,091
3731,30.4,31103,Dooly County,2014,13,093
28119,31.7,32150,Dougherty County,2014,13,095
19423,14.2,54581,Douglas County,2014,13,097
3089,29.9,34906,Early County,2014,13,099
1078,27.1,34444,Echols County,2014,13,101
6031,11.0,61195,Effingham County,2014,13,103
4101,21.4,35351,Elbert County,2014,13,105
7134,32.7,30119,Emanuel County,2014,13,107
2792,26.6,33293,Evans County,2014,13,109
4612,19.6,37813,Fannin County,2014,13,111
7479,6.9,79069,Fayette County,2014,13,113
19408,21.1,41814,Floyd County,2014,13,115
12863,6.3,86413,Forsyth County,2014,13,117
5227,24.4,38055,Franklin County,2014,13,119
168027,17.4,55516,Fulton County,2014,13,121
5623,19.7,40010,Gilmer County,2014,13,123
574,19.4,39643,Glascock County,2014,13,125
15666,19.3,46737,Glynn County,2014,13,127
9800,17.8,43880,Gordon County,2014,13,129
6583,26.2,35237,Grady County,2014,13,131
3984,24.4,42823,Greene County,2014,13,133
116888,13.4,59858,Gwinnett County,2014,13,135
6320,15.3,40994,Habersham County,2014,13,137
31582,16.8,52238,Hall County,2014,13,139
2585,35.3,26309,Hancock County,2014,13,141
5300,18.8,40387,Haralson County,2014,13,143
3071,9.5,66249,Harris County,2014,13,145
5284,21.4,38564,Hart County,2014,13,147
2174,19.0,41348,Heard County,2014,13,149
29088,13.7,60388,Henry County,2014,13,151
25310,17.2,53027,Houston County,2014,13,153
2133,25.3,35955,Irwin County,2014,13,155
8283,13.5,51931,Jackson County,2014,13,157
2424,18.2,41818,Jasper County,2014,13,159
3635,24.8,35235,Jeff Davis County,2014,13,161
4154,26.4,30835,Jefferson County,2014,13,163
2727,34.6,30678,Jenkins County,2014,13,165
2418,30.4,29818,Johnson County,2014,13,167
4119,14.5,51749,Jones County,2014,13,169
3605,21.3,40339,Lamar County,2014,13,171
2417,23.9,37113,Lanier County,2014,13,173
11903,25.4,35807,Laurens County,2014,13,175
3331,11.8,64533,Lee County,2014,13,177
10742,17.2,41682,Liberty County,2014,13,179
1354,17.9,39484,Lincoln County,2014,13,181
3666,21.9,43193,Long County,2014,13,183
26225,24.5,38887,Lowndes County,2014,13,185
5297,18.6,44653,Lumpkin County,2014,13,187
5817,27.6,37413,McDuffie County,2014,13,189
3290,23.3,37603,McIntosh County,2014,13,191
4054,34.1,29430,Macon County,2014,13,193
5534,19.7,45557,Madison County,2014,13,195
2255,25.9,36055,Marion County,2014,13,197
4931,23.6,37243,Meriwether County,2014,13,199
1460,25.1,35276,Miller County,2014,13,201
6693,32.6,32711,Mitchell County,2014,13,205
3815,14.8,53542,Monroe County,2014,13,207
1860,22.4,36436,Montgomery County,2014,13,209
2673,15.0,50295,Morgan County,2014,13,211
7283,18.7,40976,Murray County,2014,13,213
42237,21.9,41783,Muscogee County,2014,13,215
19738,19.4,48058,Newton County,2014,13,217
2755,7.9,80631,Oconee County,2014,13,219
2291,15.8,46840,Oglethorpe County,2014,13,221
15777,10.7,63964,Paulding County,2014,13,223
5589,21.7,40550,Peach County,2014,13,225
3655,12.3,51047,Pickens County,2014,13,227
3540,18.9,40526,Pierce County,2014,13,229
2405,13.7,50395,Pike County,2014,13,231
8351,20.6,38847,Polk County,2014,13,233
2453,23.9,36128,Pulaski County,2014,13,235
3967,18.9,42125,Putnam County,2014,13,237
682,29.5,29477,Quitman County,2014,13,239
3287,20.6,38449,Rabun County,2014,13,241
2496,36.3,25807,Randolph County,2014,13,243
49562,26.0,36012,Richmond County,2014,13,245
14983,17.3,48287,Rockdale County,2014,13,247
1035,20.1,39601,Schley County,2014,13,249
3584,26.2,34012,Screven County,2014,13,251
2258,26.4,37672,Seminole County,2014,13,253
17205,27.4,35555,Spalding County,2014,13,255
5184,20.9,36870,Stephens County,2014,13,257
1664,39.4,27635,Stewart County,2014,13,259
9996,33.9,34017,Sumter County,2014,13,261
1513,23.8,33370,Talbot County,2014,13,263
545,32.3,28716,Taliaferro County,2014,13,265
5833,28.2,34010,Tattnall County,2014,13,267
2114,25.4,32815,Taylor County,2014,13,269
4274,33.7,29244,Telfair County,2014,13,271
2632,29.8,34604,Terrell County,2014,13,273
10827,24.5,36973,Thomas County,2014,13,275
11178,28.6,36303,Tift County,2014,13,277
6586,24.5,34008,Toombs County,2014,13,279
1817,18.1,39453,Towns County,2014,13,281
1752,27.1,32536,Treutlen County,2014,13,283
13099,19.5,41141,Troup County,2014,13,285
2472,31.7,32171,Turner County,2014,13,287
2309,28.1,36886,Twiggs County,2014,13,289
3260,15.1,40667,Union County,2014,13,291
6661,25.9,34867,Upson County,2014,13,293
13348,20.0,39078,Walker County,2014,13,295
13499,15.6,52082,Walton County,2014,13,297
9595,28.8,34288,Ware County,2014,13,299
1573,28.9,31623,Warren County,2014,13,301
5734,30.2,36137,Washington County,2014,13,303
7032,25.5,41093,Wayne County,2014,13,305
603,22.8,33893,Webster County,2014,13,307
2103,38.9,30264,Wheeler County,2014,13,309
4606,16.9,42126,White County,2014,13,311
21240,20.7,43731,Whitfield County,2014,13,313
2113,30.7,32722,Wilcox County,2014,13,315
2617,26.7,32042,Wilkes County,2014,13,317
2130,23.2,34512,Wilkinson County,2014,13,319
4692,22.6,40382,Worth County,2014,13,321
34598,18.1,51887,Hawaii County,2014,15,001
93994,9.8,73985,Honolulu County,2014,15,003
,,,Kalawao County,2014,15,005
8570,12.3,58883,Kauai County,2014,15,007
21103,13.1,64916,Maui County,2014,15,009
48083,11.6,57908,Ada County,2014,16,001
569,14.9,40777,Adams County,2014,16,003
14116,17.4,44324,Bannock County,2014,16,005
795,13.4,45504,Bear Lake County,2014,16,007
1418,15.7,46277,Benewah County,2014,16,009
6720,15.0,47292,Bingham County,2014,16,011
2262,10.6,63490,Blaine County,2014,16,013
1057,15.6,50874,Boise County,2014,16,015
6686,16.2,45193,Bonner County,2014,16,017
16643,15.5,51440,Bonneville County,2014,16,019
1817,16.7,42720,Boundary County,2014,16,021
385,14.8,42907,Butte County,2014,16,023
133,12.8,49569,Camas County,2014,16,025
35950,18.0,43489,Canyon County,2014,16,027
778,11.5,55770,Caribou County,2014,16,029
3615,15.6,45078,Cassia County,2014,16,031
150,17.3,45979,Clark County,2014,16,033
1308,16.6,41304,Clearwater County,2014,16,035
645,15.7,42704,Custer County,2014,16,037
3656,14.4,45049,Elmore County,2014,16,039
1393,10.8,50545,Franklin County,2014,16,041
1872,15.1,45578,Fremont County,2014,16,043
2645,15.9,41688,Gem County,2014,16,045
2560,17.1,44669,Gooding County,2014,16,047
2565,16.3,39551,Idaho County,2014,16,049
3093,11.5,52428,Jefferson County,2014,16,051
3543,15.7,46513,Jerome County,2014,16,053
18765,12.9,49061,Kootenai County,2014,16,055
7008,19.9,43482,Latah County,2014,16,057
1392,18.2,37869,Lemhi County,2014,16,059
523,13.7,39918,Lewis County,2014,16,061
742,14.1,44046,Lincoln County,2014,16,063
10050,27.1,36065,Madison County,2014,16,065
3403,16.8,46332,Minidoka County,2014,16,067
5689,14.6,46214,Nez Perce County,2014,16,069
573,13.9,46503,Oneida County,2014,16,071
2645,23.6,38478,Owyhee County,2014,16,073
3213,14.2,45533,Payette County,2014,16,075
1183,15.7,48048,Power County,2014,16,077
2310,18.9,36577,Shoshone County,2014,16,079
1198,11.6,57644,Teton County,2014,16,081
11553,14.5,44236,Twin Falls County,2014,16,083
1142,11.7,49380,Valley County,2014,16,085
1757,17.8,35955,Washington County,2014,16,087
9185,14.2,46061,Adams County,2014,17,001
2491,35.6,30699,Alexander County,2014,17,003
