"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
4904,10.8,42183,Autauga County,2001,01,001
16313,11.1,40406,Baldwin County,2001,01,003
6312,24.2,25480,Barbour County,2001,01,005
3605,18.2,31074,Bibb County,2001,01,007
7152,13.6,36175,Blount County,2001,01,009
3218,32.9,20367,Bullock County,2001,01,011
4440,21.6,25284,Butler County,2001,01,013
17816,16.3,31849,Calhoun County,2001,01,015
5814,16.3,29824,Chambers County,2001,01,017
4052,16.9,30738,Cherokee County,2001,01,019
6539,16.3,32883,Chilton County,2001,01,021
2982,19.5,25878,Choctaw County,2001,01,023
5438,20.0,28010,Clarke County,2001,01,025
2200,15.7,28289,Clay County,2001,01,027
2378,16.5,31125,Cleburne County,2001,01,029
6725,15.5,33916,Coffee County,2001,01,031
7990,14.8,32249,Colbert County,2001,01,033
3204,23.5,23177,Conecuh County,2001,01,035
1784,15.5,29114,Coosa County,2001,01,037
6813,18.7,27108,Covington County,2001,01,039
2638,19.7,26965,Crenshaw County,2001,01,041
10905,14.2,32877,Cullman County,2001,01,043
7814,16.4,31966,Dale County,2001,01,045
11298,25.2,24191,Dallas County,2001,01,047
10862,16.7,30297,DeKalb County,2001,01,049
8453,13.4,40445,Elmore County,2001,01,051
7246,19.9,28029,Escambia County,2001,01,053
17180,17.0,30516,Etowah County,2001,01,055
3040,16.9,29684,Fayette County,2001,01,057
5652,18.5,27618,Franklin County,2001,01,059
5066,20.1,26992,Geneva County,2001,01,061
2794,28.4,20771,Greene County,2001,01,063
4192,24.6,25063,Hale County,2001,01,065
2773,17.1,30154,Henry County,2001,01,067
14241,16.0,34500,Houston County,2001,01,069
7920,14.9,32302,Jackson County,2001,01,071
87670,13.6,37058,Jefferson County,2001,01,073
2610,17.2,28608,Lamar County,2001,01,075
12521,14.7,33426,Lauderdale County,2001,01,077
5211,15.1,33159,Lawrence County,2001,01,079
17701,15.6,32200,Lee County,2001,01,081
8243,12.7,38473,Limestone County,2001,01,083
3395,25.3,23546,Lowndes County,2001,01,085
6062,28.5,21720,Macon County,2001,01,087
28902,10.4,46036,Madison County,2001,01,089
4733,21.3,27684,Marengo County,2001,01,091
5816,19.8,27264,Marion County,2001,01,093
12893,15.7,32541,Marshall County,2001,01,095
71955,18.3,33087,Mobile County,2001,01,097
4561,19.2,28951,Monroe County,2001,01,099
36650,17.3,35923,Montgomery County,2001,01,101
13629,12.4,38932,Morgan County,2001,01,103
3692,33.2,20073,Perry County,2001,01,105
4208,20.4,26521,Pickens County,2001,01,107
6562,23.2,25621,Pike County,2001,01,109
4031,18.4,28276,Randolph County,2001,01,111
9140,18.8,28042,Russell County,2001,01,113
9204,14.1,36820,St. Clair County,2001,01,115
10477,6.9,59840,Shelby County,2001,01,117
4180,29.8,19769,Sumter County,2001,01,119
