"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
36323,17.4,39749,Montgomery County,2005,01,101
15593,14.0,41339,Morgan County,2005,01,103
3750,34.9,22109,Perry County,2005,01,105
4649,23.3,28578,Pickens County,2005,01,107
8194,28.6,27581,Pike County,2005,01,109
4228,19.2,32974,Randolph County,2005,01,111
9680,20.0,30155,Russell County,2005,01,113
9242,13.2,45416,St. Clair County,2005,01,115
10653,6.3,61563,Shelby County,2005,01,117
4963,36.6,21252,Sumter County,2005,01,119
14835,19.3,33986,Talladega County,2005,01,121
7185,18.2,32672,Tallapoosa County,2005,01,123
32787,20.4,34459,Tuscaloosa County,2005,01,125
10714,15.6,33666,Walker County,2005,01,127
3565,20.2,33001,Washington County,2005,01,129
4819,37.8,19407,Wilcox County,2005,01,131
5269,21.8,29320,Winston County,2005,01,133
225,16.8,47177,Aleutians East Borough,2005,02,013
273,9.2,60138,Aleutians West Census Area,2005,02,016
24292,9.2,61018,Anchorage Borough,2005,02,020
3340,20.0,45504,Bethel Census Area,2005,02,050
101,9.1,58017,Bristol Bay Borough,2005,02,060
120,6.6,58019,Denali Borough,2005,02,068
1100,22.7,43991,Dillingham Census Area,2005,02,070
7368,8.9,55408,Fairbanks North Star Borough,2005,02,090
270,11.9,41981,Haines Borough,2005,02,100
2201,7.3,67614,Juneau Borough,2005,02,110
5657,11.2,48373,Kenai Peninsula Borough,2005,02,122
1199,9.3,53152,Ketchikan Gateway Borough,2005,02,130
1095,8.6,54933,Kodiak Island Borough,2005,02,150
320,20.6,34806,Lake and Peninsula Borough,2005,02,164
8414,11.3,57134,Matanuska-Susitna Borough,2005,02,170
1952,21.7,42623,Nome Census Area,2005,02,180
867,12.7,62760,North Slope Borough,2005,02,185
1496,20.6,48280,Northwest Arctic Borough,2005,02,188
863,15.6,39247,Prince of Wales-Outer Ketchikan Census Area,2005,02,201
710,8.2,54499,Sitka Borough,2005,02,220
399,12.9,42591,Skagway-Hoonah-Angoon Census Area,2005,02,232
976,15.5,46292,Southeast Fairbanks Census Area,2005,02,240
1035,10.6,52864,Valdez-Cordova Census Area,2005,02,261
2541,34.0,29213,Wade Hampton Census Area,2005,02,270
613,9.9,48183,Wrangell-Petersburg Census Area,2005,02,280
90,15.2,46505,Yakutat Borough,2005,02,282
1578,26.1,30907,Yukon-Koyukuk Census Area,2005,02,290
28285,41.7,26308,Apache County,2005,04,001
20205,16.9,36296,Cochise County,2005,04,003
21717,18.0,41446,Coconino County,2005,04,005
10025,19.9,33862,Gila County,2005,04,007
7036,23.7,33558,Graham County,2005,04,009
958,12.8,43338,Greenlee County,2005,04,011
4298,21.6,29015,La Paz County,2005,04,012
450439,12.6,48752,Maricopa County,2005,04,013
28781,15.6,35320,Mohave County,2005,04,015
30443,28.8,31532,Navajo County,2005,04,017
134104,14.9,41484,Pima County,2005,04,019
33568,15.7,41177,Pinal County,2005,04,021
8485,20.4,33491,Santa Cruz County,2005,04,023
24888,12.8,40382,Yavapai County,2005,04,025
33509,19.1,35739,Yuma County,2005,04,027
3448,17.6,34821,Arkansas County,2005,05,001
4791,21.0,32800,Ashley County,2005,05,003
5643,14.3,31278,Baxter County,2005,05,005
16681,9.1,48162,Benton County,2005,05,007
5572,15.9,33563,Boone County,2005,05,009
2935,25.8,27543,Bradley County,2005,05,011
979,18.0,31783,Calhoun County,2005,05,013
4313,16.2,30789,Carroll County,2005,05,015
4436,36.2,23546,Chicot County,2005,05,017
4384,21.1,31437,Clark County,2005,05,019
3250,19.9,28039,Clay County,2005,05,021
3668,14.7,34240,Cleburne County,2005,05,023
1362,15.5,36535,Cleveland County,2005,05,025
5012,21.4,30337,Columbia County,2005,05,027
3736,18.4,33890,Conway County,2005,05,029
14488,17.3,34109,Craighead County,2005,05,031
9861,17.3,35191,Crawford County,2005,05,033
13392,26.3,31414,Crittenden County,2005,05,035
3682,19.5,31737,Cross County,2005,05,037
1721,21.5,28631,Dallas County,2005,05,039
4419,31.2,25681,Desha County,2005,05,041
3624,20.3,31165,Drew County,2005,05,043
12054,13.2,42738,Faulkner County,2005,05,045
2943,16.7,32978,Franklin County,2005,05,047
2071,17.6,28449,Fulton County,2005,05,049
15163,16.6,32722,Garland County,2005,05,051
1925,11.3,41215,Grant County,2005,05,053
7052,18.2,34549,Greene County,2005,05,055
4927,21.5,30391,Hempstead County,2005,05,057
5165,16.9,34210,Hot Spring County,2005,05,059
2484,17.6,30281,Howard County,2005,05,061
5558,16.5,32671,Independence County,2005,05,063
2328,18.5,27339,Izard County,2005,05,065
3916,25.4,27454,Jackson County,2005,05,067
16079,21.2,32105,Jefferson County,2005,05,069
4336,18.7,30545,Johnson County,2005,05,071
2025,25.7,26321,Lafayette County,2005,05,073
3676,22.3,29534,Lawrence County,2005,05,075
3851,39.4,22454,Lee County,2005,05,077
2790,26.6,32186,Lincoln County,2005,05,079
2206,17.0,33333,Little River County,2005,05,081
4440,19.9,31588,Logan County,2005,05,083
6884,11.5,45012,Lonoke County,2005,05,085
2556,17.3,33660,Madison County,2005,05,087
3309,20.1,28531,Marion County,2005,05,089
8530,20.4,32408,Miller County,2005,05,091
11230,24.0,29822,Mississippi County,2005,05,093
2510,27.5,27334,Monroe County,2005,05,095
1691,18.5,31822,Montgomery County,2005,05,097
2203,23.9,28594,Nevada County,2005,05,099
1927,23.0,27290,Newton County,2005,05,101
5248,19.7,31401,Ouachita County,2005,05,103
1586,15.5,38604,Perry County,2005,05,105
7984,33.7,24141,Phillips County,2005,05,107
1882,17.4,31701,Pike County,2005,05,109
5983,24.1,29121,Poinsett County,2005,05,111
4030,20.3,28333,Polk County,2005,05,113
8932,16.6,33089,Pope County,2005,05,115
1660,18.6,32712,Prairie County,2005,05,117
51656,14.5,40629,Pulaski County,2005,05,119
3213,17.8,30439,Randolph County,2005,05,121
7531,30.0,27732,St. Francis County,2005,05,123
8253,9.3,48487,Saline County,2005,05,125
2401,21.9,27641,Scott County,2005,05,127
1722,21.8,23734,Searcy County,2005,05,129
18558,16.0,35765,Sebastian County,2005,05,131
3178,19.6,33200,Sevier County,2005,05,133
3698,21.6,25875,Sharp County,2005,05,135
2624,22.7,25105,Stone County,2005,05,137
8078,18.8,33146,Union County,2005,05,139
2910,18.0,28004,Van Buren County,2005,05,141
26212,15.2,39788,Washington County,2005,05,143
11224,16.6,36407,White County,2005,05,145
2377,30.0,26789,Woodruff County,2005,05,147
3593,17.2,31580,Yell County,2005,05,149
166481,11.8,60937,Alameda County,2005,06,001
191,16.6,45283,Alpine County,2005,06,003
3377,10.0,52078,Amador County,2005,06,005
39786,19.2,36303,Butte County,2005,06,007
4846,10.5,47639,Calaveras County,2005,06,009
2928,14.2,39186,Colusa County,2005,06,011
81009,8.1,69463,Contra Costa County,2005,06,013
5547,22.5,32724,Del Norte County,2005,06,015
12888,7.4,62199,El Dorado County,2005,06,017
177490,20.8,41390,Fresno County,2005,06,019
4763,17.5,35707,Glenn County,2005,06,021
20367,16.5,33923,Humboldt County,2005,06,023
30650,21.3,35085,Imperial County,2005,06,025
2089,11.6,39911,Inyo County,2005,06,027
149772,20.8,40146,Kern County,2005,06,029
24912,20.6,40433,Kings County,2005,06,031
11650,18.3,34874,Lake County,2005,06,033
4280,16.9,41423,Lassen County,2005,06,035
1574523,16.2,48166,Los Angeles County,2005,06,037
24389,18.3,44655,Madera County,2005,06,039
15315,6.5,78009,Marin County,2005,06,041
2116,12.7,39891,Mariposa County,2005,06,043
14524,17.0,40149,Mendocino County,2005,06,045
43837,18.6,40039,Merced County,2005,06,047
1853,20.4,29506,Modoc County,2005,06,049
1133,9.3,49703,Mono County,2005,06,051
54467,14.1,55723,Monterey County,2005,06,053
9523,7.5,62836,Napa County,2005,06,055
7310,7.5,51582,Nevada County,2005,06,057
261504,8.9,65823,Orange County,2005,06,059
17531,5.6,62777,Placer County,2005,06,061
2452,11.6,40982,Plumas County,2005,06,063
219375,11.5,52029,Riverside County,2005,06,065
181110,13.6,51713,Sacramento County,2005,06,067
5550,10.1,62215,San Benito County,2005,06,069
285275,15.0,48761,San Bernardino County,2005,06,071
310376,11.0,56224,San Diego County,2005,06,073
87324,12.2,57476,San Francisco County,2005,06,075
94537,14.7,48828,San Joaquin County,2005,06,077
32138,13.5,49313,San Luis Obispo County,2005,06,079
47351,6.9,74286,San Mateo County,2005,06,081
48494,12.7,54721,Santa Barbara County,2005,06,083
139059,8.4,76686,Santa Clara County,2005,06,085
28303,11.8,57506,Santa Cruz County,2005,06,087
24200,13.8,41254,Shasta County,2005,06,089
363,10.7,39380,Sierra County,2005,06,091
7771,17.5,35039,Siskiyou County,2005,06,093
36193,9.2,61784,Solano County,2005,06,095
40094,8.9,58110,Sonoma County,2005,06,097
71595,14.5,46769,Stanislaus County,2005,06,099
10371,11.9,44914,Sutter County,2005,06,101
10643,17.8,33903,Tehama County,2005,06,103
2139,16.0,31434,Trinity County,2005,06,105
93398,23.2,38179,Tulare County,2005,06,107
6334,12.2,42381,Tuolumne County,2005,06,109
75641,9.7,66531,Ventura County,2005,06,111
26728,15.2,49378,Yolo County,2005,06,113
11196,17.1,35786,Yuba County,2005,06,115
45316,11.5,50798,Adams County,2005,08,001
3162,22.2,32642,Alamosa County,2005,08,003
47086,9.0,55159,Arapahoe County,2005,08,005
1365,11.6,41860,Archuleta County,2005,08,007
737,18.5,28804,Baca County,2005,08,009
1087,22.9,30166,Bent County,2005,08,011
30507,11.2,58334,Boulder County,2005,08,013
2145,4.9,67067,Broomfield County,2005,08,014
1987,12.8,40120,Chaffee County,2005,08,015
250,13.0,39252,Cheyenne County,2005,08,017
629,6.9,61937,Clear Creek County,2005,08,019
1951,23.1,28010,Conejos County,2005,08,021
947,27.8,21920,Costilla County,2005,08,023
1063,31.3,27107,Crowley County,2005,08,025
489,12.8,40946,Custer County,2005,08,027
4044,14.0,35358,Delta County,2005,08,029
84627,15.6,42576,Denver County,2005,08,031
247,13.5,35384,Dolores County,2005,08,033
7259,2.9,90143,Douglas County,2005,08,035
3104,6.6,63848,Eagle County,2005,08,037
1188,5.2,69074,Elbert County,2005,08,039
58730,10.7,50878,El Paso County,2005,08,041
5845,15.2,36403,Fremont County,2005,08,043
3840,7.9,52189,Garfield County,2005,08,045
268,5.5,56911,Gilpin County,2005,08,047
1021,8.0,51043,Grand County,2005,08,049
1804,13.6,40436,Gunnison County,2005,08,051
66,8.7,42012,Hinsdale County,2005,08,053
1558,22.8,28334,Huerfano County,2005,08,055
198,13.8,34281,Jackson County,2005,08,057
37415,7.2,60996,Jefferson County,2005,08,059
180,12.9,31289,Kiowa County,2005,08,061
1055,14.9,35157,Kit Carson County,2005,08,063
1130,14.8,38960,Lake County,2005,08,065
5071,11.1,46881,La Plata County,2005,08,067
30264,11.5,49188,Larimer County,2005,08,069
2618,17.4,32246,Las Animas County,2005,08,071
822,18.0,34960,Lincoln County,2005,08,073
2617,14.0,36134,Logan County,2005,08,075
15810,12.5,39750,Mesa County,2005,08,077
94,10.1,40134,Mineral County,2005,08,079
1340,10.3,46983,Moffat County,2005,08,081
4164,17.2,35329,Montezuma County,2005,08,083
4838,13.1,38911,Montrose County,2005,08,085
3599,13.1,35805,Morgan County,2005,08,087
3849,20.4,32866,Otero County,2005,08,089
320,7.6,48855,Ouray County,2005,08,091
1262,7.5,55589,Park County,2005,08,093
501,11.2,34664,Phillips County,2005,08,095
719,4.9,57615,Pitkin County,2005,08,097
3058,22.5,31042,Prowers County,2005,08,099
26660,18.2,37129,Pueblo County,2005,08,101
551,9.6,44709,Rio Blanco County,2005,08,103
2093,17.5,34215,Rio Grande County,2005,08,105
1306,6.2,58482,Routt County,2005,08,107
2028,29.1,26081,Saguache County,2005,08,109
95,16.7,33462,San Juan County,2005,08,111
674,9.4,50324,San Miguel County,2005,08,113
315,12.7,29871,Sedgwick County,2005,08,115
1513,6.3,56275,Summit County,2005,08,117
1472,6.8,56557,Teller County,2005,08,119
554,12.1,39779,Washington County,2005,08,121
25958,11.6,48338,Weld County,2005,08,123
1296,13.5,37089,Yuma County,2005,08,125
64208,7.3,71493,Fairfield County,2005,09,001
79065,9.3,57722,Hartford County,2005,09,003
8647,4.6,63869,Litchfield County,2005,09,005
8323,5.3,69856,Middlesex County,2005,09,007
88557,10.9,53577,New Haven County,2005,09,009
16012,6.3,58674,New London County,2005,09,011
7583,5.7,72167,Tolland County,2005,09,013
9983,9.0,48630,Windham County,2005,09,015
15405,11.0,47335,Kent County,2005,10,001
49631,9.9,59054,New Castle County,2005,10,003
19255,11.2,44632,Sussex County,2005,10,005
93799,18.3,48078,District of Columbia,2005,11,001
45649,21.8,35474,Alachua County,2005,12,001
3204,14.5,43011,Baker County,2005,12,003
21549,13.7,40540,Bay County,2005,12,005
3678,15.9,36699,Bradford County,2005,12,007
52674,10.1,43403,Brevard County,2005,12,009
196254,11.2,46618,Broward County,2005,12,011
2442,21.2,28450,Calhoun County,2005,12,013
14831,9.6,39159,Charlotte County,2005,12,015
17542,13.3,34171,Citrus County,2005,12,017
13660,8.1,54277,Clay County,2005,12,019
28896,9.6,52301,Collier County,2005,12,021
11447,19.0,33383,Columbia County,2005,12,023
6848,21.4,34879,DeSoto County,2005,12,027
3164,24.0,28251,Dixie County,2005,12,029
97784,12.1,44694,Duval County,2005,12,031
43483,15.9,39830,Escambia County,2005,12,033
7257,9.6,45355,Flagler County,2005,12,035
1756,18.3,30960,Franklin County,2005,12,037
7605,17.7,33246,Gadsden County,2005,12,039
2063,13.7,35286,Gilchrist County,2005,12,041
1553,15.2,34415,Glades County,2005,12,043
2147,17.6,34823,Gulf County,2005,12,045
2899,26.6,28301,Hamilton County,2005,12,047
6341,24.6,31989,Hardee County,2005,12,049
8164,22.2,36211,Hendry County,2005,12,051
18410,11.8,37672,Hernando County,2005,12,053
15519,16.6,31104,Highlands County,2005,12,055
143735,13.0,45084,Hillsborough County,2005,12,057
3815,21.9,30778,Holmes County,2005,12,059
14712,11.7,44450,Indian River County,2005,12,061
7045,16.9,32723,Jackson County,2005,12,063
2329,18.7,35349,Jefferson County,2005,12,065
1433,23.6,31038,Lafayette County,2005,12,067
30960,11.4,40059,Lake County,2005,12,069
51185,9.5,46000,Lee County,2005,12,071
40089,17.2,42667,Leon County,2005,12,073
7215,19.4,29917,Levy County,2005,12,075
1302,21.6,31896,Liberty County,2005,12,077
4087,23.8,30029,Madison County,2005,12,079
30914,10.3,44165,Manatee County,2005,12,081
39954,13.6,35974,Marion County,2005,12,083
13337,9.8,46133,Martin County,2005,12,085
414814,17.9,37142,Miami-Dade County,2005,12,086
7908,10.6,47268,Monroe County,2005,12,087
5858,9.2,51007,Nassau County,2005,12,089
17248,9.8,49384,Okaloosa County,2005,12,091
6725,18.1,33029,Okeechobee County,2005,12,093
126825,12.7,44183,Orange County,2005,12,095
31732,13.9,40978,Osceola County,2005,12,097
136998,11.0,48086,Palm Beach County,2005,12,099
47601,11.3,39327,Pasco County,2005,12,101
101259,11.2,40669,Pinellas County,2005,12,103
73142,13.9,39114,Polk County,2005,12,105
15013,20.9,30958,Putnam County,2005,12,107
11880,7.5,57277,St. Johns County,2005,12,109
29134,12.3,42048,St. Lucie County,2005,12,111
12586,9.0,47005,Santa Rosa County,2005,12,113
32621,9.1,44789,Sarasota County,2005,12,115
32700,8.2,52390,Seminole County,2005,12,117
7907,14.4,36194,Sumter County,2005,12,119
6598,17.5,33114,Suwannee County,2005,12,121
3329,18.4,32680,Taylor County,2005,12,123
1962,20.3,35592,Union County,2005,12,125
54854,11.6,38457,Volusia County,2005,12,127
3103,11.8,41863,Wakulla County,2005,12,129
6245,13.0,38799,Walton County,2005,12,131
3855,18.8,31104,Washington County,2005,12,133
3613,20.6,32152,Appling County,2005,13,001
2020,25.4,27657,Atkinson County,2005,13,003
2193,21.8,29342,Bacon County,2005,13,005
1062,25.8,29610,Baker County,2005,13,007
7258,19.7,36414,Baldwin County,2005,13,009
2120,13.3,41783,Banks County,2005,13,011
6313,10.7,49829,Barrow County,2005,13,013
11726,13.3,47309,Bartow County,2005,13,015
4150,24.6,28009,Ben Hill County,2005,13,017
2911,17.7,33786,Berrien County,2005,13,019
34949,23.5,34872,Bibb County,2005,13,021
1901,16.8,36643,Bleckley County,2005,13,023
2307,15.0,34189,Brantley County,2005,13,025
3643,23.0,28244,Brooks County,2005,13,027
2960,10.5,57758,Bryan County,2005,13,029
13987,24.5,31519,Bulloch County,2005,13,031
6602,28.8,29434,Burke County,2005,13,033
2645,12.7,42829,Butts County,2005,13,035
1453,31.4,26022,Calhoun County,2005,13,037
4830,10.8,45987,Camden County,2005,13,039
2292,23.3,28232,Candler County,2005,13,043
14820,14.6,43183,Carroll County,2005,13,045
6825,11.4,45840,Catoosa County,2005,13,047
2298,24.4,28430,Charlton County,2005,13,049
36001,15.8,42091,Chatham County,2005,13,051
1907,19.5,38835,Chattahoochee County,2005,13,053
4580,18.5,33065,Chattooga County,2005,13,055
11008,6.0,64226,Cherokee County,2005,13,057
27551,29.0,30627,Clarke County,2005,13,059
1045,33.0,23456,Clay County,2005,13,061
36769,14.0,41877,Clayton County,2005,13,063
1771,26.7,27912,Clinch County,2005,13,065
56577,8.7,61771,Cobb County,2005,13,067
8707,23.2,31289,Coffee County,2005,13,069
9926,23.4,29259,Colquitt County,2005,13,071
7092,6.9,64514,Columbia County,2005,13,073
3227,20.1,30227,Cook County,2005,13,075
9475,8.7,55936,Coweta County,2005,13,077
2083,16.4,39750,Crawford County,2005,13,079
6296,29.4,28069,Crisp County,2005,13,081
1915,12.6,38428,Dade County,2005,13,083
1867,9.6,47925,Dawson County,2005,13,085
6262,22.6,29805,Decatur County,2005,13,087
105196,15.9,47757,DeKalb County,2005,13,089
4052,23.2,29741,Dodge County,2005,13,091
2321,22.5,29562,Dooly County,2005,13,093
20654,22.9,35373,Dougherty County,2005,13,095
10802,9.7,53034,Douglas County,2005,13,097
3310,28.1,29114,Early County,2005,13,099
1086,25.7,30853,Echols County,2005,13,101
4443,9.6,52520,Effingham County,2005,13,103
4064,19.8,32287,Elbert County,2005,13,105
6051,28.3,26639,Emanuel County,2005,13,107
2626,24.4,28201,Evans County,2005,13,109
2971,13.7,35057,Fannin County,2005,13,111
4479,4.3,77525,Fayette County,2005,13,113
17296,19.3,38105,Floyd County,2005,13,115
7285,5.2,81603,Forsyth County,2005,13,117
3099,14.8,34307,Franklin County,2005,13,119
139906,15.9,51882,Fulton County,2005,13,121
3724,13.8,37302,Gilmer County,2005,13,123
402,15.5,33055,Glascock County,2005,13,125
11244,16.0,41109,Glynn County,2005,13,127
6431,13.0,38718,Gordon County,2005,13,129
5119,21.2,30608,Grady County,2005,13,131
3230,20.9,36104,Greene County,2005,13,133
53915,7.5,61446,Gwinnett County,2005,13,135
4345,11.5,37313,Habersham County,2005,13,137
17516,10.8,48359,Hall County,2005,13,139
2322,27.9,25802,Hancock County,2005,13,141
4548,16.3,36254,Haralson County,2005,13,143
2596,9.5,53482,Harris County,2005,13,145
3789,16.3,35457,Hart County,2005,13,147
1784,15.9,36243,Heard County,2005,13,149
10487,6.3,60342,Henry County,2005,13,151
15279,12.4,48922,Houston County,2005,13,153
1907,20.1,30517,Irwin County,2005,13,155
6489,12.7,44174,Jackson County,2005,13,157
1968,15.1,42156,Jasper County,2005,13,159
2578,19.9,29341,Jeff Davis County,2005,13,161
4511,27.5,28203,Jefferson County,2005,13,163
2380,27.7,25951,Jenkins County,2005,13,165
2135,27.0,26671,Johnson County,2005,13,167
3031,11.5,45727,Jones County,2005,13,169
2473,15.7,38475,Lamar County,2005,13,171
1447,19.8,31091,Lanier County,2005,13,173
8426,18.6,36024,Laurens County,2005,13,175
2682,8.9,57653,Lee County,2005,13,177
9741,18.5,38374,Liberty County,2005,13,179
1436,17.6,30799,Lincoln County,2005,13,181
2362,21.4,33426,Long County,2005,13,183
16107,18.0,37525,Lowndes County,2005,13,185
3311,14.6,41204,Lumpkin County,2005,13,187
4432,20.8,33987,McDuffie County,2005,13,189
2196,20.2,33372,McIntosh County,2005,13,191
3785,29.6,25140,Macon County,2005,13,193
3859,14.3,38248,Madison County,2005,13,195
1744,24.4,31545,Marion County,2005,13,197
4825,21.6,31780,Meriwether County,2005,13,199
1363,22.5,29093,Miller County,2005,13,201
5816,26.6,27279,Mitchell County,2005,13,205
2626,11.4,49102,Monroe County,2005,13,207
1803,22.4,31368,Montgomery County,2005,13,209
2239,13.0,42954,Morgan County,2005,13,211
5984,14.8,37792,Murray County,2005,13,213
34345,19.6,34954,Muscogee County,2005,13,215
9685,11.4,49349,Newton County,2005,13,217
1988,6.8,62966,Oconee County,2005,13,219
1966,14.6,40383,Oglethorpe County,2005,13,221
7182,6.5,56989,Paulding County,2005,13,223
5044,21.4,36795,Peach County,2005,13,225
2932,10.4,47697,Pickens County,2005,13,227
3448,20.4,32218,Pierce County,2005,13,229
1670,10.6,47796,Pike County,2005,13,231
6521,16.5,36621,Polk County,2005,13,233
1706,19.9,33333,Pulaski County,2005,13,235
3238,16.5,38883,Putnam County,2005,13,237
596,24.2,27632,Quitman County,2005,13,239
1972,12.6,36253,Rabun County,2005,13,241
2128,30.6,23986,Randolph County,2005,13,243
41899,22.7,36291,Richmond County,2005,13,245
8815,11.4,52755,Rockdale County,2005,13,247
738,18.0,34586,Schley County,2005,13,249
2999,20.1,30281,Screven County,2005,13,251
1903,21.4,30893,Seminole County,2005,13,253
10648,17.7,37608,Spalding County,2005,13,255
4028,16.7,34243,Stephens County,2005,13,257
1299,28.3,25180,Stewart County,2005,13,259
8504,27.6,30996,Sumter County,2005,13,261
1468,22.0,29382,Talbot County,2005,13,263
522,29.0,24893,Taliaferro County,2005,13,265
5058,26.2,30441,Tattnall County,2005,13,267
2369,28.2,27118,Taylor County,2005,13,269
2631,26.3,27554,Telfair County,2005,13,271
3024,29.3,28152,Terrell County,2005,13,273
8136,18.9,33563,Thomas County,2005,13,275
8405,21.5,34013,Tift County,2005,13,277
7316,27.4,25254,Toombs County,2005,13,279
1187,12.1,35861,Towns County,2005,13,281
1832,28.9,26393,Treutlen County,2005,13,283
9980,16.7,37149,Troup County,2005,13,285
2628,28.3,27137,Turner County,2005,13,287
2039,20.1,33743,Twiggs County,2005,13,289
2847,14.8,34349,Union County,2005,13,291
4956,18.3,32116,Upson County,2005,13,293
9302,14.9,35761,Walker County,2005,13,295
8401,11.3,51647,Walton County,2005,13,297
7109,21.5,30047,Ware County,2005,13,299
1457,24.4,29507,Warren County,2005,13,301
4358,22.5,31894,Washington County,2005,13,303
5095,19.6,35426,Wayne County,2005,13,305
481,21.1,29990,Webster County,2005,13,307
1596,30.9,25946,Wheeler County,2005,13,309
3128,13.3,37923,White County,2005,13,311
11507,12.9,41203,Whitfield County,2005,13,313
2056,29.2,23848,Wilcox County,2005,13,315
1946,18.9,29915,Wilkes County,2005,13,317
2111,21.1,32156,Wilkinson County,2005,13,319
4247,19.6,34136,Worth County,2005,13,321
22029,13.5,47007,Hawaii County,2005,15,001
80700,9.3,59963,Honolulu County,2005,15,003
,,,Kalawao County,2005,15,005
7272,11.8,56865,Kauai County,2005,15,007
11755,8.5,54537,Maui County,2005,15,009
31468,9.4,51343,Ada County,2005,16,001
503,14.2,38028,Adams County,2005,16,003
12431,16.5,37641,Bannock County,2005,16,005
766,12.6,38277,Bear Lake County,2005,16,007
1348,14.9,35274,Benewah County,2005,16,009
6357,14.7,40771,Bingham County,2005,16,011
1466,7.1,55431,Blaine County,2005,16,013
865,11.7,42459,Boise County,2005,16,015
5816,14.4,36731,Bonner County,2005,16,017
10538,11.7,45673,Bonneville County,2005,16,019
1446,14.0,34282,Boundary County,2005,16,021
481,17.3,31828,Butte County,2005,16,023
90,8.7,39233,Camas County,2005,16,025
25368,15.8,40785,Canyon County,2005,16,027
782,11.1,42289,Caribou County,2005,16,029
3283,15.7,36495,Cassia County,2005,16,031
187,19.9,32687,Clark County,2005,16,033
1195,15.5,35828,Clearwater County,2005,16,035
558,14.0,35166,Custer County,2005,16,037
3363,13.7,40144,Elmore County,2005,16,039
1221,10.0,38436,Franklin County,2005,16,041
1920,16.3,36470,Fremont County,2005,16,043
2275,14.2,36711,Gem County,2005,16,045
2023,14.3,35718,Gooding County,2005,16,047
2460,16.5,32380,Idaho County,2005,16,049
2314,10.8,42571,Jefferson County,2005,16,051
2692,13.9,37304,Jerome County,2005,16,053
14828,11.8,38976,Kootenai County,2005,16,055
5127,16.9,36781,Latah County,2005,16,057
1165,14.8,32590,Lemhi County,2005,16,059
507,13.7,34721,Lewis County,2005,16,061
558,12.4,37816,Lincoln County,2005,16,063
8924,29.9,34727,Madison County,2005,16,065
3064,16.3,35548,Minidoka County,2005,16,067
5871,15.8,38750,Nez Perce County,2005,16,069
520,12.5,37678,Oneida County,2005,16,071
2031,18.5,30743,Owyhee County,2005,16,073
2891,13.2,37434,Payette County,2005,16,075
1329,17.4,34797,Power County,2005,16,077
2563,19.9,30880,Shoshone County,2005,16,079
764,10.3,46680,Teton County,2005,16,081
10653,15.8,38406,Twin Falls County,2005,16,083
841,10.2,43471,Valley County,2005,16,085
1601,16.2,32712,Washington County,2005,16,087
7172,11.2,39945,Adams County,2005,17,001
2826,33.9,27404,Alexander County,2005,17,003
1991,12.8,40950,Bond County,2005,17,005
3981,8.0,55521,Boone County,2005,17,007
