"All ages in Poverty, Count Estimate","All ages in Poverty, Rate Estimate",Median Household Income Estimate,County,Year,State ID,County ID
2802,19.7,38713,Las Animas County,2012,08,071
852,19.4,38098,Lincoln County,2012,08,073
3294,17.7,42740,Logan County,2012,08,075
21760,15.1,46940,Mesa County,2012,08,077
81,11.5,47169,Mineral County,2012,08,079
1581,12.1,57023,Moffat County,2012,08,081
5338,21.2,40351,Montezuma County,2012,08,083
6614,16.4,45226,Montrose County,2012,08,085
3725,13.4,44577,Morgan County,2012,08,087
4211,23.1,35026,Otero County,2012,08,089
456,10.1,61657,Ouray County,2012,08,091
1829,11.5,60731,Park County,2012,08,093
527,12.2,46216,Phillips County,2012,08,095
1409,8.2,67057,Pitkin County,2012,08,097
2638,21.9,36580,Prowers County,2012,08,099
31646,20.2,41209,Pueblo County,2012,08,101
664,10.1,57922,Rio Blanco County,2012,08,103
2416,20.6,37837,Rio Grande County,2012,08,105
2056,8.9,62271,Routt County,2012,08,107
2036,32.5,30197,Saguache County,2012,08,109
115,16.8,35734,San Juan County,2012,08,111
845,11.2,53477,San Miguel County,2012,08,113
343,14.6,37633,Sedgwick County,2012,08,115
2849,10.2,61286,Summit County,2012,08,117
2244,9.7,59558,Teller County,2012,08,119
667,14.6,43446,Washington County,2012,08,121
36828,14.3,55332,Weld County,2012,08,123
1340,13.5,45059,Yuma County,2012,08,125
81756,8.9,79536,Fairfield County,2012,09,001
106357,12.2,63374,Hartford County,2012,09,003
12975,7.0,67746,Litchfield County,2012,09,005
10376,6.4,74588,Middlesex County,2012,09,007
110945,13.3,59217,New Haven County,2012,09,009
24476,9.3,65573,New London County,2012,09,011
10014,7.3,75048,Tolland County,2012,09,013
13638,12.1,54221,Windham County,2012,09,015
21798,13.4,51695,Kent County,2012,10,001
60154,11.4,62086,New Castle County,2012,10,003
31364,15.7,48684,Sussex County,2012,10,005
112719,18.8,65231,District of Columbia,2012,11,001
63656,26.6,41297,Alachua County,2012,12,001
4627,18.8,45721,Baker County,2012,12,003
27752,16.5,45259,Bay County,2012,12,005
5471,23.1,38680,Bradford County,2012,12,007
79841,14.8,46332,Brevard County,2012,12,009
274118,15.2,49564,Broward County,2012,12,011
3050,24.0,33418,Calhoun County,2012,12,013
21961,13.8,44454,Charlotte County,2012,12,015
25611,18.7,38937,Citrus County,2012,12,017
21081,10.9,56359,Clay County,2012,12,019
46593,14.2,54475,Collier County,2012,12,021
14714,23.4,37091,Columbia County,2012,12,023
9503,30.2,33602,DeSoto County,2012,12,027
3988,27.3,31913,Dixie County,2012,12,029
155085,18.0,43835,Duval County,2012,12,031
50534,17.8,44539,Escambia County,2012,12,033
14919,15.3,44460,Flagler County,2012,12,035
2407,24.5,37868,Franklin County,2012,12,037
11754,26.7,35854,Gadsden County,2012,12,039
3446,22.0,38016,Gilchrist County,2012,12,041
3047,26.3,37004,Glades County,2012,12,043
2974,24.4,34940,Gulf County,2012,12,045
3377,28.9,32232,Hamilton County,2012,12,047
7214,28.2,34012,Hardee County,2012,12,049
9835,26.9,36515,Hendry County,2012,12,051
31705,18.5,37093,Hernando County,2012,12,053
21275,22.0,34722,Highlands County,2012,12,055
240099,19.1,46534,Hillsborough County,2012,12,057
4106,22.9,36272,Holmes County,2012,12,059
22347,16.1,42638,Indian River County,2012,12,061
8680,21.4,34978,Jackson County,2012,12,063
2775,21.3,38244,Jefferson County,2012,12,065
1838,26.4,34054,Lafayette County,2012,12,067
46642,15.6,41579,Lake County,2012,12,069
97598,15.3,46396,Lee County,2012,12,071
57223,21.2,46014,Leon County,2012,12,073
9002,22.7,32815,Levy County,2012,12,075
1638,26.0,37726,Liberty County,2012,12,077
4323,25.6,31469,Madison County,2012,12,079
51089,15.5,46999,Manatee County,2012,12,081
60707,18.6,37287,Marion County,2012,12,083
21222,14.6,47120,Martin County,2012,12,085
531969,20.8,41311,Miami-Dade County,2012,12,086
10312,14.0,52152,Monroe County,2012,12,087
9633,13.0,55367,Nassau County,2012,12,089
24347,13.2,52381,Okaloosa County,2012,12,091
9501,25.7,34742,Okeechobee County,2012,12,093
212737,18.1,45565,Orange County,2012,12,095
55447,19.5,42743,Osceola County,2012,12,097
193825,14.5,51217,Palm Beach County,2012,12,099
61989,13.4,42695,Pasco County,2012,12,101
127234,14.1,44819,Pinellas County,2012,12,103
108784,18.1,41337,Polk County,2012,12,105
18445,25.7,33593,Putnam County,2012,12,107
18967,9.5,62112,St. Johns County,2012,12,109
49151,17.5,41934,St. Lucie County,2012,12,111
18676,12.3,59854,Santa Rosa County,2012,12,113
48338,12.7,48239,Sarasota County,2012,12,115
53737,12.6,54901,Seminole County,2012,12,117
12745,13.7,47017,Sumter County,2012,12,119
11303,28.1,34434,Suwannee County,2012,12,121
4617,24.2,36257,Taylor County,2012,12,123
2711,26.2,39486,Union County,2012,12,125
95456,19.7,40114,Volusia County,2012,12,127
4416,16.1,46773,Wakulla County,2012,12,129
10111,18.2,40239,Walton County,2012,12,131
5003,22.6,36560,Washington County,2012,12,133
3874,21.7,35757,Appling County,2012,13,001
2152,26.1,28693,Atkinson County,2012,13,003
2580,23.8,32460,Bacon County,2012,13,005
871,26.0,30042,Baker County,2012,13,007
11963,29.4,35412,Baldwin County,2012,13,009
3218,17.6,43102,Banks County,2012,13,011
10272,14.7,49608,Barrow County,2012,13,013
16437,16.5,46693,Bartow County,2012,13,015
5001,29.0,29155,Ben Hill County,2012,13,017
4509,24.2,32955,Berrien County,2012,13,019
41206,27.4,36198,Bibb County,2012,13,021
2369,20.3,40922,Bleckley County,2012,13,023
4042,21.9,36303,Brantley County,2012,13,025
4116,26.8,32176,Brooks County,2012,13,027
3582,11.2,61561,Bryan County,2012,13,029
21380,31.5,35078,Bulloch County,2012,13,031
6892,30.2,32324,Burke County,2012,13,033
4188,20.0,42815,Butts County,2012,13,035
1843,38.3,28818,Calhoun County,2012,13,037
7029,14.2,51638,Camden County,2012,13,039
2990,27.7,31703,Candler County,2012,13,043
21761,20.2,43636,Carroll County,2012,13,045
9528,14.8,46600,Catoosa County,2012,13,047
3200,31.3,32626,Charlton County,2012,13,049
53444,20.3,42694,Chatham County,2012,13,051
1966,20.1,43020,Chattahoochee County,2012,13,053
5523,23.3,34976,Chattooga County,2012,13,055
21055,9.6,68800,Cherokee County,2012,13,057
37162,34.2,32720,Clarke County,2012,13,059
1039,34.0,26957,Clay County,2012,13,061
74049,28.4,37594,Clayton County,2012,13,063
1757,26.6,31347,Clinch County,2012,13,065
96826,13.9,62596,Cobb County,2012,13,067
10922,27.5,32646,Coffee County,2012,13,069
12327,27.2,32692,Colquitt County,2012,13,071
13065,10.0,69582,Columbia County,2012,13,073
4623,27.6,32107,Cook County,2012,13,075
16450,12.6,61153,Coweta County,2012,13,077
2464,19.8,42409,Crawford County,2012,13,079
7570,32.7,29175,Crisp County,2012,13,081
2597,16.7,40984,Dade County,2012,13,083
2865,12.9,54503,Dawson County,2012,13,085
8772,33.1,30331,Decatur County,2012,13,087
146492,21.1,49061,DeKalb County,2012,13,089
4862,25.0,32926,Dodge County,2012,13,091
4049,32.8,30371,Dooly County,2012,13,093
31101,34.2,31065,Dougherty County,2012,13,095
20066,15.2,51540,Douglas County,2012,13,097
3454,33.0,30953,Early County,2012,13,099
1177,29.7,32664,Echols County,2012,13,101
6361,12.1,62568,Effingham County,2012,13,103
3922,20.2,33081,Elbert County,2012,13,105
6583,30.4,28254,Emanuel County,2012,13,107
2970,28.9,31683,Evans County,2012,13,109
5010,21.5,35474,Fannin County,2012,13,111
7974,7.5,78717,Fayette County,2012,13,113
21533,23.3,38523,Floyd County,2012,13,115
12383,6.6,87380,Forsyth County,2012,13,117
4286,20.2,35150,Franklin County,2012,13,119
179513,18.9,55816,Fulton County,2012,13,121
5355,19.1,39637,Gilmer County,2012,13,123
625,20.5,35637,Glascock County,2012,13,125
15675,19.6,43782,Glynn County,2012,13,127
10238,18.6,41141,Gordon County,2012,13,129
6525,25.9,32860,Grady County,2012,13,131
3583,22.5,43406,Greene County,2012,13,133
122941,14.7,56665,Gwinnett County,2012,13,135
6966,17.0,41343,Habersham County,2012,13,137
35181,19.3,49636,Hall County,2012,13,139
2902,38.3,25416,Hancock County,2012,13,141
6050,21.6,39407,Haralson County,2012,13,143
3491,10.9,63806,Harris County,2012,13,145
6214,25.2,36483,Hart County,2012,13,147
2462,21.4,39756,Heard County,2012,13,149
27359,13.2,57848,Henry County,2012,13,151
24225,16.8,54307,Houston County,2012,13,153
2260,25.6,32965,Irwin County,2012,13,155
9564,16.0,50403,Jackson County,2012,13,157
2745,20.3,41842,Jasper County,2012,13,159
3709,24.8,32867,Jeff Davis County,2012,13,161
4491,28.1,29316,Jefferson County,2012,13,163
2994,37.5,29525,Jenkins County,2012,13,165
2645,32.6,28995,Johnson County,2012,13,167
3932,13.9,51941,Jones County,2012,13,169
3398,20.1,38892,Lamar County,2012,13,171
2372,23.5,33481,Lanier County,2012,13,173
13609,29.0,34910,Laurens County,2012,13,175
3223,11.6,63338,Lee County,2012,13,177
11455,18.3,41922,Liberty County,2012,13,179
1567,20.4,36396,Lincoln County,2012,13,181
3385,21.6,39176,Long County,2012,13,183
27240,25.3,36920,Lowndes County,2012,13,185
5504,19.5,44289,Lumpkin County,2012,13,187
5238,24.5,36331,McDuffie County,2012,13,189
3166,23.1,37040,McIntosh County,2012,13,191
4291,34.8,28654,Macon County,2012,13,193
4745,17.1,40209,Madison County,2012,13,195
2086,24.2,33633,Marion County,2012,13,197
4736,22.6,35312,Meriwether County,2012,13,199
1531,26.4,32262,Miller County,2012,13,201
6310,30.2,30020,Mitchell County,2012,13,205
3568,14.0,50594,Monroe County,2012,13,207
2507,30.2,33983,Montgomery County,2012,13,209
2591,14.6,46445,Morgan County,2012,13,211
8534,21.9,35918,Murray County,2012,13,213
35501,18.5,43264,Muscogee County,2012,13,215
15996,16.1,48780,Newton County,2012,13,217
2914,8.7,75532,Oconee County,2012,13,219
2333,16.2,42992,Oglethorpe County,2012,13,221
17248,12.0,59621,Paulding County,2012,13,223
6414,24.9,39726,Peach County,2012,13,225
4089,14.1,50131,Pickens County,2012,13,227
3890,20.8,38777,Pierce County,2012,13,229
2210,12.6,51781,Pike County,2012,13,231
8370,20.6,37815,Polk County,2012,13,233
2632,25.2,35847,Pulaski County,2012,13,235
4331,20.6,40644,Putnam County,2012,13,237
641,26.7,28675,Quitman County,2012,13,239
3198,19.9,37684,Rabun County,2012,13,241
2163,30.7,28497,Randolph County,2012,13,243
52680,27.4,36490,Richmond County,2012,13,245
14945,17.6,50699,Rockdale County,2012,13,247
990,19.9,39105,Schley County,2012,13,249
3630,26.3,33508,Screven County,2012,13,251
2060,23.4,31785,Seminole County,2012,13,253
16907,27.0,35761,Spalding County,2012,13,255
5680,22.5,34384,Stephens County,2012,13,257
1916,45.6,27009,Stewart County,2012,13,259
9227,30.9,32590,Sumter County,2012,13,261
1614,24.9,30909,Talbot County,2012,13,263
503,30.0,27124,Taliaferro County,2012,13,265
5814,28.2,37818,Tattnall County,2012,13,267
2374,28.5,30266,Taylor County,2012,13,269
5340,41.2,27655,Telfair County,2012,13,271
2459,28.0,31095,Terrell County,2012,13,273
11168,25.4,35909,Thomas County,2012,13,275
10197,25.7,33716,Tift County,2012,13,277
8060,29.9,31820,Toombs County,2012,13,279
1780,18.4,37826,Towns County,2012,13,281
1940,30.5,32063,Treutlen County,2012,13,283
14520,21.9,38598,Troup County,2012,13,285
2489,30.9,26408,Turner County,2012,13,287
1983,23.8,36549,Twiggs County,2012,13,289
4109,19.5,38334,Union County,2012,13,291
6062,23.2,34395,Upson County,2012,13,293
13614,20.4,36628,Walker County,2012,13,295
12260,14.7,52737,Walton County,2012,13,297
8721,26.1,33017,Ware County,2012,13,299
1580,28.8,30063,Warren County,2012,13,301
5185,27.3,33068,Washington County,2012,13,303
6367,22.8,37957,Wayne County,2012,13,305
613,22.0,32789,Webster County,2012,13,307
2556,48.1,27514,Wheeler County,2012,13,309
4966,18.4,41283,White County,2012,13,311
20324,19.9,39860,Whitfield County,2012,13,313
2286,32.5,31241,Wilcox County,2012,13,315
2571,25.9,31957,Wilkes County,2012,13,317
2021,21.4,36219,Wilkinson County,2012,13,319
4607,21.4,35815,Worth County,2012,13,321
35283,18.9,49048,Hawaii County,2012,15,001
98870,10.4,70779,Honolulu County,2012,15,003
,,,Kalawao County,2012,15,005
8296,12.3,55614,Kauai County,2012,15,007
17539,11.2,59281,Maui County,2012,15,009
50044,12.5,54337,Ada County,2012,16,001
692,17.8,34207,Adams County,2012,16,003
13720,16.8,42993,Bannock County,2012,16,005
822,14.0,42134,Bear Lake County,2012,16,007
1629,18.0,40069,Benewah County,2012,16,009
6761,15.0,46816,Bingham County,2012,16,011
2258,10.7,59910,Blaine County,2012,16,013
1045,15.4,48986,Boise County,2012,16,015
7068,17.6,39720,Bonner County,2012,16,017
15187,14.4,50347,Bonneville County,2012,16,019
1904,17.8,38257,Boundary County,2012,16,021
439,16.1,43611,Butte County,2012,16,023
133,12.3,48621,Camas County,2012,16,025
40288,21.1,41700,Canyon County,2012,16,027
776,11.6,55010,Caribou County,2012,16,029
3726,16.3,42155,Cassia County,2012,16,031
144,16.6,44997,Clark County,2012,16,033
1416,17.8,38980,Clearwater County,2012,16,035
625,14.5,44309,Custer County,2012,16,037
4259,16.7,42391,Elmore County,2012,16,039
1571,12.4,46607,Franklin County,2012,16,041
2030,16.3,41629,Fremont County,2012,16,043
2903,17.6,40399,Gem County,2012,16,045
2808,18.5,39809,Gooding County,2012,16,047
3316,21.0,36365,Idaho County,2012,16,049
3487,13.1,50080,Jefferson County,2012,16,051
3789,17.0,43384,Jerome County,2012,16,053
18911,13.4,46886,Kootenai County,2012,16,055
7739,22.1,40873,Latah County,2012,16,057
1380,18.0,36797,Lemhi County,2012,16,059
652,16.9,40035,Lewis County,2012,16,061
771,14.8,42224,Lincoln County,2012,16,063
9987,27.4,37565,Madison County,2012,16,065
3228,16.2,42978,Minidoka County,2012,16,067
4904,12.7,45155,Nez Perce County,2012,16,069
549,13.2,44628,Oneida County,2012,16,071
2289,20.3,38197,Owyhee County,2012,16,073
4450,19.8,41314,Payette County,2012,16,075
1304,16.9,40713,Power County,2012,16,077
2459,19.7,37294,Shoshone County,2012,16,079
1347,13.4,54231,Teton County,2012,16,081
14278,18.4,41499,Twin Falls County,2012,16,083
1230,13.0,46314,Valley County,2012,16,085
1884,18.9,36767,Washington County,2012,16,087
8070,12.4,46038,Adams County,2012,17,001
2385,32.9,28933,Alexander County,2012,17,003
